;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ind;start_date;end_date;final_balance;return_%;return_ann_%;sharpe_ratio;sortino_ratio;volatility;max_drawdown_%;trades;win_rate_%;profit_factor;avg_trade_return
0;21;3;50;2;3;3;6;0,02;0,05;5;2007-03-03;2015-09-03;22924123,295504928;129,24123295504927;10,252229553130011;0,7373432232271983;1,3713246196757127;13,904283961895153;-17,629990782300233;47;59,57446808510638;2,44843334795497;1,7807879666746906
1;21;3;50;2;3;3;6;0,02;0,1;5;2007-03-03;2015-09-03;20412200,11518461;104,12200115184609;8,757101736407424;0,5304865346000377;0,88803532200956;16,50767958325252;-17,135586067130326;42;45,23809523809524;2,0399714121043813;1,7134381849162272
2;21;3;50;2;3;3;6;0,05;0,05;5;2007-03-03;2015-09-03;23415955,114073344;134,15955114073344;10,527917025301491;0,6526794309511869;1,2072754385583144;16,130303064643172;-26,27641130745917;45;68,88888888888889;2,1900454735521735;1,908728669617421
3;21;3;50;2;3;3;6;0,05;0,1;5;2007-03-03;2015-09-03;25010123,534996867;150,10123534996868;11,387679690800212;0,5897173936882053;1,0460175560406912;19,310401579949147;-27,496196084622447;41;58,536585365853654;2,0296339539713695;2,2610274686144516
4;21;3;100;2;3;3;6;0,02;0,05;5;2007-03-03;2015-09-03;18982119,599290174;89,82119599290174;7,831695997359711;0,6118223779926311;1,1979218435089287;12,800604029972304;-19,949311873827735;46;58,69565217391305;2,0846214095563624;1,4030404723535783
5;21;3;100;2;3;3;6;0,02;0,1;5;2007-03-03;2015-09-03;16241164,709406896;62,411647094068954;5,871359686006672;0,3590938330770703;0,563453410138292;16,350488772516833;-20,886918994942427;44;47,72727272727273;1,6412675037015947;1,108288606819463
6;21;3;100;2;3;3;6;0,05;0,05;5;2007-03-03;2015-09-03;19012533,182900034;90,12533182900034;7,8520075729688;0,5360160905766778;0,9783096727433332;14,648828106113656;-21,406877287237037;44;70,45454545454545;1,9331076529882847;1,4709736509166405
7;21;3;100;2;3;3;6;0,05;0,1;5;2007-03-03;2015-09-03;16809763,63308895;68,0976363308895;6,300831002622553;0,35535481422635523;0,5952643524626114;17,73109790658141;-20,226926878266703;39;56,41025641025641;1,665176490277462;1,3406389931257312
8;21;4;50;2;3;3;6;0,02;0,05;5;2007-03-03;2015-09-03;19209803,395698037;92,09803395698037;7,983061840951855;0,6847164913833135;1,40813001646632;11,65893028927038;-16,58481361277031;31;61,29032258064516;2,655746155389528;2,1282537215483455
9;21;4;50;2;3;3;6;0,02;0,1;5;2007-03-03;2015-09-03;19937221,586878225;99,37221586878225;8,456269704282192;0,6024468090278292;1,1146390986736083;14,036541612575073;-15,264585058780211;29;48,275862068965516;2,475595638177331;2,4078548221394547
10;21;4;50;2;3;3;6;0,05;0,05;5;2007-03-03;2015-09-03;21773520,79183276;117,73520791832759;9,586312375394535;0,7348116456089943;1,5480773705611566;13,045945083586187;-19,972498778361402;28;71,42857142857143;3,044209918438855;2,817938699685585
11;21;4;50;2;3;3;6;0,05;0,1;5;2007-03-03;2015-09-03;22624926,62455168;126,2492662455168;10,081956252935932;0,6493463526187189;1,252846279736667;15,526315366640434;-19,924712379654085;26;61,53846153846154;2,6191700476307767;3,1900869553616706
12;21;4;100;2;3;3;6;0,02;0,05;5;2007-03-03;2015-09-03;16053463,285904482;60,53463285904483;5,726670924800792;0,5250893541758285;0,9783813385938883;10,906088419540099;-16,18054291413079;36;58,333333333333336;2,103800296704708;1,3235144963473777
13;21;4;100;2;3;3;6;0,02;0,1;5;2007-03-03;2015-09-03;18919474,966401137;89,19474966401137;7,789768412905085;0,5103020975740205;0,8443508962964559;15,265013508542676;-16,154950379798592;35;51,42857142857142;2,1735713833659402;1,8384293566843235
14;21;4;100;2;3;3;6;0,05;0,05;5;2007-03-03;2015-09-03;13084227,118917037;30,84227118917037;3,2131582930447156;0,29774865190706096;0,47470113785729967;10,791512480290484;-27,047669371231276;34;64,70588235294117;1,5347695040237033;0,7937879888398891
15;21;4;100;2;3;3;6;0,05;0,1;5;2007-03-03;2015-09-03;16187332,02395073;61,873320239507294;5,830014554913654;0,39486749030157836;0,6599356075831102;14,76448352448819;-22,783484920752684;31;58,06451612903226;1,7985047088527921;1,565823372201347
16;21;5;50;2;3;3;6;0,02;0,05;5;2007-03-03;2015-09-03;17638006,181733113;76,38006181733112;6,904025182554974;0,8072483820470411;1,7972192985066713;8,55254136904873;-10,319658952221445;19;68,42105263157895;3,870108397066675;3,0317404345899357
17;21;5;50;2;3;3;6;0,02;0,1;5;2007-03-03;2015-09-03;22547351,56267218;125,47351562672179;10,03748390779069;0,870913031828868;1,6913941766396337;11,525242522450885;-10,67183095510612;19;57,89473684210527;4,467727248065486;4,371996712612192
18;21;5;50;2;3;3;6;0,05;0,05;5;2007-03-03;2015-09-03;19001263,41262083;90,01263412620831;7,844484453025258;0,7999443296434735;1,8237204103913434;9,806287965715638;-12,076544577143322;17;76,47058823529412;4,581061833157631;3,848202264092726
19;21;5;50;2;3;3;6;0,05;0,1;5;2007-03-03;2015-09-03;25048395,154124074;150,48395154124074;11,40771916015748;0,923808338779353;1,9311312535339489;12,348577817808762;-13,199373772991619;17;70,58823529411765;4,899568031955054;5,549860194410106
20;21;5;100;2;3;3;6;0,02;0,05;5;2007-03-03;2015-09-03;12900384,91631278;29,003849163127803;3,041477813606308;0,37420108426844845;0,6677258914392855;8,127923572301516;-10,848122014894745;23;56,52173913043478;1,856379245991009;1,1134229188978217
21;21;5;100;2;3;3;6;0,02;0,1;5;2007-03-03;2015-09-03;15138083,43769459;51,380834376945906;4,998914950947553;0,4319869386816515;0,6526393288805359;11,571912257818179;-14,295117517783263;23;52,17391304347826;2,1066541802731202;1,8190807917999763
22;21;5;100;2;3;3;6;0,05;0,05;5;2007-03-03;2015-09-03;10804484,470206816;8,044844702068158;0,9144639478447569;0,1311222920104721;0,19476161068091524;6,974130285731454;-15,476642155663644;20;60,0;1,2931653764140092;0,3876308002437323
23;21;5;100;2;3;3;6;0,05;0,1;5;2007-03-03;2015-09-03;13514210,816577913;35,142108165779135;3,6065327254405366;0,3641976565808672;0,5619383014735941;9,902679658345727;-21,061909487821662;20;60,0;1,854663524803328;1,5171789305143735
24;28;3;50;2;3;3;6;0,02;0,05;5;2007-03-03;2015-09-03;27414851,610741235;174,14851610741235;12,597242003356545;0,904686881310392;1,7162717710064994;13,924422099622019;-14,275130447545159;57;61,40350877192983;2,717789565466189;1,78504381478779
25;28;3;50;2;3;3;6;0,02;0,1;5;2007-03-03;2015-09-03;29741551,59239287;197,4155159239287;13,681511115131894;0,7449397340446581;1,3982738529222172;18,36593014155385;-15,733603834978116;47;51,06382978723404;2,7691958127386576;2,3461655794575043
26;28;3;50;2;3;3;6;0,05;0,05;5;2007-03-03;2015-09-03;19861147,473843385;98,61147473843384;8,407501111590232;0,576011269957696;1,0053288220105403;14,596070511272643;-17,004253800196288;50;68,0;1,886171969913009;1,3818214848083432
27;28;3;50;2;3;3;6;0,05;0,1;5;2007-03-03;2015-09-03;27372923,366211616;173,72923366211614;12,576968779147313;0,6560184978729928;1,1882793214326721;19,171667902544804;-27,726015711410323;41;60,97560975609756;2,343263245837203;2,4864339861803364
28;28;3;100;2;3;3;6;0,02;0,05;5;2007-03-03;2015-09-03;34621377,21154565;246,21377211545652;15,731684725988293;1,0626836003777982;2,3714434460911265;14,803733416414321;-13,361409574265837;56;62,5;3,165816689044745;2,242428436658006
29;28;3;100;2;3;3;6;0,02;0,1;5;2007-03-03;2015-09-03;19716743,901739016;97,16743901739017;8,314473641932295;0,46251058597636824;0,7312737562287858;17,976828842479986;-25,289652340167677;45;44,44444444444444;1,8476065335486045;1,5200671386102815
30;28;3;100;2;3;3;6;0,05;0,05;5;2007-03-03;2015-09-03;31255642,280118886;212,55642280118886;14,34755262365568;0,9364798202133727;1,8572345923327203;15,320728022080235;-21,06007810530147;50;72,0;2,9890604057355756;2,305403870966849
31;28;3;100;2;3;3;6;0,05;0,1;5;2007-03-03;2015-09-03;17836550,60097446;78,36550600974459;7,044900972204449;0,38939082695698163;0,6172234634306197;18,09210819694718;-33,26162513164166;39;51,28205128205128;1,7386908417621563;1,4948188593947531
32;28;4;50;2;3;3;6;0,02;0,05;5;2007-03-03;2015-09-03;25600840,85451082;156,0084085451082;11,694016760407733;0,956804850483203;1,9357120802962082;12,221945524734801;-14,457721924716061;41;68,29268292682927;3,671111647730919;2,3192685417025016
33;28;4;50;2;3;3;6;0,02;0,1;5;2007-03-03;2015-09-03;20138087,401552524;101,38087401552525;8,584253397745357;0,5383946518706189;0,9554164047396849;15,944165433144441;-15,73359987191778;35;48,57142857142857;2,392783640897996;2,020216099602523
