;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
0;28;3;50;2;3;3;6;0,02;0,05;CSCO;17,923227182458124;1,2644777280961368;-12,779602399728097;40,666666666666664;6,038726306320805;8,879895238699778;8,215163285029755;7,431192660550458;7,360332191706026
1;28;3;50;2;3;3;6;0,02;0,1;CSCO;16,966598953688994;0,7649813216174292;-21,790783879946492;34,0;5,600472501440804;4,716585118948836;4,546251627574187;5,596330275229358;5,196738520717661
2;28;3;50;2;3;3;6;0,05;0,05;CSCO;15,225117668840744;1,0340109850824166;-13,584717712055095;36,666666666666664;4,802659122889284;6,958951442088175;7,887359770975911;6,330275229357798;6,077645036168272
3;28;3;50;2;3;3;6;0,05;0,1;CSCO;17,178027350015658;0,6663312991178884;-26,420405765878197;31,0;5,697332803450771;3,8943356860022074;2,661296392326322;4,770642201834863;4,616086910931131
8;28;3;100;2;3;3;6;0,02;0,05;CSCO;16,757861857783755;0,9069778025928841;-15,378883178567392;41,666666666666664;5,504845147209603;5,900127940371185;7,156863485894808;7,706422018348623;6,1682966895163736
9;28;3;100;2;3;3;6;0,02;0,1;CSCO;15,361287291784441;0,5470998130477673;-24,044619876026157;35,333333333333336;4,865041617540246;2,9005394422051287;3,628600021271252;5,963302752293579;4,284015215799404
10;28;3;100;2;3;3;6;0,05;0,05;CSCO;15,776020804379899;0,8334662080164946;-18,06966016218096;38,0;5,0550407566416204;5,287407685231657;6,061310914407402;6,697247706422019;5,499785180173943
11;28;3;100;2;3;3;6;0,05;0,1;CSCO;14,692306555971202;0,5345899918453378;-26,053067815594645;31,0;4,558565868608182;2,7962698928493825;2,8108584104678656;4,770642201834863;3,8356768576894344
16;28;4;50;2;3;3;6;0,02;0,05;CSCO;12,784242103293572;1,0510148971445386;-8,99860546585809;27,0;3,6844368379206935;7,100679306884347;9,75460001238143;3,669724770642202;5,52557055865063
17;28;4;50;2;3;3;6;0,02;0,1;CSCO;12,973040919655595;0,6882086744144785;-15,666202386611088;23,666666666666668;3,770929999150066;4,076683940733377;7,039881179621593;2,7522935779816518;4,179761805217171
18;28;4;50;2;3;3;6;0,05;0,05;CSCO;10,944746535436133;0,8712937863754154;-11,840215684148484;24,666666666666668;2,841720819901141;5,602701124272805;8,597635536777748;3,0275229357798166;4,479389025829514
19;28;4;50;2;3;3;6;0,05;0,1;CSCO;12,634854955156046;0,615094246132508;-22,777255789670747;21,333333333333332;3,6159990852989874;3,4672740726783835;4,144608591387986;2,110091743119266;3,4338922479658542
24;28;4;100;2;3;3;6;0,02;0,05;CSCO;13,48328163125685;0,7768953351638436;-13,874745839720932;33,333333333333336;4,004683223797899;4,815888602459986;7,769274525337577;5,412844036697249;4,975420776906929
25;28;4;100;2;3;3;6;0,02;0,1;CSCO;9,88580295303134;0,27225901397394114;-25,842219693623537;27,666666666666668;2,3565939543273666;0,6097372156764531;2,896705436670878;3,8532110091743124;2,148453248597171
26;28;4;100;2;3;3;6;0,05;0,05;CSCO;11,601785058880482;0,6034169146399172;-19,17779940969397;31,0;3,142725561547455;3,369943337673662;5,610130898533836;4,770642201834863;3,7926909229083416
27;28;4;100;2;3;3;6;0,05;0,1;CSCO;7,331832857112238;0,19910531190359415;-30,3737829366291;25,0;1,1865604152518527;0,0;1,051674877109078;3,1192660550458715;1,1043745968443583
32;28;5;50;2;3;3;6;0,02;0,05;CSCO;9,718984104538361;0,9975398635402831;-8,587474845834409;18,0;2,2801703313575366;6,654964091177167;9,921992260318408;1,1926605504587158;4,466441712457724
33;28;5;50;2;3;3;6;0,02;0,1;CSCO;8,720434074453946;0,591986986796281;-17,179654079645598;16,333333333333332;1,8227111670899234;3,2746747158333127;6,423677791446617;0,7339449541284402;2,739300811215922
34;28;5;50;2;3;3;6;0,05;0,05;CSCO;9,50810181340723;0,93138143265443;-10,366896165959457;16,666666666666668;2,1835602129325924;6,103532566863173;9,197499069357443;0,8256880733944959;4,111561845039438
35;28;5;50;2;3;3;6;0,05;0,1;CSCO;8,00041945990948;0,534671982272574;-18,713830604129637;14,666666666666666;1,4928556026149669;2,7969532843032696;5,799036267176956;0,2752293577981651;2,3066770002037944
40;28;5;100;2;3;3;6;0,02;0,05;CSCO;8,34878713086975;0,6118910611905247;-13,816520247753509;23,666666666666668;1,6524509947475654;3,440575477630611;7,79298113402152;2,7522935779816518;3,1976826645010132
41;28;5;100;2;3;3;6;0,02;0,1;CSCO;5,787975917232099;0,24070448119827859;-25,595760121967277;20,333333333333332;0,4792833793615032;0,3467297066634153;2,997051700645937;1,8348623853211006;0,994746233911197
42;28;5;100;2;3;3;6;0,05;0,05;CSCO;8,295254987403155;0,608715291824606;-15,474007081490482;22,333333333333332;1,6279266655964133;3,414105391824923;7,118133692570443;2,3853211009174307;3,030777939132423
43;28;5;100;2;3;3;6;0,05;0,1;CSCO;5,19416061938541;0,26122883301196875;-28,51960971333146;18,333333333333332;0,2072426786473827;0,5178004901544421;1,8066033810829891;1,2844036697247703;0,6783337238655417
48;35;3;50;2;3;3;6;0,02;0,05;CSCO;20,302621176683385;1,1012612929766405;-15,827779745449915;50,0;7,128782442986936;7,519483777818452;6,97409479448153;10,0;7,6284870970113206
49;35;3;50;2;3;3;6;0,02;0,1;CSCO;17,242591104074222;0,6166267539233022;-25,85761696061448;41,333333333333336;5,72691097187876;3,480047548345586;2,890436423836098;7,614678899082571;4,9494204764637315
50;35;3;50;2;3;3;6;0,05;0,05;CSCO;18,52932220232671;0,910853849982913;-18,205642964362298;45,666666666666664;6,316392635400388;5,932434854123184;6,005945378907779;8,807339449541283;6,518190348985228
51;35;3;50;2;3;3;6;0,05;0,1;CSCO;13,858750960636206;0,37973961795401584;-32,95679230306028;37,333333333333336;4,1766945206294475;1,5055896791240817;0,0;6,513761467889909;3,1507177697180597
56;35;3;100;2;3;3;6;0,02;0,05;CSCO;20,482036527856426;1,156619747079801;-12,09781563868241;42,0;7,210976818963734;7,980897331934341;8,492753454641871;7,79816513761468;7,697949101859491
57;35;3;100;2;3;3;6;0,02;0,1;CSCO;19,41605612780213;0,7895033206319878;-22,066140090862863;35,0;6,722626222355898;4,920976352458514;4,434140067685885;5,871559633027523;5,7593615818140185
58;35;3;100;2;3;3;6;0,05;0,05;CSCO;25,684363166141964;1,3087475607125962;-13,667739711993832;38,0;9,594284539655565;9,248884964634158;7,853557279696696;6,697247706422019;8,83306121919339
59;35;3;100;2;3;3;6;0,05;0,1;CSCO;19,267429936366284;0,7025834725741679;-26,04631810524211;31,333333333333332;6,654537081828035;4,19649810129864;2,8136065618674597;4,862385321100916;5,147514190149965
64;35;4;50;2;3;3;6;0,02;0,05;CSCO;12,335587318211752;0,8873669339167097;-12,555104477949547;33,666666666666664;3,4788975691362904;5,736671052678632;8,306567841035646;5,504587155963303;5,103027115680725
65;35;4;50;2;3;3;6;0,02;0,1;CSCO;13,614302114302143;0,6360133525257078;-22,369694306847894;29,0;4,064706776819846;3,6416351415736163;4,310547661502287;4,220183486238532;4,0011602516210845
66;35;4;50;2;3;3;6;0,05;0,05;CSCO;11,27377654139689;0,7304817574874057;-18,463710844370425;29,666666666666668;2,9924571746264528;4,429030728954149;5,900872780441621;4,403669724770642;4,019996498142845
67;35;4;50;2;3;3;6;0,05;0,1;CSCO;9,899668712948374;0,38811009626964993;-29,098500122147076;26,0;2,3629461838125994;1,575357742771044;1,5709075653949711;3,3944954128440368;2,172136716459842
72;35;4;100;2;3;3;6;0,02;0,05;CSCO;15,023183412206075;1,1113495357010665;-11,966183515483394;33,0;4,710148308714767;7,603569433851889;8,546347606791695;5,321100917431194;6,172147474010138
73;35;4;100;2;3;3;6;0,02;0,1;CSCO;13,610149874008519;0,6934224106439392;-22,17639485655991;27,666666666666668;4,062804538256598;4,120140511239756;4,389249728273241;3,8532110091743124;4,095879339242409
74;35;4;100;2;3;3;6;0,05;0,05;CSCO;19,401769185508872;1,226732977191688;-10,965477231106192;30,333333333333332;6,716081039356044;8,565292167747216;8,953786183020611;4,5871559633027505;7,259967085697989
75;35;4;100;2;3;3;6;0,05;0,1;CSCO;15,768030163849957;0,6699413549122276;-24,273627268432097;25,333333333333332;5,051380056998477;3,9244255557720287;3,5353594297366016;3,211009174311926;4,24990855522686
80;35;5;50;2;3;3;6;0,02;0,05;CSCO;4,7417876008463;0,45913138536067644;-13,099271747593315;16,666666666666668;0,0;2,167321263940104;8,085009586595364;0,8256880733944959;1,8921914554100094
81;35;5;50;2;3;3;6;0,02;0,1;CSCO;5,1052518753877285;0,3571058957536611;-16,587482364078408;15,0;0,16651149993836584;1,316937261484746;6,6647811046169645;0,3669724770642203;1,4521660863522534
82;35;5;50;2;3;3;6;0,05;0,05;CSCO;4,933513900272631;0,39243462902255527;-18,134008450544336;15,666666666666666;0,08783430981047295;1,6114027888211053;6,035111443690719;0,5504587155963302;1,438839809480097
83;35;5;50;2;3;3;6;0,05;0,1;CSCO;5,260709565193825;0,2677383044316297;-20,645628842257675;14,0;0,2377303099279455;0,5720570331128932;5,012502659871523;0,0917431192660552;0,9945072535924574
88;35;5;100;2;3;3;6;0,02;0,05;CSCO;8,950834580586438;0,8155757839854219;-11,476363623040939;24,333333333333332;1,9282630371081884;5,13829072973585;8,745778271614151;2,935779816513761;3,9632755227034537
89;35;5;100;2;3;3;6;0,02;0,1;CSCO;9,909400679414384;0,5843535139245372;-15,03470674924752;21,666666666666668;2,367404625665378;3,2110496037332714;7,296995267340465;2,2018348623853212;3,2890204591697803
90;35;5;100;2;3;3;6;0,05;0,05;CSCO;10,771575115452888;0,7957824462288764;-14,398733885384445;22,333333333333332;2,7623869350943133;4,973312959492398;7,555932262358802;2,3853211009174307;4,025005726791996
91;35;5;100;2;3;3;6;0,05;0,1;CSCO;12,49601388283954;0,5838013154961668;-18,412441840491706;19,333333333333332;3,55239273709973;3,2064470214621554;5,9217470072463625;1,5596330275229353;3,507350326998971
4;28;3;50;2;3;4;6;0,02;0,05;CSCO;16,89818909300453;1,2047039753614428;-12,486940752258699;41,0;5,569132341455296;8,381680103559562;8,334320770920785;7,522935779816514;7,046859111746044
