;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;35;1;50;2;2;3;6;0,01;0,05;NOC;6,57742254673817
1;35;1;50;2;2;3;6;0,01;0,06;NOC;5,134910445910611
2;35;1;50;2;2;3;6;0,01;0,07;NOC;5,1744476618533195
3;35;1;50;2;2;3;6;0,02;0,05;NOC;6,620952242655714
4;35;1;50;2;2;3;6;0,02;0,06;NOC;5,683867742981771
5;35;1;50;2;2;3;6;0,02;0,07;NOC;5,333015924376835
6;35;1;50;2;2;3;6;0,03;0,05;NOC;5,7181160369330275
7;35;1;50;2;2;3;6;0,03;0,06;NOC;5,264346832550972
8;35;1;50;2;2;3;6;0,03;0,07;NOC;4,873953359352628
9;35;1;60;2;2;3;6;0,01;0,05;NOC;6,149523725316613
10;35;1;60;2;2;3;6;0,01;0,06;NOC;5,802163292042815
11;35;1;60;2;2;3;6;0,01;0,07;NOC;4,63775921388142
12;35;1;60;2;2;3;6;0,02;0,05;NOC;5,968859975095995
13;35;1;60;2;2;3;6;0,02;0,06;NOC;5,760060850739186
14;35;1;60;2;2;3;6;0,02;0,07;NOC;4,363206402486851
15;35;1;60;2;2;3;6;0,03;0,05;NOC;5,817966470915714
16;35;1;60;2;2;3;6;0,03;0,06;NOC;5,489962470740341
17;35;1;60;2;2;3;6;0,03;0,07;NOC;4,246711706854908
18;35;1;70;2;2;3;6;0,01;0,05;NOC;5,6208066778330465
19;35;1;70;2;2;3;6;0,01;0,06;NOC;5,866277627964161
20;35;1;70;2;2;3;6;0,01;0,07;NOC;4,096518582781247
21;35;1;70;2;2;3;6;0,02;0,05;NOC;5,65028797159061
22;35;1;70;2;2;3;6;0,02;0,06;NOC;5,800424424053977
23;35;1;70;2;2;3;6;0,02;0,07;NOC;4,1621876652660275
24;35;1;70;2;2;3;6;0,03;0,05;NOC;5,412611358952823
25;35;1;70;2;2;3;6;0,03;0,06;NOC;5,305454957382141
26;35;1;70;2;2;3;6;0,03;0,07;NOC;3,7678990294504677
