;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;cenario
0;28;1;90;2;2;3;6;0,01;0,05;ORCL;25,981823589917163;1,0329062861649285;-21,780330009855163;59,5;Media_dos_resultados_por_ativo
