;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;42;3;50;2;3;4;6;0,01;0,05;MAR;5,24231756034137
1;42;3;50;2;3;4;6;0,01;0,06;MAR;5,305226674567736
2;42;3;50;2;3;4;6;0,01;0,07;MAR;5,536771640027854
3;42;3;50;2;3;4;6;0,02;0,05;MAR;4,952146276485946
4;42;3;50;2;3;4;6;0,02;0,06;MAR;5,489933708296753
5;42;3;50;2;3;4;6;0,02;0,07;MAR;4,966119831093657
6;42;3;50;2;3;4;6;0,03;0,05;MAR;3,815240982259675
7;42;3;50;2;3;4;6;0,03;0,06;MAR;4,56691988110484
8;42;3;50;2;3;4;6;0,03;0,07;MAR;4,279449127713317
9;42;3;60;2;3;4;6;0,01;0,05;MAR;5,565114648493145
10;42;3;60;2;3;4;6;0,01;0,06;MAR;5,70790024060066
11;42;3;60;2;3;4;6;0,01;0,07;MAR;5,791354632262655
12;42;3;60;2;3;4;6;0,02;0,05;MAR;5,144942819872257
13;42;3;60;2;3;4;6;0,02;0,06;MAR;5,588249003366205
14;42;3;60;2;3;4;6;0,02;0,07;MAR;5,32963681534239
15;42;3;60;2;3;4;6;0,03;0,05;MAR;4,231363932113537
16;42;3;60;2;3;4;6;0,03;0,06;MAR;4,93370003148205
17;42;3;60;2;3;4;6;0,03;0,07;MAR;4,651096309157472
18;42;3;70;2;3;4;6;0,01;0,05;MAR;6,671717892152867
19;42;3;70;2;3;4;6;0,01;0,06;MAR;6,547708580422994
20;42;3;70;2;3;4;6;0,01;0,07;MAR;6,269008437857392
21;42;3;70;2;3;4;6;0,02;0,05;MAR;5,813213004065756
22;42;3;70;2;3;4;6;0,02;0,06;MAR;5,482506066332622
23;42;3;70;2;3;4;6;0,02;0,07;MAR;4,84929797203324
24;42;3;70;2;3;4;6;0,03;0,05;MAR;4,550339674620095
25;42;3;70;2;3;4;6;0,03;0,06;MAR;4,555820509492771
26;42;3;70;2;3;4;6;0,03;0,07;MAR;3,727092421302598
