Date;Open;High;Low;Close;Volume;Evento
1999-01-04;44,5;45,03125;43,0;43,3125;3636800;0
1999-01-05;43,28125;43,59375;42,5;42,78125;2848400;0
1999-01-06;43,5;44,71875;43,40625;44,4375;2928400;0
1999-01-07;44,25;44,28125;43,03125;43,65625;2220200;0
1999-01-08;44,0;44,34375;43,71875;43,96875;2035600;0
1999-01-11;44,1875;44,21875;43,0625;43,5625;1692000;0
1999-01-12;42,8125;42,84375;41,875;42,65625;2800400;0
1999-01-13;41,65625;42,40625;40,75;41,78125;2122200;0
1999-01-14;41,90625;42,09375;38,5;39,15625;4242000;0
1999-01-15;40,0;40,34375;38,625;39,53125;3575200;0
1999-01-19;39,96875;40,4375;39,59375;39,90625;2169800;0
1999-01-20;40,0625;40,34375;38,3125;38,84375;2865800;0
1999-01-21;39,125;39,25;38,65625;38,71875;2416200;0
1999-01-22;38,28125;38,8125;37,9375;38,125;1594000;0
1999-01-25;38,125;40,3125;37,9375;39,90625;3107800;0
1999-01-26;40,75;42,0;40,65625;41,5;2792200;0
1999-01-27;41,6875;42,375;40,28125;41,0;2549200;0
1999-01-28;40,9375;41,3125;40,34375;40,9375;1510400;0
1999-01-29;40,875;41,25;40,5;40,71875;1521600;0
1999-02-01;41,0625;42,71875;40,9375;42,5625;2860400;0
1999-02-02;42,96875;42,96875;41,78125;42,0625;1670200;0
1999-02-03;41,65625;41,875;41,34375;41,5;1221800;0
1999-02-04;41,625;41,71875;40,78125;40,96875;1360600;0
1999-02-05;41,0625;41,65625;41,0625;41,28125;1837000;0
1999-02-08;41,15625;41,9375;41,125;41,65625;2107000;0
1999-02-09;41,65625;41,9375;41,09375;41,53125;2095000;0
1999-02-10;41,4375;41,4375;39,75;39,9375;2215600;0
1999-02-11;40,4375;43,5;40,375;43,1875;2813200;0
1999-02-12;42,5625;43,0;40,84375;41,375;2677600;0
1999-02-16;41,3125;41,78125;40,59375;41,75;2649600;0
1999-02-17;41,75;43,0;41,75;42,6875;2824000;0
1999-02-18;42,6875;42,90625;41,65625;42,0;1664200;0
1999-02-19;42,0;43,40625;42,0;43,0625;1463000;0
1999-02-22;43,0625;45,4375;43,03125;45,0625;2584000;0
1999-02-23;45,4375;45,4375;44,25;44,9375;2292000;0
1999-02-24;46,25;49,0;46,25;46,71875;4422800;0
1999-02-25;46,75;47,46875;45,875;47,125;2877000;0
1999-02-26;47,1875;47,96875;46,375;47,625;1609600;0
1999-03-01;47,53125;48,375;46,75;46,90625;1935200;0
1999-03-02;46,90625;46,90625;45,9375;46,34375;2047000;0
1999-03-03;46,5625;46,625;45,71875;45,875;1347600;0
1999-03-04;46,125;46,75;45,875;46,34375;1015600;0
1999-03-05;46,90625;48,0;46,84375;47,84375;1765000;0
1999-03-08;47,9375;48,375;47,59375;47,59375;1172000;0
1999-03-09;47,6875;48,5;46,6875;46,75;2801400;0
1999-03-10;46,8125;47,9375;46,59375;47,125;1298600;0
1999-03-11;47,8125;47,8125;45,875;47,375;1975200;0
1999-03-12;47,0625;47,0625;44,5625;45,84375;2730400;0
1999-03-15;45,84375;47,09375;45,84375;47,09375;1425800;0
1999-03-16;47,0;47,96875;47,0;47,375;1275600;0
1999-03-17;47,375;47,75;45,9375;46,46875;1203600;0
1999-03-18;48,125;50,34375;47,125;49,0625;6469400;0
1999-03-19;50,0;50,1875;48,0;48,0;3607200;0
1999-03-22;48,1875;48,875;48,0;48,09375;1564200;0
1999-03-23;48,03125;48,0625;46,0;46,78125;2340000;0
1999-03-24;46,75;47,0625;45,53125;46,78125;1533800;0
1999-03-25;47,46875;47,84375;47,25;47,46875;1249400;0
1999-03-26;47,375;47,625;46,53125;47,34375;1006800;0
1999-03-29;47,78125;48,375;47,78125;48,125;1179200;0
1999-03-30;48,0625;49,40625;47,8125;48,75;1821800;0
1999-03-31;48,3125;48,34375;46,3125;46,5;1865000;0
1999-04-01;47,75;48,0625;47,125;48,0625;1619600;0
1999-04-05;48,1875;48,84375;47,78125;48,5625;1482200;0
1999-04-06;48,6875;50,21875;48,59375;49,71875;2293400;0
1999-04-07;50,15625;51,75;49,875;51,375;4376200;0
1999-04-08;51,9375;52,375;50,71875;52,3125;3815600;0
1999-04-09;52,28125;52,4375;51,1875;51,6875;1581600;0
1999-04-12;51,6875;53,0;51,1875;52,84375;2369200;0
1999-04-13;53,1875;53,46875;52,1875;52,46875;1242200;0
1999-04-14;52,71875;53,125;52,125;52,84375;1791400;0
1999-04-15;52,78125;53,0;50,40625;51,1875;1809200;0
1999-04-16;51,15625;52,6875;51,03125;52,6875;2310800;0
1999-04-19;53,5625;54,46875;52,6875;52,75;3541400;0
1999-04-20;53,25;54,0625;51,6875;53,5625;2724000;0
1999-04-21;54,0;55,1875;53,8125;55,0;2186600;0
1999-04-22;56,0;59,46875;55,84375;59,25;3530800;0
1999-04-23;59,0;59,0;56,78125;57,53125;2022200;0
1999-04-26;57,5625;57,875;57,3125;57,3125;1651400;0
1999-04-27;57,0;57,375;56,5625;57,03125;2820000;0
1999-04-28;56,15625;56,1875;53,1875;53,71875;3731600;0
1999-04-29;54,0625;55,96875;54,0625;55,125;1401600;0
1999-04-30;55,75;57,59375;54,625;56,375;1838800;0
1999-05-03;56,46875;57,6875;56,375;57,4375;1406200;0
1999-05-04;57,5;57,65625;56,4375;56,4375;1051800;0
1999-05-05;56,4375;56,46875;54,03125;55,96875;1538000;0
1999-05-06;55,84375;56,4375;54,375;55,875;1607200;0
1999-05-07;55,0;56,4375;54,9375;55,625;1276000;0
1999-05-10;56,4375;58,75;56,125;58,75;2219500;0
1999-05-11;58,75;59,625;58,125;58,8125;1241200;0
1999-05-12;59,3125;60,125;58,625;59,4375;1611800;0
1999-05-13;60,125;61,875;59,875;61,75;1967600;0
1999-05-14;60,75;60,9375;59,3125;59,875;1204800;0
1999-05-17;59,625;60,3125;58,0;59,8125;1237300;0
1999-05-18;60,0;60,0;59,0;60,0;1010200;0
1999-05-19;60,5;60,875;59,0625;59,25;910400;0
1999-05-20;59,375;59,75;56,875;57,1875;1323600;0
1999-05-21;56,75;57,25;55,1875;55,25;1516600;0
