;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;cenario
0;56;1;50;2;2;4;6;0,02;0,05;YUM;15,276265887487138;0,9608675520782947;-18,65014897320208;49,0;Media_dos_resultados_por_ativo
