;ponto;evento;reta;x_rompimento;y_rompimento;inicio_janela;fim_janela
0;168,0;1,0;0,0;168,0;57,488583995045886;64,0;164,0
7;253,0;1,0;1,0;253,0;62,155960913349155;149,0;249,0
9;312,0;1,0;7,0;312,0;49,07976042643698;205,0;305,0
16;353,0;1,0;2,0;353,0;63,399249044979335;74,0;174,0
19;355,0;1,0;3,0;355,0;65,13685046095347;83,0;183,0
22;409,0;1,0;8,0;409,0;48,98745730672262;235,0;335,0
27;435,0;1,0;12,0;435,0;54,417586082398856;279,0;379,0
32;439,0;1,0;17,0;439,0;57,638880060199256;335,0;435,0
34;462,0;1,0;18,0;461,0;48,10810940923192;356,0;456,0
62;516,0;1,0;19,0;516,0;49,006200406673116;388,0;488,0
69;528,0;1,0;20,0;528,0;49,82180472291676;399,0;499,0
76;529,0;1,0;22,0;529,0;52,30351948314314;339,0;439,0
104;567,0;1,0;32,0;567,0;71,32688800745609;454,0;554,0
138;740,0;1,0;39,0;738,0;55,48269839202678;606,0;706,0
144;783,0;1,0;41,0;783,0;45,266126191731786;670,0;770,0
148;805,0;1,0;42,0;800,0;43,448591576919135;698,0;798,0
166;865,0;1,0;50,0;865,0;58,81991201374982;732,0;832,0
215;988,0;1,0;55,0;988,0;55,50202059476392;863,0;963,0
224;1004,0;1,0;56,0;1004,0;56,98651416660354;888,0;988,0
236;1014,0;1,0;60,0;1014,0;59,47657986911329;905,0;1005,0
249;1026,0;1,0;61,0;1026,0;64,81097632004689;916,0;1016,0
257;1087,0;1,0;64,0;1087,0;49,212024070506175;982,0;1082,0
296;1187,0;1,0;69,0;1187,0;45,10151622976383;1080,0;1180,0
315;1193,0;1,0;66,0;1193,0;55,969454645060026;1016,0;1116,0
338;1211,0;1,0;65,0;1211,0;56,71117023402654;1034,0;1134,0
348;1214,0;1,0;72,0;1214,0;57,73127398257622;1095,0;1195,0
361;1295,0;1,0;67,0;1295,0;55,978970710105656;1051,0;1151,0
379;1322,0;1,0;74,0;1322,0;51,77703123149785;1204,0;1304,0
401;1371,0;1,0;76,0;1371,0;46,38783435413157;1266,0;1366,0
416;1381,0;1,0;78,0;1381,0;48,337593974142486;1259,0;1359,0
436;1393,0;1,0;80,0;1393,0;55,91006941697377;1285,0;1385,0
