;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
0;21;3;50;2;3;3;6;0,02;0,05;CI;10,825796294005817;0,8433050145350701;-13,756106771773846;32,666666666666664;5,197353310534043;7,221308191027117;7,451196877185682;7,674418604651161;6,451470256499029
1;21;3;50;2;3;3;6;0,02;0,1;CI;11,833338130672303;0,600893619165998;-24,442278775153653;29,0;5,820694901698672;4,434247899082688;3,430153740025485;6,395348837209303;5,165154725785169
2;21;3;50;2;3;3;6;0,05;0,05;CI;9,916858821785043;0,7085652154086707;-17,276385059676656;28,0;4,635015837702331;5,672173327470006;6,126569981231858;6,046511627906977;5,346067968169406
3;21;3;50;2;3;3;6;0,05;0,1;CI;9,093227762841153;0,37325564389738913;-26,799561527891793;24,333333333333332;4,12545536474637;1,8170410600897033;2,543144282172302;4,767441860465115;3,3315763367222764
8;21;3;100;2;3;3;6;0,02;0,05;CI;9,286605785663545;0,667689302927836;-17,23444829770787;30,666666666666668;4,245093636881247;5,202213438006555;6,142350143562762;6,976744186046511;5,179828873752304
9;21;3;100;2;3;3;6;0,02;0,1;CI;10,129834321276624;0,5328371995566782;-24,12545961076955;28,666666666666668;4,7667785912683724;3,6517873863817107;3,5493679475325894;6,279069767441859;4,490335465934713
10;21;3;100;2;3;3;6;0,05;0,05;CI;8,659133320795464;0,5262929295467363;-24,114081778642714;29,0;3,8568917077614224;3,576546389329149;3,5536492517989724;6,395348837209303;4,096109427278692
11;21;3;100;2;3;3;6;0,05;0,1;CI;10,594825152034494;0,4758762879227929;-24,62042449964456;25,333333333333332;5,054457091330021;2,9968945140146563;3,3631202276833636;5,11627906976744;4,23379422849574
16;21;4;50;2;3;3;6;0,02;0,05;CI;5,857487524993407;0,6058062336193181;-12,944543762706502;18,666666666666668;2,1235817004936743;4,490729372041642;7,756575628992333;2,7906976744186047;3,6999253069964637
17;21;4;50;2;3;3;6;0,02;0,1;CI;8,976654891833464;0,5824347705003783;-17,66672510315232;17,0;4,053334569106778;4,222022215250319;5,979690991030295;2,2093023255813953;4,113291636347523
18;21;4;50;2;3;3;6;0,05;0,05;CI;5,809911751226285;0,5757524944617697;-16,87258229896493;17,333333333333332;2,094147728184391;4,1451945307321765;6,278514786089265;2,3255813953488365;3,310989775350804
19;21;4;50;2;3;3;6;0,05;0,1;CI;6,094365461748576;0,34430493880831614;-24,958080924821704;15,0;2,2701323097440955;1,4841880584612028;3,236065277534032;1,5116279069767442;2,0752094615236385
24;21;4;100;2;3;3;6;0,02;0,05;CI;7,197098027936207;0,6039573413468968;-12,95752797871647;21,0;2,952366086468135;4,469472226812546;7,751689867031757;3,6046511627906974;4,16462624897885
25;21;4;100;2;3;3;6;0,02;0,1;CI;8,367490673432817;0,546292548743924;-19,74518770420621;19,666666666666668;3,676459506097251;3,806486670946796;5,197597293196446;3,13953488372093;3,854212005300389
26;21;4;100;2;3;3;6;0,05;0,05;CI;5,381919556180978;0,3830347714315952;-22,09405498151197;19,666666666666668;1,829359382771103;1,9294739677875876;4,3137544500788865;3,13953488372093;2,400045059669757
27;21;4;100;2;3;3;6;0,05;0,1;CI;6,8442832027058556;0,40107433281407645;-24,354804254895758;17,666666666666668;2,7340881484787904;2,136879008036047;3,4630690645446993;2,441860465116279;2,6258502844527776
