;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades;min_return_ann;min_sharpe_ratio;min_max_drawdown;min_trades;max_return_ann;max_sharpe_ratio;max_max_drawdown;max_trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
0;21;1;50;2;2;3;6;0,01;0,05;AFL;in_sample_1_2x;28,452236490664575;1,1350439283535003;-12,315197833511215;125,0;4,57671384208036;0,201958930641678;-29,18723400208646;83,0;28,452236490664575;1,1350439283535003;-12,315197833511215;125,0;10,0;10,0;10,0;10,0;10,0
27;21;1;50;2;2;3;6;0,01;0,05;AFL;in_sample_2_2x;49,0094618536735;1,0664883860029306;-24,32066897842533;159,0;49,0094618536735;1,0664883860029306;-24,671663596024306;107,0;71,35371549606835;1,3060138424740153;-16,73081389667085;159,0;0,0;0,0;0,4420114104760761;10,0;1,4917159157822966
54;21;1;50;2;2;3;6;0,01;0,05;AFL;in_sample_3_2x;12,877557580147837;1,027389405584917;-13,084179731061308;66,0;12,877557580147837;1,027389405584917;-13,084179731061308;41,0;22,38061461901555;1,5411599839525583;-7,386215246048811;66,0;0,0;0,0;0,0;10,0;1,4285714285714286
81;21;1;50;2;2;3;6;0,01;0,05;AFL;out_of_sample_val_1;0,6955799733404655;0,06114310807003918;-13,345084100387595;28,0;0,6105811789931748;0,05274027599565662;-14,710271376518424;16,0;19,958898949663094;1,5478901741265527;-5,299931122981216;28,0;0,04393084471464505;0,05620059958461041;1,4507310462208585;10,0;1,6707035399334307
108;21;1;50;2;2;3;6;0,01;0,05;AFL;out_of_sample_val_2;48,114289442907406;1,3822935389988817;-20,734147316559792;57,0;41,42161436084797;1,2116040303214057;-21,930570570707385;35,0;63,78751149981807;1,5859791592203039;-9,971526101725203;57,0;2,9923570874329877;4,559317526767959;1,0004338199851337;10,0;4,156591447974288
1;21;1;50;2;2;3;6;0,01;0,06;AFL;in_sample_1_2x;23,839870362581994;0,9690245407241043;-13,173420475642638;113,0;4,57671384208036;0,201958930641678;-29,18723400208646;83,0;28,452236490664575;1,1350439283535003;-12,315197833511215;125,0;8,068161189193448;8,220747434193877;9,49133428025131;7,142857142857143;8,182881408439508
28;21;1;50;2;2;3;6;0,01;0,06;AFL;in_sample_2_2x;55,20087751391265;1,0975143432405368;-24,671663596024306;153,0;49,0094618536735;1,0664883860029306;-24,671663596024306;107,0;71,35371549606835;1,3060138424740153;-16,73081389667085;159,0;2,7709207742306843;1,295309387766539;0,0;8,846153846153847;2,8213621349112823
55;21;1;50;2;2;3;6;0,01;0,06;AFL;in_sample_3_2x;14,641828096603128;1,1119588547512984;-13,084179731061308;63,0;12,877557580147837;1,027389405584917;-13,084179731061308;41,0;22,38061461901555;1,5411599839525583;-7,386215246048811;66,0;1,856529440199491;1,6460547319598664;0,0;8,8;2,523099683502601
82;21;1;50;2;2;3;6;0,01;0,06;AFL;out_of_sample_val_1;4,303855696613756;0,37290753270400706;-10,414612311940319;26,0;0,6105811789931748;0,05274027599565662;-14,710271376518424;16,0;19,958898949663094;1,5478901741265527;-5,299931122981216;28,0;1,9088349495785157;2,141372293899061;4,564828634079868;8,333333333333334;3,2724873434209814
109;21;1;50;2;2;3;6;0,01;0,06;AFL;out_of_sample_val_2;44,13356562329231;1,3167773235431888;-17,208038732885967;57,0;41,42161436084797;1,2116040303214057;-21,930570570707385;35,0;63,78751149981807;1,5859791592203039;-9,971526101725203;57,0;1,2125385561749138;2,8093023575341625;3,9489207102374344;10,0;3,3150201562615003
