indice;indice_original_lower_pivot;valor_rsi;support_slope;support_intercept;inicio_janela;fim_janela
0,0;47,0;24,468085106382986;0,22180745315341888;14,043134808172299;13,0;62,0
1,0;47,0;24,468085106382986;-0,5470339216009675;50,17867942162846;13,0;62,0
2,0;47,0;24,468085106382986;0,22180745315341888;14,043134808172299;15,0;64,0
3,0;47,0;24,468085106382986;-0,5470339216009675;50,17867942162846;15,0;64,0
4,0;47,0;24,468085106382986;0,22180745315341888;14,043134808172299;16,0;65,0
5,0;47,0;24,468085106382986;-0,5470339216009675;50,17867942162846;16,0;65,0
6,0;47,0;24,468085106382986;0,22180745315341888;14,043134808172299;22,0;71,0
7,0;47,0;24,468085106382986;-0,5470339216009675;50,17867942162846;22,0;71,0
8,0;47,0;24,468085106382986;0,22180745315341888;14,043134808172299;23,0;72,0
9,0;47,0;24,468085106382986;-0,5470339216009675;50,17867942162846;23,0;72,0
10,0;47,0;24,468085106382986;0,22180745315341888;14,043134808172299;28,0;77,0
11,0;47,0;24,468085106382986;-1,4822891495255495;94,13567513408381;28,0;77,0
12,0;55,0;26,242544731610337;1,344571313988141;-47,70887753773742;33,0;82,0
13,0;55,0;26,242544731610337;0,22180745315341888;14,043134808172299;33,0;82,0
14,0;55,0;26,242544731610337;1,2258390358656686;-41,17860224100143;40,0;89,0
15,0;55,0;26,242544731610337;0,22180745315341888;14,043134808172299;40,0;89,0
16,0;90,0;31,496062992125985;0,16344134618006975;16,786341835919707;45,0;94,0
17,0;90,0;31,496062992125985;0,16344134618006975;16,786341835919707;47,0;96,0
18,0;90,0;31,496062992125985;1,2967469975343988;-85,21116678596991;55,0;104,0
19,0;90,0;31,496062992125985;0,1501005217290185;17,98701603651432;55,0;104,0
20,0;90,0;31,496062992125985;1,2967469975343988;-85,21116678596991;56,0;105,0
21,0;90,0;31,496062992125985;-0,41206759267451104;68,58214633283198;56,0;105,0
22,0;90,0;31,496062992125985;1,2967469975343988;-85,21116678596991;65,0;114,0
23,0;90,0;31,496062992125985;-0,41206759267451104;68,58214633283198;65,0;114,0
24,0;90,0;31,496062992125985;1,2967469975343988;-85,21116678596991;69,0;118,0
25,0;90,0;31,496062992125985;-0,9780107820712638;119,51703337853972;69,0;118,0
26,0;90,0;31,496062992125985;0,30219576784876817;4,298443885736848;72,0;121,0
27,0;90,0;31,496062992125985;-0,9780107820712638;119,51703337853972;72,0;121,0
28,0;90,0;31,496062992125985;0,30219576784876817;4,298443885736848;74,0;123,0
29,0;90,0;31,496062992125985;-4,152853534817582;405,2528811257083;74,0;123,0
30,0;90,0;31,496062992125985;0,30219576784876817;4,298443885736848;83,0;132,0
31,0;90,0;31,496062992125985;-4,152853534817582;405,2528811257083;83,0;132,0
32,0;90,0;31,496062992125985;0,30219576784876817;4,298443885736848;87,0;136,0
33,0;90,0;31,496062992125985;0,30219576784876817;4,298443885736848;90,0;139,0
34,0;95,0;37,97979797979798;0,09499759499759512;28,95502645502644;95,0;144,0
35,0;119,0;40,25974025974026;0,41590420523389043;-9,232860163092703;99,0;148,0
36,0;119,0;40,25974025974026;-1,791882815979201;253,49379536126517;99,0;148,0
37,0;119,0;40,25974025974026;0,22414622414622395;13,586339586339612;103,0;152,0
38,0;119,0;40,25974025974026;-1,791882815979201;253,49379536126517;103,0;152,0
39,0;119,0;40,25974025974026;0,22414622414622395;13,586339586339612;106,0;155,0
40,0;119,0;40,25974025974026;-1,791882815979201;253,49379536126517;106,0;155,0
41,0;119,0;40,25974025974026;0,22414622414622395;13,586339586339612;110,0;159,0
42,0;119,0;40,25974025974026;0,22414622414622395;13,586339586339612;115,0;164,0
43,0;119,0;40,25974025974026;0,22414622414622395;13,586339586339612;119,0;168,0
44,0;124,0;42,339261285909714;0,18579462792869067;19,30072742275207;123,0;172,0
45,0;124,0;42,339261285909714;0,18579462792869067;19,30072742275207;124,0;173,0
46,0;149,0;46,98412698412698;0,34448631570933763;-4,344334056564328;133,0;182,0
47,0;149,0;46,98412698412698;-1,0411982505005763;202,12266630871287;133,0;182,0
48,0;183,0;45,72649572649572;-0,036989154636213536;52,4955110249228;137,0;186,0
49,0;183,0;45,72649572649572;-0,036989154636213536;52,4955110249228;142,0;191,0
50,0;149,0;46,98412698412698;-0,03860100987323972;52,735677455239696;149,0;198,0
51,0;183,0;45,72649572649572;-0,04469024076867198;53,90480978716269;151,0;200,0
52,0;183,0;45,72649572649572;-0,2597556012190161;93,26177074957567;151,0;200,0
53,0;153,0;53,5191637630662;-0,2597556012190161;93,26177074957566;153,0;202,0
54,0;160,0;53,43007915567282;-0,6934165647725078;164,37672951927408;160,0;209,0
55,0;201,0;25,0;-0,7729828042328043;180,36954365079367;165,0;214,0
56,0;201,0;25,0;-1,0804213771839672;242,16469681397743;169,0;218,0
57,0;201,0;25,0;1,8226788432267884;-341,3584474885845;173,0;222,0
58,0;201,0;25,0;-1,0804213771839672;242,16469681397743;173,0;222,0
59,0;201,0;25,0;1,8226788432267884;-341,3584474885845;175,0;224,0
60,0;201,0;25,0;-1,1514719848053179;256,4458689458689;175,0;224,0
61,0;201,0;25,0;0,2884093376764388;-32,97027687296419;181,0;230,0
62,0;201,0;25,0;-1,1514719848053179;256,4458689458689;181,0;230,0
63,0;201,0;25,0;0,2884093376764388;-32,97027687296419;183,0;232,0
64,0;201,0;25,0;-1,1514719848053179;256,4458689458689;183,0;232,0
65,0;201,0;25,0;0,01214771622934876;22,558309037900898;186,0;235,0
66,0;201,0;25,0;-2,2582537288419635;478,9089994972347;186,0;235,0
67,0;201,0;25,0;-0,11688311688311696;48,49350649350651;192,0;241,0
68,0;201,0;25,0;-2,2582537288419635;478,9089994972347;192,0;241,0
69,0;236,0;20,909090909090907;2,2504456327985736;-510,1960784313725;201,0;250,0
70,0;236,0;20,909090909090907;-0,11688311688311696;48,49350649350651;201,0;250,0
71,0;236,0;20,909090909090907;2,2504456327985736;-510,1960784313725;204,0;253,0
72,0;236,0;20,909090909090907;-0,8910681155579112;231,20116618075795;204,0;253,0
73,0;236,0;20,909090909090907;1,390467171717172;-307,24116161616166;212,0;261,0
74,0;236,0;20,909090909090907;-0,8910681155579112;231,20116618075795;212,0;261,0
75,0;236,0;20,909090909090907;0,6381118881118882;-129,68531468531472;219,0;268,0
76,0;236,0;20,909090909090907;-0,8910681155579112;231,20116618075795;219,0;268,0
77,0;236,0;20,909090909090907;0,6381118881118882;-129,68531468531472;221,0;270,0
78,0;236,0;20,909090909090907;-0,8910681155579112;231,20116618075795;221,0;270,0
79,0;262,0;37,5;2,2713473457317352;-557,5930045817146;225,0;274,0
80,0;262,0;37,5;0,6381118881118882;-129,68531468531472;225,0;274,0
81,0;262,0;37,5;2,2713473457317352;-557,5930045817146;226,0;275,0
82,0;262,0;37,5;0,6381118881118882;-129,68531468531472;226,0;275,0
83,0;262,0;37,5;1,5675483214663528;-373,19766022418446;231,0;280,0
84,0;262,0;37,5;0,6381118881118882;-129,68531468531472;231,0;280,0
85,0;236,0;20,909090909090907;0,6381118881118882;-129,68531468531472;234,0;283,0
86,0;236,0;20,909090909090907;0,6381118881118882;-129,68531468531472;236,0;285,0
87,0;262,0;37,5;0,3548033384583391;-55,45847467608485;238,0;287,0
88,0;262,0;37,5;0,1544117647058826;-2,955882352941245;238,0;287,0
89,0;242,0;34,41176470588235;0,061782573569732734;19,46038190200703;242,0;291,0
90,0;262,0;37,5;-0,009470650381151776;39,98131039986176;243,0;292,0
91,0;262,0;37,5;-1,0546875;313,828125;243,0;292,0
92,0;262,0;37,5;-0,009470650381151776;39,98131039986176;250,0;299,0
93,0;262,0;37,5;-1,0546875;313,828125;250,0;299,0
94,0;262,0;37,5;-0,25742315356620904;104,94486623434676;254,0;303,0
95,0;262,0;37,5;-1,0546875;313,828125;254,0;303,0
96,0;262,0;37,5;-0,25742315356620904;104,94486623434676;257,0;306,0
97,0;262,0;37,5;-0,3815861572058935;137,4755731879441;262,0;311,0
98,0;307,0;20,32862292573479;-0,8907968507555402;293,8032561076856;266,0;315,0
99,0;307,0;20,32862292573479;1,9436355346647691;-576,3674862163493;271,0;320,0
100,0;307,0;20,32862292573479;-0,8907968507555402;293,8032561076856;271,0;320,0
101,0;307,0;20,32862292573479;1,9436355346647691;-576,3674862163493;276,0;325,0
102,0;307,0;20,32862292573479;-0,8907968507555402;293,8032561076856;276,0;325,0
103,0;307,0;20,32862292573479;1,9436355346647691;-576,3674862163493;278,0;327,0
104,0;307,0;20,32862292573479;-0,8907968507555402;293,8032561076856;278,0;327,0
105,0;307,0;20,32862292573479;1,2793297255946026;-372,4256028318082;284,0;333,0
106,0;307,0;20,32862292573479;-0,8907968507555402;293,8032561076856;284,0;333,0
107,0;307,0;20,32862292573479;0,8735821006648105;-247,861081978362;288,0;337,0
108,0;307,0;20,32862292573479;-0,8907968507555402;293,8032561076856;288,0;337,0
109,0;307,0;20,32862292573479;0,8735821006648105;-247,861081978362;290,0;339,0
110,0;307,0;20,32862292573479;-1,055613891249895;344,40208753945257;290,0;339,0
111,0;340,0;26,08116754648387;0,17431953396209326;-33,187474000627844;293,0;342,0
112,0;340,0;26,08116754648387;0,17431953396209326;-33,187474000627844;300,0;349,0
113,0;340,0;26,08116754648387;0,17431953396209326;-33,187474000627844;302,0;351,0
114,0;307,0;20,32862292573479;0,17431953396209326;-33,187474000627844;307,0;356,0
115,0;340,0;26,08116754648387;1,4604855196684934;-470,48390914080386;310,0;359,0
116,0;340,0;26,08116754648387;-0,48917396630141025;192,40031608896336;310,0;359,0
117,0;340,0;26,08116754648387;0,13327677743516803;-19,232936781473263;315,0;364,0
