top_bottom_idx;top_bottom_value
30;70,01795332136444
37;67,8743961352657
42;61,25356125356126
51;43,54243542435424
61;60,81632653061224
69;61,53846153846154
81;70,17543859649123
86;69,63562753036437
92;48,547008547008545
97;47,22222222222223
104;84,68208092485548
110;75,92137592137593
121;52,35457063711911
133;77,20247295208655
151;66,56891495601172
158;64,23611111111111
162;64,3854748603352
168;70,51649928263988
178;71,484375
186;69,10069177555727
195;66,14814814814815
215;71,93460490463215
234;29,0
240;43,154761904761905
250;74,85380116959064
256;56,346749226006196
260;55,4140127388535
267;73,06122448979592
275;65,54174015652819
279;63,33766876910054
285;57,00575328550847
297;53,50745816144656
302;38,242280446455595
314;51,24594636314924
321;63,548235410719876
326;58,76777122660164
331;64,28571428571428
342;34,17996735637581
348;52,614594207620485
355;57,45683612429088
368;40,390387767311545
375;62,41414590264397
382;58,33334090217574
402;58,53391424620795
408;56,24999494876431
418;50,10436667624987
431;15,856768791568541
447;70,3124981373553
455;60,18237209821396
471;80,6603806120971
491;38,68852259106145
500;75,71942359664115
504;77,03123982530481
521;10,579365237605302
528;15,373967073144968
538;20,457282794947304
547;90,24821735653039
554;81,76382859919775
564;68,45070490641297
569;44,769877315252636
584;60,2941150690029
591;46,50602503773907
603;46,22223192379593
616;38,40156488084509
623;64,37247024135586
633;39,671359557960734
656;61,979164209010584
664;82,52427645167406
671;65,92920087911031
674;65,92920087911031
681;47,42268357979745
697;27,89698964766896
714;82,97872165038403
720;57,75862082254305
733;79,92277448487096
739;75,85139040084135
749;58,048784629281776
763;85,44302536803218
770;55,118109644941256
782;50,8650510467359
792;65,56603534869325
798;52,10084824918627
804;60,17698666924356
816;85,18517005918187
835;95,45454166531202
841;77,15877056243937
851;75,5813913193183
857;73,23077956882757
862;65,02890515954479
873;32,285717555454795
885;66,20371504821244
903;37,6963332486178
913;70,3703572884311
923;78,91891014149685
929;85,57691668441433
944;64,102561594544
949;79,89418750307485
953;68,44445838458454
964;69,83049976247047
970;66,87117031042389
982;57,870367508695644
991;51,19048384942097
1004;93,47826424979229
1016;81,67534875221129
1017;81,67534875221129
1028;42,85715812202695
1036;42,41244659703485
1040;49,79423399946626
1047;40,21165489544664
1055;46,57535201024917
1067;64,61537107208602
1072;58,974352704316395
1089;65,7370555771916
1096;58,24560088500965
1106;79,2207942333654
1112;79,33578543672989
1124;71,9999580383701
1136;60,57145254952567
1140;65,44117234570118
1166;72,72726287527195
1179;61,714281354631694
1183;62,19511013193657
1194;63,71310393891972
1204;75,79365049329968
1210;73,18184064440675
1214;57,98319529766458
1225;91,37051561773096
1231;89,50269926224732
1254;88,70971297957442
1266;58,119663344699994
1279;84,25195165248421
1288;92,16303358341143
1299;81,70730927244551
1305;68,48959277591375
1317;48,1481582111986
1325;78,2051658254757
1342;36,2385012065312
1350;17,647075323072514
1362;67,26617754866737
1367;72,20337503636893
1375;78,65613378275381
1379;76,08694428854272
1390;71,80326925686599
1398;51,336878759875894
1409;39,13046100493799
