;ponto;evento;reta;x_rompimento;y_rompimento;inicio_janela;fim_janela
0;81,0;1,0;0,0;76,0;63,470319634703195;27,0;77,0
4;103,0;1,0;1,0;103,0;83,64197530864197;37,0;87,0
20;167,0;1,0;5,0;167,0;68,88720666161998;110,0;160,0
39;215,0;1,0;6,0;215,0;71,93460490463215;121,0;171,0
91;314,0;1,0;12,0;314,0;51,24594636314924;250,0;300,0
131;447,0;1,0;16,0;447,0;70,3124981373553;271,0;321,0
163;471,0;1,0;9,0;471,0;80,6603806120971;165,0;215,0
224;546,0;1,0;21,0;546,0;85,97972540306023;455,0;505,0
271;583,0;1,0;24,0;583,0;50,0;519,0;569,0
296;620,0;1,0;26,0;620,0;37,87575534258315;554,0;604,0
298;621,0;1,0;27,0;621,0;48,008851237972785;566,0;616,0
495;833,0;1,0;29,0;833,0;87,80487918343157;664,0;714,0
501;835,0;1,0;33,0;835,0;95,45454166531202;713,0;763,0
545;912,0;1,0;34,0;912,0;69,34305476904571;841,0;891,0
609;998,0;1,0;37,0;998,0;74,17216660877254;929,0;979,0
649;1053,0;1,0;39,0;1053,0;37,56616426398091;997,0;1047,0
667;1063,0;1,0;38,0;1063,0;48,24121349559537;978,0;1028,0
686;1084,0;1,0;40,0;1080,0;33,91815083266572;1016,0;1066,0
735;1160,0;1,0;47,0;1160,0;63,51350480574679;1096,0;1146,0
759;1225,0;1,0;42,0;1225,0;91,37051561773096;1016,0;1066,0
815;1286,0;1,0;50,0;1286,0;88,88892673314388;1210,0;1260,0
819;1287,0;1,0;53,0;1287,0;91,16610226836558;1229,0;1279,0
865;1375,0;1,0;56,0;1375,0;78,65613378275381;1292,0;1342,0
