indice;indice_original_lower_pivot;valor_rsi;support_slope;support_intercept;inicio_janela;fim_janela;mapeado;x_min;x_max;num_zeros
16,0;90,0;31,496062992125985;0,16344134618006975;16,786341835919707;45,0;94,0;1,0;47,0;90,0;3,0
17,0;90,0;31,496062992125985;0,16344134618006975;16,786341835919707;47,0;96,0;1,0;47,0;95,0;3,0
19,0;90,0;31,496062992125985;0,1501005217290185;17,98701603651432;55,0;104,0;1,0;47,0;95,0;3,0
30,0;90,0;31,496062992125985;0,30219576784876817;4,298443885736848;83,0;132,0;1,0;90,0;124,0;3,0
32,0;90,0;31,496062992125985;0,30219576784876817;4,298443885736848;87,0;136,0;1,0;90,0;124,0;3,0
33,0;90,0;31,496062992125985;0,30219576784876817;4,298443885736848;90,0;139,0;1,0;90,0;137,0;3,0
34,0;95,0;37,97979797979798;0,09499759499759512;28,95502645502644;95,0;144,0;1,0;95,0;137,0;3,0
37,0;119,0;40,25974025974026;0,22414622414622395;13,586339586339612;103,0;152,0;1,0;119,0;149,0;3,0
39,0;119,0;40,25974025974026;0,22414622414622395;13,586339586339612;106,0;155,0;1,0;119,0;153,0;3,0
41,0;119,0;40,25974025974026;0,22414622414622395;13,586339586339612;110,0;159,0;1,0;119,0;153,0;3,0
42,0;119,0;40,25974025974026;0,22414622414622395;13,586339586339612;115,0;164,0;1,0;119,0;160,0;3,0
43,0;119,0;40,25974025974026;0,22414622414622395;13,586339586339612;119,0;168,0;1,0;119,0;165,0;3,0
44,0;124,0;42,339261285909714;0,18579462792869067;19,30072742275207;123,0;172,0;1,0;95,0;165,0;4,0
45,0;124,0;42,339261285909714;0,18579462792869067;19,30072742275207;124,0;173,0;1,0;95,0;173,0;4,0
46,0;149,0;46,98412698412698;0,34448631570933763;-4,344334056564328;133,0;182,0;1,0;149,0;173,0;3,0
50,0;149,0;46,98412698412698;-0,03860100987323972;52,735677455239696;149,0;198,0;1,0;149,0;192,0;3,0
51,0;183,0;45,72649572649572;-0,04469024076867198;53,90480978716269;151,0;200,0;1,0;149,0;192,0;3,0
52,0;183,0;45,72649572649572;-0,2597556012190161;93,26177074957567;151,0;200,0;1,0;153,0;192,0;4,0
53,0;153,0;53,5191637630662;-0,2597556012190161;93,26177074957566;153,0;202,0;1,0;153,0;192,0;4,0
56,0;201,0;25,0;-1,0804213771839672;242,16469681397743;169,0;218,0;1,0;173,0;201,0;3,0
58,0;201,0;25,0;-1,0804213771839672;242,16469681397743;173,0;222,0;1,0;173,0;219,0;3,0
60,0;201,0;25,0;-1,1514719848053179;256,4458689458689;175,0;224,0;1,0;173,0;219,0;3,0
62,0;201,0;25,0;-1,1514719848053179;256,4458689458689;181,0;230,0;1,0;173,0;225,0;3,0
64,0;201,0;25,0;-1,1514719848053179;256,4458689458689;183,0;232,0;1,0;173,0;231,0;3,0
65,0;201,0;25,0;0,01214771622934876;22,558309037900898;186,0;235,0;1,0;47,0;231,0;3,0
67,0;201,0;25,0;-0,11688311688311696;48,49350649350651;192,0;241,0;1,0;95,0;236,0;3,0
70,0;236,0;20,909090909090907;-0,11688311688311696;48,49350649350651;201,0;250,0;1,0;95,0;242,0;3,0
72,0;236,0;20,909090909090907;-0,8910681155579112;231,20116618075795;204,0;253,0;1,0;225,0;242,0;3,0
74,0;236,0;20,909090909090907;-0,8910681155579112;231,20116618075795;212,0;261,0;1,0;225,0;254,0;3,0
76,0;236,0;20,909090909090907;-0,8910681155579112;231,20116618075795;219,0;268,0;1,0;225,0;262,0;3,0
78,0;236,0;20,909090909090907;-0,8910681155579112;231,20116618075795;221,0;270,0;1,0;225,0;262,0;3,0
89,0;242,0;34,41176470588235;0,061782573569732734;19,46038190200703;242,0;291,0;1,0;242,0;288,0;3,0
92,0;262,0;37,5;-0,009470650381151776;39,98131039986176;250,0;299,0;1,0;262,0;293,0;3,0
98,0;307,0;20,32862292573479;-0,8907968507555402;293,8032561076856;266,0;315,0;1,0;288,0;307,0;3,0
100,0;307,0;20,32862292573479;-0,8907968507555402;293,8032561076856;271,0;320,0;1,0;288,0;316,0;3,0
102,0;307,0;20,32862292573479;-0,8907968507555402;293,8032561076856;276,0;325,0;1,0;288,0;316,0;3,0
104,0;307,0;20,32862292573479;-0,8907968507555402;293,8032561076856;278,0;327,0;1,0;288,0;316,0;3,0
106,0;307,0;20,32862292573479;-0,8907968507555402;293,8032561076856;284,0;333,0;1,0;288,0;328,0;3,0
108,0;307,0;20,32862292573479;-0,8907968507555402;293,8032561076856;288,0;337,0;1,0;288,0;334,0;3,0
117,0;340,0;26,08116754648387;0,13327677743516803;-19,232936781473263;315,0;364,0;1,0;307,0;360,0;3,0
119,0;340,0;26,08116754648387;0,13327677743516803;-19,232936781473263;316,0;365,0;1,0;307,0;360,0;3,0
121,0;340,0;26,08116754648387;0,04187658539615711;11,843128511790452;321,0;370,0;1,0;340,0;365,0;3,0
123,0;340,0;26,08116754648387;0,04187658539615711;11,843128511790452;328,0;377,0;1,0;340,0;371,0;3,0
125,0;340,0;26,08116754648387;0,04187658539615711;11,843128511790452;330,0;379,0;1,0;340,0;371,0;3,0
127,0;365,0;27,128082181387796;1,333863940073125;-459,73225594530277;334,0;383,0;1,0;365,0;380,0;3,0
128,0;365,0;27,128082181387796;0,04187658539615711;11,843128511790452;334,0;383,0;1,0;340,0;380,0;3,0
129,0;365,0;27,128082181387796;1,333863940073125;-459,73225594530277;340,0;389,0;1,0;365,0;380,0;3,0
130,0;365,0;27,128082181387796;0,04187658539615711;11,843128511790452;340,0;389,0;1,0;340,0;380,0;3,0
131,0;365,0;27,128082181387796;1,333863940073125;-459,73225594530277;344,0;393,0;1,0;365,0;380,0;3,0
133,0;394,0;11,162793833606145;-0,5171738018112083;214,92927174722223;352,0;401,0;1,0;360,0;394,0;3,0
134,0;394,0;11,162793833606145;-0,5171738018112083;214,92927174722223;353,0;402,0;1,0;360,0;394,0;3,0
136,0;394,0;11,162793833606145;-0,5171738018112083;214,92927174722223;360,0;409,0;1,0;360,0;403,0;3,0
138,0;394,0;11,162793833606145;-0,5505271844062638;228,07050448967408;363,0;412,0;1,0;360,0;403,0;3,0
140,0;394,0;11,162793833606145;-0,5505271844062638;228,07050448967408;365,0;414,0;1,0;360,0;413,0;3,0
147,0;394,0;11,162793833606145;-0,04231406313730153;27,834534709702947;383,0;432,0;1,0;47,0;428,0;4,0
148,0;394,0;11,162793833606145;-0,04231406313730153;27,834534709702947;394,0;443,0;1,0;47,0;433,0;5,0
149,0;428,0;9,724115686937893;0,01101120665513804;5,011319238538811;403,0;452,0;1,0;394,0;433,0;3,0
150,0;428,0;9,724115686937893;-0,3706504621519741;168,36251348798282;403,0;452,0;1,0;413,0;433,0;3,0
151,0;433,0;9,779171720213583;0,01101120665513804;5,011319238538811;404,0;453,0;1,0;394,0;433,0;3,0
153,0;433,0;9,779171720213583;0,01101120665513804;5,011319238538811;410,0;459,0;1,0;394,0;454,0;3,0
155,0;433,0;9,779171720213583;0,01101120665513804;5,011319238538811;413,0;462,0;1,0;394,0;460,0;3,0
157,0;433,0;9,779171720213583;0,01101120665513804;5,011319238538811;414,0;463,0;1,0;394,0;460,0;3,0
164,0;464,0;38,60294439903974;-0,026683124502834943;50,983914168355156;436,0;485,0;1,0;149,0;192,0;3,0
165,0;486,0;26,14109153609597;-0,4834071292675043;261,07695636010305;445,0;494,0;1,0;460,0;486,0;3,0
167,0;486,0;26,14109153609597;-0,4834071292675043;261,07695636010305;454,0;503,0;1,0;460,0;495,0;3,0
