;indice_original_lower_pivot;support_slope;support_intercept;valor_rsi;mapeado;x_min;x_max;num_zeros;inicio_janela;fim_janela;indice;support_slope_rounded
0;90,0;0,1501005217290185;17,98701603651432;31,496062992125985;1;47,0;95,0;3,0;55,0;104,0;19,0;0,1501
1;90,0;0,16344134618006975;16,786341835919707;31,496062992125985;1;47,0;95,0;3,0;45,0;96,0;16,0;0,16344
2;90,0;0,30219576784876817;4,298443885736848;31,496062992125985;1;90,0;137,0;3,0;83,0;139,0;30,0;0,3022
3;95,0;0,09499759499759512;28,95502645502644;37,97979797979798;1;95,0;137,0;3,0;95,0;144,0;34,0;0,095
4;119,0;0,22414622414622395;13,586339586339612;40,25974025974026;1;119,0;165,0;3,0;103,0;168,0;37,0;0,22415
5;124,0;0,18579462792869067;19,30072742275207;42,339261285909714;1;95,0;173,0;4,0;123,0;173,0;44,0;0,18579
6;149,0;-0,03860100987323972;52,735677455239696;46,98412698412698;1;149,0;192,0;3,0;149,0;198,0;50,0;-0,0386
7;149,0;0,34448631570933763;-4,344334056564328;46,98412698412698;1;149,0;173,0;3,0;133,0;182,0;46,0;0,34449
8;153,0;-0,2597556012190161;93,26177074957566;53,5191637630662;1;153,0;192,0;4,0;153,0;202,0;53,0;-0,25976
9;183,0;-0,2597556012190161;93,26177074957567;45,72649572649572;1;153,0;192,0;4,0;151,0;200,0;52,0;-0,25976
10;183,0;-0,04469024076867198;53,90480978716269;45,72649572649572;1;149,0;192,0;3,0;151,0;200,0;51,0;-0,04469
11;201,0;-1,1514719848053179;256,4458689458689;25,0;1;173,0;231,0;3,0;175,0;232,0;60,0;-1,15147
12;201,0;-1,0804213771839672;242,16469681397743;25,0;1;173,0;219,0;3,0;169,0;222,0;56,0;-1,08042
13;201,0;-0,11688311688311696;48,49350649350651;25,0;1;95,0;236,0;3,0;192,0;241,0;67,0;-0,11688
14;201,0;0,01214771622934876;22,558309037900898;25,0;1;47,0;231,0;3,0;186,0;235,0;65,0;0,01215
15;236,0;-0,8910681155579112;231,20116618075795;20,909090909090907;1;225,0;262,0;3,0;204,0;270,0;72,0;-0,89107
16;236,0;-0,11688311688311696;48,49350649350651;20,909090909090907;1;95,0;242,0;3,0;201,0;250,0;70,0;-0,11688
17;242,0;0,061782573569732734;19,46038190200703;34,41176470588235;1;242,0;288,0;3,0;242,0;291,0;89,0;0,06178
18;262,0;-0,009470650381151776;39,98131039986176;37,5;1;262,0;293,0;3,0;250,0;299,0;92,0;-0,00947
19;307,0;-0,8907968507555402;293,8032561076856;20,32862292573479;1;288,0;334,0;3,0;266,0;337,0;98,0;-0,8908
20;340,0;0,04187658539615711;11,843128511790452;26,08116754648387;1;340,0;371,0;3,0;321,0;379,0;121,0;0,04188
21;340,0;0,13327677743516803;-19,232936781473263;26,08116754648387;1;307,0;360,0;3,0;315,0;365,0;117,0;0,13328
22;365,0;0,04187658539615711;11,843128511790452;27,128082181387796;1;340,0;380,0;3,0;334,0;389,0;128,0;0,04188
23;365,0;1,333863940073125;-459,73225594530277;27,128082181387796;1;365,0;380,0;3,0;334,0;393,0;127,0;1,33386
24;394,0;-0,5505271844062638;228,07050448967408;11,162793833606145;1;360,0;413,0;3,0;363,0;414,0;138,0;-0,55053
25;394,0;-0,5171738018112083;214,92927174722223;11,162793833606145;1;360,0;403,0;3,0;352,0;409,0;133,0;-0,51717
26;394,0;-0,04231406313730153;27,834534709702947;11,162793833606145;1;47,0;433,0;5,0;383,0;443,0;147,0;-0,04231
27;428,0;-0,3706504621519741;168,36251348798282;9,724115686937893;1;413,0;433,0;3,0;403,0;452,0;150,0;-0,37065
28;428,0;0,01101120665513804;5,011319238538811;9,724115686937893;1;394,0;433,0;3,0;403,0;452,0;149,0;0,01101
29;433,0;0,01101120665513804;5,011319238538811;9,779171720213583;1;394,0;460,0;3,0;404,0;463,0;151,0;0,01101
30;464,0;-0,026683124502834943;50,983914168355156;38,60294439903974;1;149,0;192,0;3,0;436,0;485,0;164,0;-0,02668
31;486,0;-0,5331244245207497;285,23956185318036;26,14109153609597;1;454,0;532,0;5,0;482,0;535,0;175,0;-0,53312
32;486,0;-0,4834071292675043;261,07695636010305;26,14109153609597;1;460,0;495,0;3,0;445,0;509,0;165,0;-0,48341
33;532,0;0,4722385677754441;-244,11980525000416;7,11111280653212;1;532,0;577,0;3,0;532,0;581,0;186,0;0,47224
34;541,0;0,3247301998689763;-159,78756132092562;15,89147680819056;1;541,0;577,0;3,0;541,0;590,0;187,0;0,32473
35;570,0;-2,557062730885203;1482,8344092089567;25,308652604390872;1;550,0;596,0;3,0;546,0;599,0;189,0;-2,55706
36;570,0;0,4361708217194616;-223,30871577570224;25,308652604390872;1;524,0;577,0;4,0;546,0;595,0;188,0;0,43617
37;610,0;0,10177383698523838;-49,26797573306326;12,814064827932157;1;524,0;642,0;4,0;592,0;645,0;201,0;0,10177
38;642,0;0,10286751722678104;-49,964650046925925;16,0762960126675;1;524,0;669,0;4,0;610,0;679,0;205,0;0,10287
