;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades;min_return_ann;min_sharpe_ratio;min_max_drawdown;min_trades;max_return_ann;max_sharpe_ratio;max_max_drawdown;max_trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
0;35;2;50;2;3;3;6;0,01;0,05;BA;in_sample_1_2x;19,367632186313166;0,977586636067007;-11,837738054957425;78,0;11,407962294873574;0,5352610174668111;-27,27341755617074;58,0;25,39116978837457;1,1658460141341946;-11,837738054957425;78,0;5,692306214535559;7,014528111798871;10,0;10,0;7,300853552457775
27;35;2;50;2;3;3;6;0,01;0,05;BA;in_sample_2_2x;19,26546841604171;0,9877004795203039;-14,558476335935078;74,0;-0,738932747755594;-0,04566661457655321;-37,54964651058553;59,0;19,26546841604171;0,9877004795203039;-14,558476335935078;74,0;10,0;10,0;10,0;10,0;10,0
54;35;2;50;2;3;3;6;0,01;0,05;BA;in_sample_3_2x;20,900812333472295;1,167676910911879;-16,125365633384625;45,0;9,127592536261853;0,4917584479558485;-24,236822045274508;35,0;27,970681290217048;1,3026987506378387;-14,093219202804686;45,0;6,248030750658766;8,334996555487407;7,99662263779529;10,0;7,630101142963772
81;35;2;50;2;3;3;6;0,01;0,05;BA;out_of_sample_val_1;8,799352258874515;0,6751987634441005;-9,012445567100913;12,0;3,3978339035962257;0,24487528661998126;-9,87481930406685;8,0;14,166132707731593;0,9582877871631524;-7,558202059673613;12,0;5,016129709554434;6,031902671967251;3,722555977052687;10,0;5,833535778521499
108;35;2;50;2;3;3;6;0,01;0,05;BA;out_of_sample_val_2;45,96982619833825;1,3229140148971152;-16,185767908848213;37,0;19,866553244558173;0,6028698704869176;-32,98101702116214;25,0;46,55819978862075;1,3566127650260646;-16,185710838019496;37,0;9,779566393811182;9,552914523332873;9,999966019774755;10,0;9,777784892553436
1;35;2;50;2;3;3;6;0,01;0,06;BA;in_sample_1_2x;25,39116978837457;1,1658460141341946;-11,83774026772182;77,0;11,407962294873574;0,5352610174668111;-27,27341755617074;58,0;25,39116978837457;1,1658460141341946;-11,837738054957425;78,0;10,0;10,0;9,999998566461297;9,5;9,928571223780185
28;35;2;50;2;3;3;6;0,01;0,06;BA;in_sample_2_2x;14,054966578044592;0,7134602796474017;-20,234616694252384;71,0;-0,738932747755594;-0,04566661457655321;-37,54964651058553;59,0;19,26546841604171;0,9877004795203039;-14,558476335935078;74,0;7,39532226166972;7,346149287707067;7,531165088510505;8,0;7,487061492704828
55;35;2;50;2;3;3;6;0,01;0,06;BA;in_sample_3_2x;18,1717191241791;0,9975599669795769;-16,125365633384625;41,0;9,127592536261853;0,4917584479558485;-24,236822045274508;35,0;27,970681290217048;1,3026987506378387;-14,093219202804686;45,0;4,79970492418281;6,237222608753214;7,99662263779529;6,0;5,838597518264307
82;35;2;50;2;3;3;6;0,01;0,06;BA;out_of_sample_val_1;9,714562177627538;0,6572899104860052;-9,012456639805123;12,0;3,3978339035962257;0,24487528661998126;-9,87481930406685;8,0;14,166132707731593;0,9582877871631524;-7,558202059673613;12,0;5,866041042254037;5,780871845559527;3,7225081801875106;10,0;6,126053571152668
109;35;2;50;2;3;3;6;0,01;0,06;BA;out_of_sample_val_2;44,72606906041572;1,29749576753646;-16,1858490763232;36,0;19,866553244558173;0,6028698704869176;-32,98101702116214;25,0;46,55819978862075;1,3566127650260646;-16,185710838019496;37,0;9,313593964620898;9,215687498775695;9,999917692299148;9,166666666666666;9,362677321482844
2;35;2;50;2;3;3;6;0,01;0,07;BA;in_sample_1_2x;24,306140019782283;1,0897424358096695;-14,390829777843672;73,0;11,407962294873574;0,5352610174668111;-27,27341755617074;58,0;25,39116978837457;1,1658460141341946;-11,837738054957425;78,0;9,224048009659745;8,793127354333997;8,345980348525918;7,5;8,729197012310449
29;35;2;50;2;3;3;6;0,01;0,07;BA;in_sample_2_2x;9,272466791503176;0,4871081495633314;-20,2346113675515;69,0;-0,738932747755594;-0,04566661457655321;-37,54964651058553;59,0;19,26546841604171;0,9877004795203039;-14,558476335935078;74,0;5,00459846674979;5,155716368204268;7,531167405356861;6,666666666666667;5,646151744097347
56;35;2;50;2;3;3;6;0,01;0,07;BA;in_sample_3_2x;17,192574401701766;0,8737718052768931;-16,125365633384625;39,0;9,127592536261853;0,4917584479558485;-24,236822045274508;35,0;27,970681290217048;1,3026987506378387;-14,093219202804686;45,0;4,280074233449153;4,710745736247505;7,99662263779529;4,0;4,894048115805394
83;35;2;50;2;3;3;6;0,01;0,07;BA;out_of_sample_val_1;11,636380106076572;0,7420215506035619;-9,012478547050573;12,0;3,3978339035962257;0,24487528661998126;-9,87481930406685;8,0;14,166132707731593;0,9582877871631524;-7,558202059673613;12,0;7,6507407087519566;6,968566763339137;3,7224136145206805;10,0;7,230252752493547
110;35;2;50;2;3;3;6;0,01;0,07;BA;out_of_sample_val_2;36,28680590679991;1,058889445855116;-18,759361700305842;36,0;19,866553244558173;0,6028698704869176;-32,98101702116214;25,0;46,55819978862075;1,3566127650260646;-16,185710838019496;37,0;6,151832047953723;6,05006798302248;8,46763683006297;9,166666666666666;6,8842765152336804
3;35;2;50;2;3;3;6;0,02;0,05;BA;in_sample_1_2x;17,21184480580016;0,8575644147621715;-18,584645338643348;73,0;11,407962294873574;0,5352610174668111;-27,27341755617074;58,0;25,39116978837457;1,1658460141341946;-11,837738054957425;78,0;4,1506088739826446;5,111180871709935;5,62901828639576;7,5;5,114743807394794
30;35;2;50;2;3;3;6;0,02;0,05;BA;in_sample_2_2x;18,50083356835459;0,9007895440831173;-25,82991861771592;69,0;-0,738932747755594;-0,04566661457655321;-37,54964651058553;59,0;19,26546841604171;0,9877004795203039;-14,558476335935078;74,0;9,617766689726805;9,158953909664163;5,097490820972444;6,666666666666667;8,419337910878264
57;35;2;50;2;3;3;6;0,02;0,05;BA;in_sample_3_2x;19,928330229380098;1,064488960254015;-17,81789903628159;44,0;9,127592536261853;0,4917584479558485;-24,236822045274508;35,0;27,970681290217048;1,3026987506378387;-14,093219202804686;45,0;5,731935901884001;7,062548382464135;6,328050406427389;9,0;6,6641364110010946
84;35;2;50;2;3;3;6;0,02;0,05;BA;out_of_sample_val_1;6,368497719582811;0,4789974877525756;-9,012454547610005;12,0;3,3978339035962257;0,24487528661998126;-9,87481930406685;8,0;14,166132707731593;0,9582877871631524;-7,558202059673613;12,0;2,7587122813175986;3,281722719385217;3,722517211438239;10,0;4,080299927737352
111;35;2;50;2;3;3;6;0,02;0,05;BA;out_of_sample_val_2;46,55819978862075;1,322042443328659;-16,185793062868637;34,0;19,866553244558173;0,6028698704869176;-32,98101702116214;25,0;46,55819978862075;1,3566127650260646;-16,185710838019496;37,0;10,0;9,541351275774977;9,99995104295912;7,5;9,51180765635844
4;35;2;50;2;3;3;6;0,02;0,06;BA;in_sample_1_2x;22,74555427318894;1,0409134394777375;-18,584648223140043;72,0;11,407962294873574;0,5352610174668111;-27,27341755617074;58,0;25,39116978837457;1,1658460141341946;-11,837738054957425;78,0;8,10800525100179;8,018782950486916;5,629016417675504;7,0;7,570085438807815
31;35;2;50;2;3;3;6;0,02;0,06;BA;in_sample_2_2x;13,602382076042407;0,658069911387077;-30,92429602903254;66,0;-0,738932747755594;-0,04566661457655321;-37,54964651058553;59,0;19,26546841604171;0,9877004795203039;-14,558476335935078;74,0;7,169079797175835;6,810130978465908;2,881693463718499;4,666666666666667;6,096551639834926
58;35;2;50;2;3;3;6;0,02;0,06;BA;in_sample_3_2x;18,023025818470153;0,9457548804669196;-15,040893551561707;40,0;9,127592536261853;0,4917584479558485;-24,236822045274508;35,0;27,970681290217048;1,3026987506378387;-14,093219202804686;45,0;4,720793601495474;5,598395233404815;9,065741863641147;5,0;5,632130447848171
85;35;2;50;2;3;3;6;0,02;0,06;BA;out_of_sample_val_1;7,263313825597861;0,4857888413892848;-9,0124759729583;12,0;3,3978339035962257;0,24487528661998126;-9,87481930406685;8,0;14,166132707731593;0,9582877871631524;-7,558202059673613;12,0;3,5896848632368643;3,3769180465141706;3,722424725947391;10,0;4,463616486955189
112;35;2;50;2;3;3;6;0,02;0,06;BA;out_of_sample_val_2;45,30872286242218;1,2969488985512279;-16,18577638819265;33,0;19,866553244558173;0,6028698704869176;-32,98101702116214;25,0;46,55819978862075;1,3566127650260646;-16,185710838019496;37,0;9,531884657570327;9,208432120460433;9,999960971135366;6,666666666666667;9,097020835919126
5;35;2;50;2;3;3;6;0,02;0,07;BA;in_sample_1_2x;20,182596975572853;0,917121338889327;-18,793402854668706;68,0;11,407962294873574;0,5352610174668111;-27,27341755617074;58,0;25,39116978837457;1,1658460141341946;-11,837738054957425;78,0;6,275122989326651;6,0556518699403314;5,493774796785245;5,0;5,918635357806552
32;35;2;50;2;3;3;6;0,02;0,07;BA;in_sample_2_2x;9,852774921561247;0,4827912926200218;-30,757234495504427;64,0;-0,738932747755594;-0,04566661457655321;-37,54964651058553;59,0;19,26546841604171;0,9877004795203039;-14,558476335935078;74,0;5,294688695048288;5,11394169811878;2,9543568089327894;3,3333333333333335;4,628519946235507
59;35;2;50;2;3;3;6;0,02;0,07;BA;in_sample_3_2x;16,979243067762837;0,829291149958352;-15,040853057565606;38,0;9,127592536261853;0,4917584479558485;-24,236822045274508;35,0;27,970681290217048;1,3026987506378387;-14,093219202804686;45,0;4,166859602491079;4,16223858755318;9,065781784364317;3,0;4,698691109563415
86;35;2;50;2;3;3;6;0,02;0,07;BA;out_of_sample_val_1;9,14221608866086;0,577736230978638;-9,012462747172245;12,0;3,3978339035962257;0,24487528661998126;-9,87481930406685;8,0;14,166132707731593;0,9582877871631524;-7,558202059673613;12,0;5,334530820094451;4,665757105534684;3,7224818168893137;10,0;5,579655498320291
113;35;2;50;2;3;3;6;0,02;0,07;BA;out_of_sample_val_2;27,273099532438373;0,7925868337687397;-31,784546884573174;32,0;19,866553244558173;0,6028698704869176;-32,98101702116214;25,0;46,55819978862075;1,3566127650260646;-16,185710838019496;37,0;2,774855524800043;2,516998364512858;0,7123836407280592;5,833333333333333;2,8434686110696057
6;35;2;50;2;3;3;6;0,03;0,05;BA;in_sample_1_2x;13,101694264957885;0,6701352356572374;-20,397359793735948;71,0;11,407962294873574;0,5352610174668111;-27,27341755617074;58,0;25,39116978837457;1,1658460141341946;-11,837738054957425;78,0;1,2112614154309809;2,138874519743273;4,454651809720657;6,5;2,695169299357164
33;35;2;50;2;3;3;6;0,03;0,05;BA;in_sample_2_2x;15,21694933820703;0,7422811562466082;-27,541144562594543;66,0;-0,738932747755594;-0,04566661457655321;-37,54964651058553;59,0;19,26546841604171;0,9877004795203039;-14,558476335935078;74,0;7,976185817968182;7,6250518845078235;4,353193800908028;4,666666666666667;6,885503098642126
60;35;2;50;2;3;3;6;0,03;0,05;BA;in_sample_3_2x;13,004237655464191;0,7243710792682903;-22,855727403392866;40,0;9,127592536261853;0,4917584479558485;-24,236822045274508;35,0;27,970681290217048;1,3026987506378387;-14,093219202804686;45,0;2,0573299684684785;2,8684310120378944;1,3615425045026364;5,0;2,61005634771198
87;35;2;50;2;3;3;6;0,03;0,05;BA;out_of_sample_val_1;10,26552747322258;0,6970082373321778;-9,638521963257707;12,0;3,3978339035962257;0,24487528661998126;-9,87481930406685;8,0;14,166132707731593;0,9582877871631524;-7,558202059673613;12,0;6,377695952297444;6,337609032193239;1,020010281720205;10,0;6,118330886142716
114;35;2;50;2;3;3;6;0,03;0,05;BA;out_of_sample_val_2;39,41137342249505;1,1594453986922848;-16,18578122251687;34,0;19,866553244558173;0,6028698704869176;-32,98101702116214;25,0;46,55819978862075;1,3566127650260646;-16,185710838019496;37,0;7,322448296950242;7,384156218755046;9,999958092757222;7,5;7,74794506015972
7;35;2;50;2;3;3;6;0,03;0,06;BA;in_sample_1_2x;20,128915066132702;0,9298928878855001;-20,39735293084831;71,0;11,407962294873574;0,5352610174668111;-27,27341755617074;58,0;25,39116978837457;1,1658460141341946;-11,837738054957425;78,0;6,236732720523802;6,25818680279903;4,454656255840205;6,5;6,02588971757281
34;35;2;50;2;3;3;6;0,03;0,06;BA;in_sample_2_2x;12,393449683536817;0,5825396448388162;-27,106013763217785;63,0;-0,738932747755594;-0,04566661457655321;-37,54964651058553;59,0;19,26546841604171;0,9877004795203039;-14,558476335935078;74,0;6,564746589394819;6,07921679530941;4,542453762915756;2,6666666666666665;5,580256255483671
61;35;2;50;2;3;3;6;0,03;0,06;BA;in_sample_3_2x;9,127592536261853;0,4917584479558485;-20,081248187002988;37,0;9,127592536261853;0,4917584479558485;-24,236822045274508;35,0;27,970681290217048;1,3026987506378387;-14,093219202804686;45,0;0,0;0,0;4,096743457731531;2,0;0,8709633511045044
88;35;2;50;2;3;3;6;0,03;0,06;BA;out_of_sample_val_1;7,816818302074857;0,520254469968583;-7,935212465553221;10,0;3,3978339035962257;0,24487528661998126;-9,87481930406685;8,0;14,166132707731593;0,9582877871631524;-7,558202059673613;12,0;4,103697788160932;3,860027447499675;8,372582234756035;5,0;4,771961499176882
115;35;2;50;2;3;3;6;0,03;0,06;BA;out_of_sample_val_2;38,222793614537906;1,133605647296689;-16,185710838019496;33,0;19,866553244558173;0,6028698704869176;-32,98101702116214;25,0;46,55819978862075;1,3566127650260646;-16,185710838019496;37,0;6,877148001970298;7,0413370481492015;10,0;6,666666666666667;7,340112109839423
8;35;2;50;2;3;3;6;0,03;0,07;BA;in_sample_1_2x;18,336759110525524;0,8343876583888893;-20,601464432467843;67,0;11,407962294873574;0,5352610174668111;-27,27341755617074;58,0;25,39116978837457;1,1658460141341946;-11,837738054957425;78,0;4,95508403123694;4,743637138576886;4,322422685168121;4,5;4,739278436576102
