;Date;RSI
0;2011-01-03;
1;2011-01-04;
2;2011-01-05;
3;2011-01-06;
4;2011-01-07;
5;2011-01-10;
6;2011-01-11;
7;2011-01-12;
8;2011-01-13;
9;2011-01-14;
10;2011-01-18;
11;2011-01-19;
12;2011-01-20;
13;2011-01-21;
14;2011-01-24;
15;2011-01-25;
16;2011-01-26;
17;2011-01-27;
18;2011-01-28;
19;2011-01-31;
20;2011-02-01;
21;2011-02-02;
22;2011-02-03;
23;2011-02-04;
24;2011-02-07;
25;2011-02-08;
26;2011-02-09;
27;2011-02-10;76,27418201860839
28;2011-02-11;76,52175429775707
29;2011-02-14;75,8497513797994
30;2011-02-15;75,17857736798551
31;2011-02-16;75,99278040583062
32;2011-02-17;78,1420804641464
33;2011-02-18;76,68487325753762
34;2011-02-22;68,28046979730212
35;2011-02-23;63,28124455871218
36;2011-02-24;65,13761735874961
37;2011-02-25;65,24390436268851
38;2011-02-28;68,01242128546758
39;2011-03-01;64,03509772318648
40;2011-03-02;63,87665043765044
41;2011-03-03;58,51602462741822
42;2011-03-04;52,74542561507223
43;2011-03-07;53,355708104065386
44;2011-03-08;55,77235048402224
45;2011-03-09;53,022451934471526
46;2011-03-10;49,198710916492246
47;2011-03-11;51,70807422708139
48;2011-03-14;42,92604633282503
49;2011-03-15;41,45962886459303
50;2011-03-16;37,25212930901521
51;2011-03-17;40,61625074553653
52;2011-03-18;38,19242902647441
53;2011-03-21;38,728328752601605
54;2011-03-22;37,21911170645794
55;2011-03-23;37,78090506282556
56;2011-03-24;39,39809831105927
57;2011-03-25;37,79637560667258
58;2011-03-28;38,008423790241196
59;2011-03-29;39,058179013502595
60;2011-03-30;40,46008413498823
61;2011-03-31;40,56988875688519
62;2011-04-01;46,59090061098424
63;2011-04-04;51,17994387738211
64;2011-04-05;48,15361494725471
65;2011-04-06;47,99999716984069
66;2011-04-07;45,8394184333211
67;2011-04-08;49,526805008509726
68;2011-04-11;48,88535907785743
69;2011-04-12;43,85382806574759
70;2011-04-13;46,23468396582546
71;2011-04-14;46,701385865952716
72;2011-04-15;44,684689232785054
73;2011-04-18;44,20678171187543
74;2011-04-19;51,58287805226564
75;2011-04-20;50,38167660631986
76;2011-04-21;50,285704582310935
77;2011-04-25;52,79999541514143
78;2011-04-26;62,637350718291124
79;2011-04-27;64,80329836723044
80;2011-04-28;63,91753423299609
81;2011-04-29;58,05738102433984
82;2011-05-02;61,431871433934
83;2011-05-03;62,47191702608103
84;2011-05-04;55,36105558779739
85;2011-05-05;51,52750857748331
86;2011-05-06;52,58965507946348
87;2011-05-09;52,112685530443215
88;2011-05-10;51,919187306210304
89;2011-05-11;50,392154292096414
90;2011-05-12;47,94240098531526
91;2011-05-13;43,495930618773095
92;2011-05-16;44,12370985128086
93;2011-05-17;40,0
94;2011-05-18;43,815512157514526
95;2011-05-19;47,609154765257806
96;2011-05-20;44,55251984304582
97;2011-05-23;44,0384557687633
98;2011-05-24;42,25091611456984
99;2011-05-25;42,88321772217648
100;2011-05-26;44,50355665914247
101;2011-05-27;45,17857726645374
102;2011-05-31;44,28310985140691
103;2011-06-01;39,219012343276496
104;2011-06-02;42,15329124499896
105;2011-06-03;40,59753841212446
106;2011-06-06;35,95890438965429
107;2011-06-07;29,566850417283888
108;2011-06-08;30,245743449243847
109;2011-06-09;32,05375159960448
110;2011-06-10;30,14706076012267
111;2011-06-13;28,971940925256746
112;2011-06-14;33,911359091076406
113;2011-06-15;34,99004309384432
114;2011-06-16;34,20522004518362
115;2011-06-17;34,07258077458094
