;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;35;2;50;2;2;2;6;0,01;0,05;^GSPC;7,430898970786883
1;35;2;50;2;2;2;6;0,01;0,06;^GSPC;7,712840423081308
2;35;2;50;2;2;2;6;0,01;0,07;^GSPC;6,786192748892942
3;35;2;50;2;2;2;6;0,02;0,05;^GSPC;5,462350491863794
4;35;2;50;2;2;2;6;0,02;0,06;^GSPC;6,130947118443161
5;35;2;50;2;2;2;6;0,02;0,07;^GSPC;4,773242306099581
6;35;2;50;2;2;2;6;0,03;0,05;^GSPC;5,2532933764257645
7;35;2;50;2;2;2;6;0,03;0,06;^GSPC;6,309054519398208
8;35;2;50;2;2;2;6;0,03;0,07;^GSPC;5,131756939780793
9;35;2;60;2;2;2;6;0,01;0,05;^GSPC;6,831406887687143
10;35;2;60;2;2;2;6;0,01;0,06;^GSPC;5,50503307626428
11;35;2;60;2;2;2;6;0,01;0,07;^GSPC;5,1850199854183945
12;35;2;60;2;2;2;6;0,02;0,05;^GSPC;4,516722152060526
13;35;2;60;2;2;2;6;0,02;0,06;^GSPC;3,310583463556788
14;35;2;60;2;2;2;6;0,02;0,07;^GSPC;2,9845459460123585
15;35;2;60;2;2;2;6;0,03;0,05;^GSPC;4,507543288745261
16;35;2;60;2;2;2;6;0,03;0,06;^GSPC;4,081096706998821
17;35;2;60;2;2;2;6;0,03;0,07;^GSPC;3,965703877262458
18;35;2;70;2;2;2;6;0,01;0,05;^GSPC;7,431078760870572
19;35;2;70;2;2;2;6;0,01;0,06;^GSPC;6,606753086645154
20;35;2;70;2;2;2;6;0,01;0,07;^GSPC;4,849675644124501
21;35;2;70;2;2;2;6;0,02;0,05;^GSPC;5,762632016921044
22;35;2;70;2;2;2;6;0,02;0,06;^GSPC;4,168372193742368
23;35;2;70;2;2;2;6;0,02;0,07;^GSPC;2,197982287075148
24;35;2;70;2;2;2;6;0,03;0,05;^GSPC;6,235527586414021
25;35;2;70;2;2;2;6;0,03;0,06;^GSPC;5,272920914056597
26;35;2;70;2;2;2;6;0,03;0,07;^GSPC;3,4167290260027636
