;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;BA;cenario_in_sample_1x;janela_rsi;42;7,085225370234393
1;BA;cenario_in_sample_1x;ordem;2;5,85492687406624
2;BA;cenario_in_sample_1x;lookback;50;7,867749071263951
3;BA;cenario_in_sample_1x;break_min;4;5,920208111024327
