;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;AES;cenario_in_sample_1x;janela_rsi;42;4,81080131726816
1;AES;cenario_in_sample_1x;ordem;2;4,027664218744305
2;AES;cenario_in_sample_1x;lookback;50;5,8915787591350055
3;AES;cenario_in_sample_1x;break_min;3;4,139224306522533
