;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;cenario
0;49;1;50;2;2;3;6;0,01;0,05;PFE;15,449246124447757;0,7820267802071028;-13,156099077198618;63,5;Media_dos_resultados_por_ativo
