;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;42;2;50;2;3;3;6;0,01;0,05;AES;6,617040215910573
1;42;2;50;2;3;3;6;0,01;0,06;AES;6,497042083847168
2;42;2;50;2;3;3;6;0,01;0,07;AES;5,805632056917162
3;42;2;50;2;3;3;6;0,02;0,05;AES;5,739704625813499
4;42;2;50;2;3;3;6;0,02;0,06;AES;5,206863018799622
5;42;2;50;2;3;3;6;0,02;0,07;AES;4,926797745578467
6;42;2;50;2;3;3;6;0,03;0,05;AES;4,459659163772313
7;42;2;50;2;3;3;6;0,03;0,06;AES;4,20717963371077
8;42;2;50;2;3;3;6;0,03;0,07;AES;3,824525049200962
9;42;2;60;2;3;3;6;0,01;0,05;AES;6,324751036033971
10;42;2;60;2;3;3;6;0,01;0,06;AES;5,473019027854379
11;42;2;60;2;3;3;6;0,01;0,07;AES;5,447841865395999
12;42;2;60;2;3;3;6;0,02;0,05;AES;5,651038833084547
13;42;2;60;2;3;3;6;0,02;0,06;AES;3,931161972905379
14;42;2;60;2;3;3;6;0,02;0,07;AES;4,094977698459845
15;42;2;60;2;3;3;6;0,03;0,05;AES;3,8468374081376218
16;42;2;60;2;3;3;6;0,03;0,06;AES;2,3281651538838966
17;42;2;60;2;3;3;6;0,03;0,07;AES;2,681087423173055
18;42;2;70;2;3;3;6;0,01;0,05;AES;6,1628743644291095
19;42;2;70;2;3;3;6;0,01;0,06;AES;5,3916157292752365
20;42;2;70;2;3;3;6;0,01;0,07;AES;4,9756515817464075
21;42;2;70;2;3;3;6;0,02;0,05;AES;6,122522454638313
22;42;2;70;2;3;3;6;0,02;0,06;AES;4,70608969327524
23;42;2;70;2;3;3;6;0,02;0,07;AES;4,4452323868853565
24;42;2;70;2;3;3;6;0,03;0,05;AES;5,54525982829233
25;42;2;70;2;3;3;6;0,03;0,06;AES;3,7234974734391386
26;42;2;70;2;3;3;6;0,03;0,07;AES;3,517996981818908
