indice;indice_original_upper_pivot;valor_rsi;resist_slope;resist_intercept;inicio_janela;fim_janela;mapeado;x_min;x_max;num_zeros
0,0;47,0;72,94115271123877;0,0;72,94115271123877;22,0;71,0;0,0;0,0;0,0;0,0
1,0;47,0;72,94115271123877;0,22488133451942202;62,37172998882593;22,0;71,0;1,0;38,0;56,0;3,0
2,0;48,0;72,94115271123877;-1,4283705781259188;141,5029404612829;27,0;76,0;1,0;47,0;56,0;3,0
3,0;48,0;72,94115271123877;-0,0;72,94115271123877;27,0;76,0;0,0;0,0;0,0;0,0
4,0;84,0;83,07693549162106;0,2643416258925453;60,872238916647255;34,0;83,0;1,0;38,0;56,0;3,0
5,0;84,0;83,07693549162106;0,2643416258925453;60,872238916647255;38,0;87,0;1,0;38,0;84,0;4,0
6,0;84,0;83,07693549162106;-1,8791214494612674;240,9231372463675;44,0;93,0;0,0;0,0;0,0;0,0
7,0;84,0;83,07693549162106;0,2739400751454672;60,06596917940181;44,0;93,0;1,0;47,0;84,0;3,0
8,0;84,0;83,07693549162106;-1,8791214494612674;240,9231372463675;47,0;96,0;0,0;0,0;0,0;0,0
9,0;84,0;83,07693549162106;0,2739400751454672;60,06596917940181;47,0;96,0;1,0;47,0;94,0;3,0
10,0;84,0;83,07693549162106;-1,8791214494612674;240,9231372463675;48,0;97,0;0,0;0,0;0,0;0,0
11,0;84,0;83,07693549162106;0,2815495216772857;59,42677567072906;48,0;97,0;0,0;0,0;0,0;0,0
12,0;84,0;83,07693549162106;-1,0735007303503874;173,25099684105362;53,0;102,0;0,0;0,0;0,0;0,0
13,0;84,0;83,07693549162106;0,7700981216210584;18,388693275452155;53,0;102,0;0,0;0,0;0,0;0,0
14,0;84,0;83,07693549162106;-1,0735007303503874;173,25099684105362;56,0;105,0;0,0;0,0;0,0;0,0
15,0;84,0;83,07693549162106;0,7700981216210584;18,388693275452155;56,0;105,0;0,0;0,0;0,0;0,0
16,0;84,0;83,07693549162106;-0,7700838101862154;147,76397554726316;63,0;112,0;0,0;0,0;0,0;0,0
17,0;113,0;60,74450499622081;-0,7700838101862154;147,76397554726316;84,0;133,0;0,0;0,0;0,0;0,0
18,0;113,0;60,74450499622081;-0,1935916618742887;82,62036278801543;94,0;143,0;1,0;94,0;113,0;3,0
19,0;150,0;74,1482869415847;0,2439971346089575;37,54871675024108;100,0;149,0;0,0;0,0;0,0;0,0
20,0;150,0;74,1482869415847;0,2439971346089575;37,54871675024108;103,0;152,0;0,0;0,0;0,0;0,0
21,0;113,0;60,74450499622081;0,4073806612046411;14,710490280096366;107,0;156,0;0,0;0,0;0,0;0,0
22,0;113,0;60,74450499622081;0,4073806612046411;14,710490280096366;113,0;162,0;1,0;113,0;157,0;3,0
23,0;157,0;78,66925408922502;-0,7896471961962551;202,64386389203707;135,0;184,0;0,0;0,0;0,0;0,0
24,0;157,0;78,66925408922502;0,6458524496629029;-22,729580507850727;135,0;184,0;0,0;0,0;0,0;0,0
25,0;185,0;56,55913259572988;-0,7896471961962551;202,64386389203707;150,0;199,0;0,0;0,0;0,0;0,0
26,0;157,0;78,66925408922502;-0,7896471961962551;202,64386389203707;157,0;206,0;0,0;0,0;0,0;0,0
27,0;213,0;59,05350331244995;0,08908466845428821;40,07846893168656;163,0;212,0;0,0;0,0;0,0;0,0
28,0;185,0;56,55913259572988;0,08908466845428821;40,07846893168656;170,0;219,0;0,0;0,0;0,0;0,0
29,0;185,0;56,55913259572988;0,08908466845428821;40,07846893168656;185,0;234,0;0,0;0,0;0,0;0,0
30,0;213,0;59,05350331244995;0,16048993534081069;24,869147084857275;195,0;244,0;0,0;0,0;0,0;0,0
31,0;213,0;59,05350331244995;0,16048993534081069;24,869147084857275;205,0;254,0;0,0;0,0;0,0;0,0
32,0;245,0;64,18918124335589;-0,22844147859079128;120,15734349809975;213,0;262,0;0,0;0,0;0,0;0,0
33,0;245,0;64,18918124335589;0,16048993534081069;24,869147084857275;213,0;262,0;0,0;0,0;0,0;0,0
34,0;245,0;64,18918124335589;-0,22844147859079128;120,15734349809975;220,0;269,0;0,0;0,0;0,0;0,0
35,0;245,0;64,18918124335589;0,3427149169444405;-19,77597340803203;220,0;269,0;0,0;0,0;0,0;0,0
36,0;278,0;63,73134676771251;-0,013873771989193356;67,58825538070826;228,0;277,0;0,0;0,0;0,0;0,0
37,0;278,0;63,73134676771251;-0,013873771989193356;67,58825538070826;245,0;294,0;0,0;0,0;0,0;0,0
38,0;278,0;63,73134676771251;0,0794165352288927;41,653549974080335;255,0;304,0;0,0;0,0;0,0;0,0
39,0;311,0;76,98542423752028;0,401638711206296;-47,92421494763778;261,0;310,0;0,0;0,0;0,0;0,0
