;Size;EntryBar;ExitBar;EntryPrice;ExitPrice;PnL;ReturnPct;EntryTime;ExitTime;Tag;Duration
0;449551;147;151;22,244400764465333;23,690000534057617;649870,8220199811;0,06498713024005487;2008-08-01;2008-08-07;;6 days
1;-649891;247;254;16,387160076141356;16,850000381469727;-300795,74887016;-0,028244082756123;2008-12-23;2009-01-05;;13 days
2;-573869;344;347;18,033859695434572;18,709999084472656;-388015,43504789646;-0,03749277195548184;2009-05-14;2009-05-19;;5 days
3;413698;502;519;24,078060688018798;23,100000381469727;-404621,5926987378;-0,04062039377763316;2009-12-29;2010-01-25;;27 days
4;409328;528;538;23,34659923553467;24,389999389648438;427092,89828308084;0,04469174047951552;2010-02-05;2010-02-22;;17 days
5;430207;644;656;23,206319847106933;24,459999084472656;539341,5836693958;0,05402318185845467;2010-07-23;2010-08-10;;18 days
6;696410;921;929;15,110159923553466;15,850000381469727;515232,293297463;0,04896311234687922;2011-08-26;2011-09-08;;13 days
7;635664;960;965;17,364659923553468;18,280000686645508;581849,1708301384;0,05271285283568772;2011-10-21;2011-10-28;;7 days
8;-566856;1296;1302;20,49892091369629;21,299999237060547;-454096,0540689701;-0,039079048440497255;2013-02-26;2013-03-06;;8 days
9;-433652;1404;1407;25,748399238586426;26,110000610351562;-156809,15806869487;-0,01404364474911679;2013-07-31;2013-08-05;;5 days
10;-470209;1426;1432;23,41307908630371;24,030000686645508;-290082,08877511614;-0,02634944332045097;2013-08-30;2013-09-10;;11 days
