;indice_original_upper_pivot;resist_slope;resist_intercept;valor_rsi;mapeado;x_min;x_max;num_zeros;inicio_janela;fim_janela;indice;resist_slope_rounded
0;47,0;0,22488133451942202;62,37172998882593;72,94115271123877;1;38,0;56,0;3,0;22,0;71,0;1,0;0,22488
1;48,0;-1,4283705781259188;141,5029404612829;72,94115271123877;1;47,0;56,0;3,0;27,0;76,0;2,0;-1,42837
2;84,0;0,2643416258925453;60,872238916647255;83,07693549162106;1;38,0;84,0;4,0;34,0;87,0;4,0;0,26434
3;84,0;0,2739400751454672;60,06596917940181;83,07693549162106;1;47,0;94,0;3,0;44,0;96,0;7,0;0,27394
4;113,0;-0,1935916618742887;82,62036278801543;60,74450499622081;1;94,0;113,0;3,0;94,0;143,0;18,0;-0,19359
5;113,0;0,4073806612046411;14,710490280096366;60,74450499622081;1;113,0;157,0;3,0;113,0;162,0;22,0;0,40738
6;434,0;-0,46052449764629183;282,8088457381207;82,94121375963002;1;434,0;478,0;3,0;434,0;483,0;58,0;-0,46052
7;456,0;-0,4998112419108955;300,72360112277994;72,8096748114116;1;456,0;486,0;3,0;456,0;505,0;60,0;-0,49981
8;580,0;-0,24638906396851232;224,07723326767507;81,1715761659379;1;548,0;594,0;3,0;537,0;597,0;70,0;-0,24639
9;621,0;0,6410236129601795;-343,3003722145321;54,77529143373935;1;605,0;645,0;3,0;605,0;654,0;83,0;0,64102
10;645,0;0,25146955112412717;-92,03800233027836;70,15985814478366;1;645,0;689,0;3,0;645,0;694,0;90,0;0,25147
11;656,0;0,30418493225862464;-128,35889993194712;71,18641562971064;1;656,0;704,0;3,0;656,0;705,0;92,0;0,30418
12;845,0;-0,3059149040084678;335,5623172813955;77,06422339424016;1;845,0;891,0;3,0;845,0;894,0;121,0;-0,30591
13;885,0;-0,041815949709720496;101,22115836891348;64,21404287581083;1;885,0;898,0;3,0;863,0;912,0;124,0;-0,04182
14;923,0;0,22693256271748785;-140,6840477336862;68,77470765455507;1;923,0;972,0;3,0;913,0;972,0;135,0;0,22693
15;934,0;0,1291546974529728;-50,08786437007011;70,5426230510065;1;885,0;934,0;4,0;884,0;934,0;127,0;0,12915
16;934,0;0,1607195814955844;-79,56946606586934;70,5426230510065;1;891,0;934,0;4,0;891,0;947,0;129,0;0,16072
17;960,0;0,25494574708060086;-167,5767047222747;77,17121247510212;1;934,0;972,0;3,0;934,0;983,0;140,0;0,25495
