indice;indice_original_lower_pivot;valor_rsi;support_slope;support_intercept;inicio_janela;fim_janela;mapeado;x_min;x_max;num_zeros
0,0;23,0;32,98292610670018;0,2969388474360392;26,153332615671275;18,0;67,0;0,0;0,0;0,0;0,0
1,0;23,0;32,98292610670018;0,2969388474360392;26,153332615671275;20,0;69,0;0,0;0,0;0,0;0,0
2,0;23,0;32,98292610670018;0,2969388474360392;26,153332615671275;23,0;72,0;0,0;0,0;0,0;0,0
3,0;70,0;28,291798701984078;-0,23583981639853055;44,800585849881216;35,0;84,0;0,0;0,0;0,0;0,0
4,0;70,0;28,291798701984078;-0,9019647399101631;91,4293304956955;43,0;92,0;0,0;0,0;0,0;0,0
5,0;70,0;28,291798701984078;-1,1744162803719178;110,50093832801832;47,0;96,0;0,0;0,0;0,0;0,0
6,0;70,0;28,291798701984078;0,18354155375086878;15,443889939423263;53,0;102,0;0,0;0,0;0,0;0,0
7,0;70,0;28,291798701984078;-1,1744162803719178;110,50093832801832;53,0;102,0;0,0;0,0;0,0;0,0
8,0;97,0;33,247420653257535;0,18354155375086878;15,443889939423265;58,0;107,0;0,0;0,0;0,0;0,0
9,0;70,0;28,291798701984078;0,18354155375086878;15,443889939423263;70,0;119,0;0,0;0,0;0,0;0,0
10,0;97,0;33,247420653257535;1,5452075762515511;-116,63771424314294;78,0;127,0;0,0;0,0;0,0;0,0
11,0;128,0;14,285735326498795;-0,6116672686051207;92,57914570795424;97,0;146,0;0,0;0,0;0,0;0,0
12,0;128,0;14,285735326498795;-1,79794843327629;244,4231347858639;108,0;157,0;0,0;0,0;0,0;0,0
13,0;171,0;21,86835236970998;0,17633993123746947;-8,285775871897297;128,0;177,0;0,0;0,0;0,0;0,0
14,0;171,0;21,86835236970998;1,2824491637317355;-197,43045462841678;145,0;194,0;0,0;0,0;0,0;0,0
15,0;171,0;21,86835236970998;-0,18239678145264726;53,058201998112665;156,0;205,0;0,0;0,0;0,0;0,0
16,0;195,0;17,490829614846447;1,5143067685189053;-277,79899024634005;166,0;215,0;0,0;0,0;0,0;0,0
17,0;195,0;17,490829614846447;-0,18239678145264726;53,058201998112665;166,0;215,0;0,0;0,0;0,0;0,0
18,0;195,0;17,490829614846447;1,1970179033595205;-215,92766154026003;171,0;220,0;0,0;0,0;0,0;0,0
19,0;195,0;17,490829614846447;-0,18239678145264726;53,058201998112665;171,0;220,0;0,0;0,0;0,0;0,0
20,0;195,0;17,490829614846447;1,1970179033595205;-215,92766154026003;175,0;224,0;0,0;0,0;0,0;0,0
21,0;195,0;17,490829614846447;-0,9148197540448386;195,88068165359;175,0;224,0;0,0;0,0;0,0;0,0
22,0;195,0;17,490829614846447;1,1970179033595205;-215,92766154026003;179,0;228,0;0,0;0,0;0,0;0,0
23,0;195,0;17,490829614846447;-0,9148197540448386;195,88068165359;179,0;228,0;0,0;0,0;0,0;0,0
24,0;195,0;17,490829614846447;0,45434854813477493;-71,10713727143467;181,0;230,0;0,0;0,0;0,0;0,0
25,0;225,0;31,121286058889694;1,0965007577450467;-215,59138443374582;194,0;243,0;0,0;0,0;0,0;0,0
26,0;225,0;31,121286058889694;0,45434854813477493;-71,10713727143467;194,0;243,0;0,0;0,0;0,0;0,0
27,0;225,0;31,121286058889694;1,0965007577450467;-215,59138443374582;195,0;244,0;1,0;225,0;244,0;3,0
28,0;225,0;31,121286058889694;0,45434854813477493;-71,10713727143467;195,0;244,0;0,0;0,0;0,0;0,0
29,0;225,0;31,121286058889694;1,035833983330884;-201,9413601905592;200,0;249,0;1,0;225,0;244,0;3,0
30,0;225,0;31,121286058889694;-0,15931147419287958;66,9663677522876;200,0;249,0;0,0;0,0;0,0;0,0
31,0;250,0;30,12821414139684;-0,03972287669971422;40,058933316325394;206,0;255,0;0,0;0,0;0,0;0,0
32,0;250,0;30,12821414139684;-0,03972287669971422;40,058933316325394;214,0;263,0;0,0;0,0;0,0;0,0
33,0;250,0;30,12821414139684;-0,03972287669971422;40,058933316325394;216,0;265,0;0,0;0,0;0,0;0,0
34,0;250,0;30,12821414139684;0,7404352279188312;-154,98059283831094;222,0;271,0;0,0;0,0;0,0;0,0
35,0;250,0;30,12821414139684;-0,03972287669971422;40,058933316325394;222,0;271,0;0,0;0,0;0,0;0,0
36,0;225,0;31,121286058889694;-0,03972287669971422;40,058933316325394;225,0;274,0;0,0;0,0;0,0;0,0
37,0;250,0;30,12821414139684;0,28795484057779447;-41,86049600305178;231,0;280,0;0,0;0,0;0,0;0,0
38,0;250,0;30,12821414139684;-0,3985303402085861;129,76079919354336;231,0;280,0;0,0;0,0;0,0;0,0
39,0;250,0;30,12821414139684;0,28795484057779447;-41,86049600305178;234,0;283,0;0,0;0,0;0,0;0,0
40,0;250,0;30,12821414139684;-3,4456529334632755;891,5414475072157;234,0;283,0;0,0;0,0;0,0;0,0
41,0;250,0;30,12821414139684;0,22102960783044984;-25,12918781621562;242,0;291,0;1,0;250,0;284,0;3,0
42,0;250,0;30,12821414139684;-3,4456529334632755;891,5414475072157;242,0;291,0;0,0;0,0;0,0;0,0
43,0;250,0;30,12821414139684;0,22102960783044984;-25,12918781621562;244,0;293,0;1,0;250,0;284,0;3,0
44,0;250,0;30,12821414139684;-3,4456529334632755;891,5414475072157;244,0;293,0;0,0;0,0;0,0;0,0
45,0;250,0;30,12821414139684;-0,19766473009567725;79,54439666531616;250,0;299,0;0,0;0,0;0,0;0,0
46,0;292,0;21,826295477378395;-0,6667147091029315;216,5069905354344;258,0;307,0;1,0;264,0;292,0;3,0
47,0;292,0;21,826295477378395;2,4389674355777813;-690,3521957113337;264,0;313,0;0,0;0,0;0,0;0,0
48,0;292,0;21,826295477378395;-0,6667147091029315;216,5069905354344;264,0;313,0;1,0;264,0;308,0;3,0
49,0;292,0;21,826295477378395;2,4389674355777813;-690,3521957113337;268,0;317,0;0,0;0,0;0,0;0,0
50,0;292,0;21,826295477378395;-0,7318462578364962;235,52540276563525;268,0;317,0;0,0;0,0;0,0;0,0
51,0;292,0;21,826295477378395;2,4389674355777813;-690,3521957113337;272,0;321,0;0,0;0,0;0,0;0,0
52,0;292,0;21,826295477378395;-0,7318462578364962;235,52540276563525;272,0;321,0;0,0;0,0;0,0;0,0
53,0;292,0;21,826295477378395;1,180171842623128;-322,783882568575;279,0;328,0;0,0;0,0;0,0;0,0
54,0;292,0;21,826295477378395;-1,9771156662817173;599,1440700316398;279,0;328,0;0,0;0,0;0,0;0,0
55,0;292,0;21,826295477378395;0,6174555073242627;-158,47071266130632;284,0;333,0;0,0;0,0;0,0;0,0
56,0;292,0;21,826295477378395;-1,9771156662817173;599,1440700316398;284,0;333,0;0,0;0,0;0,0;0,0
57,0;292,0;21,826295477378395;0,6174555073242627;-158,47071266130632;292,0;341,0;0,0;0,0;0,0;0,0
58,0;329,0;44,672149248376115;-0,7126012852003278;279,11797207928396;300,0;349,0;1,0;308,0;329,0;3,0
59,0;350,0;30,392133488352314;-0,6800007504773239;268,39239615541567;308,0;357,0;1,0;308,0;350,0;4,0
60,0;350,0;30,392133488352314;-0,6800007504773239;268,39239615541567;318,0;367,0;1,0;318,0;350,0;3,0
