;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;cenario
0;35;1;50;2;2;3;6;0,01;0,05;COF;81,51556462535538;1,8445391738131156;-12,87262292269989;86,0;Media_dos_resultados_por_ativo
