;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;cenario
0;28;1;lookback duplo [50, 90];2;2;3;6;0,02;0,05;NEM;48,02424619265956;1,3058599522043428;-23,22561990842395;85,5;Media_dos_resultados_por_ativo
