;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;42;3;50;2;3;4;6;0,01;0,05;YUM;5,620719263656968
1;42;3;50;2;3;4;6;0,01;0,06;YUM;5,198039960857739
2;42;3;50;2;3;4;6;0,01;0,07;YUM;5,049403439016189
3;42;3;50;2;3;4;6;0,02;0,05;YUM;5,052975686269935
4;42;3;50;2;3;4;6;0,02;0,06;YUM;5,863104247008797
5;42;3;50;2;3;4;6;0,02;0,07;YUM;5,803148736635981
6;42;3;50;2;3;4;6;0,03;0,05;YUM;6,0377319677746755
7;42;3;50;2;3;4;6;0,03;0,06;YUM;6,085931979205368
8;42;3;50;2;3;4;6;0,03;0,07;YUM;5,951373179205644
9;42;3;60;2;3;4;6;0,01;0,05;YUM;5,062600136624962
10;42;3;60;2;3;4;6;0,01;0,06;YUM;5,223714751789335
11;42;3;60;2;3;4;6;0,01;0,07;YUM;4,696905859996002
12;42;3;60;2;3;4;6;0,02;0,05;YUM;3,1978501167116216
13;42;3;60;2;3;4;6;0,02;0,06;YUM;3,921259434502042
14;42;3;60;2;3;4;6;0,02;0,07;YUM;3,7233555826837956
15;42;3;60;2;3;4;6;0,03;0,05;YUM;2,5310276219603756
16;42;3;60;2;3;4;6;0,03;0,06;YUM;3,1506031698602253
17;42;3;60;2;3;4;6;0,03;0,07;YUM;2,901059476765082
18;42;3;70;2;3;4;6;0,01;0,05;YUM;5,180118615099189
19;42;3;70;2;3;4;6;0,01;0,06;YUM;5,701380591751977
20;42;3;70;2;3;4;6;0,01;0,07;YUM;4,945923690683307
21;42;3;70;2;3;4;6;0,02;0,05;YUM;4,014302075711153
22;42;3;70;2;3;4;6;0,02;0,06;YUM;4,249780697028783
23;42;3;70;2;3;4;6;0,02;0,07;YUM;3,732508230801303
24;42;3;70;2;3;4;6;0,03;0,05;YUM;3,994886315250308
25;42;3;70;2;3;4;6;0,03;0,06;YUM;4,334800939906818
26;42;3;70;2;3;4;6;0,03;0,07;YUM;3,5519870242470217
