Date,RSI
2000-11-22,50.50675675675675
2000-11-23,53.63228699551569
2000-11-24,56.25728268468888
2000-11-27,53.82385730211817
2000-11-28,46.15767222084058
2000-11-29,37.71071234366504
2000-11-30,29.849246231155774
2000-12-01,32.58645884072091
2000-12-04,34.389471118693635
2000-12-05,46.10447100486941
2000-12-06,40.46345811051693
2000-12-07,44.736297828335054
2000-12-08,53.240832507433105
2000-12-11,56.48690894880813
2000-12-12,52.64250660626651
2000-12-13,58.46380548904033
2000-12-14,56.79198941998867
2000-12-15,54.515778019586506
2000-12-18,56.982726938625504
2000-12-19,57.57520840884378
2000-12-20,48.63819771351715
2000-12-21,49.385455786958005
2000-12-22,52.94322535701846
2000-12-26,53.91437830462221
2000-12-27,59.9392507593655
2000-12-28,61.38865368331922
2001-01-02,63.76787216148024
2001-01-03,75.02266545784225
2001-01-04,74.74022004889976
2001-01-05,71.52612826603325
2001-01-08,69.14414414414415
2001-01-09,73.70561551697169
2001-01-10,70.71609098567818
2001-01-11,68.4973717600145
2001-01-12,65.14764855997083
2001-01-15,69.34361482038744
2001-01-16,63.81909547738694
2001-01-17,67.21311475409836
2001-01-18,72.33292188326574
2001-01-19,71.90689346463742
2001-01-22,68.79341864716636
2001-01-23,80.8891454965358
2001-01-24,81.78633975481611
2001-01-26,81.6793893129771
2001-01-29,81.05390185036202
2001-01-30,76.75595865851086
2001-01-31,75.58287409919457
2001-02-01,65.56112610875434
2001-02-02,53.82011605415861
2001-02-05,50.65975494816211
2001-02-06,57.01527614571093
2001-02-07,52.908329455560725
2001-02-08,53.09385863267671
2001-02-09,52.50974100389641
2001-02-12,48.8055369502121
2001-02-13,52.74308652988403
2001-02-14,51.78612059158135
2001-02-15,52.49077490774908
2001-02-16,39.74471830985915
2001-02-19,33.45421577515866
2001-02-20,32.22051394684823
2001-02-21,31.001690617075226
2001-02-22,29.14496527777777
2001-02-23,33.173477898248535
2001-02-28,29.80186008896078
2001-03-01,36.58982802780827
2001-03-02,39.56124314442413
2001-03-05,39.60468521229868
2001-03-06,42.91096569502281
2001-03-07,44.78957915831663
2001-03-08,44.933655006031366
2001-03-09,40.79550187421907
2001-03-12,37.65135498750721
2001-03-13,32.82253054462622
2001-03-14,31.30555006912897
2001-03-15,31.536012733784318
2001-03-16,31.49512243679075
2001-03-19,28.851851851851848
2001-03-20,30.753217259651777
2001-03-21,34.90120274914089
2001-03-22,30.987795575896257
2001-03-23,36.4884657634566
2001-03-26,41.866469937292514
2001-03-27,39.72078791355899
2001-03-28,35.28163580246914
2001-03-29,34.72565027529903
2001-03-30,29.793751276291616
2001-04-02,24.95183044315992
2001-04-03,24.025974025974023
2001-04-04,26.685552407932008
2001-04-05,33.20715760495527
2001-04-06,34.68167428772422
2001-04-09,37.92984869325997
2001-04-10,45.68390701027212
2001-04-11,43.31410592553749
2001-04-12,47.50542299349241
2001-04-16,44.75476839237057
2001-04-17,42.24672639558925
2001-04-18,50.9882079388806
2001-04-19,46.35690027786354
2001-04-20,41.923774954627945
2001-04-23,48.67660480681473
2001-04-24,47.12427519197618
2001-04-25,45.57186643006937
2001-04-26,49.41529235382309
2001-04-27,52.22958722506778
2001-04-30,55.04922197523024
2001-05-02,53.72383579425604
2001-05-03,59.75466308183499
2001-05-04,61.779013203613616
2001-05-07,58.709016393442624
2001-05-08,52.81690140845071
2001-05-09,52.72929818046788
2001-05-10,52.55311218784943
2001-05-11,44.98826079104209
2001-05-14,44.76994967649173
2001-05-15,43.15207373271889
2001-05-16,52.49582482835406
2001-05-17,54.26226450289125
2001-05-18,49.26546658390234
2001-05-21,57.6542938721722
2001-05-22,63.76001943162497
2001-05-23,59.84717771752527
2001-05-24,55.61589730930635
2001-05-25,51.76301271288078
2001-05-28,43.65057214624617
2001-05-29,43.350168350168346
2001-05-30,44.02340484814712
2001-05-31,46.68812013944757
2001-06-01,45.173745173745175
2001-06-04,50.1414245307277
2001-06-05,56.56234225138819
2001-06-06,57.46153846153846
2001-06-07,58.556082937796646
2001-06-08,54.79804476459994
2001-06-11,60.357041654859735
2001-06-12,64.07942238267148
2001-06-13,66.61021732994638
2001-06-15,53.90152605816297
2001-06-18,44.54387273179219
2001-06-19,43.93063583815029
2001-06-20,42.868117797695255
2001-06-21,49.922239502332815
2001-06-22,49.870533402382186
2001-06-25,50.22164276401564
2001-06-26,52.0259319286872
2001-06-27,50.0780031201248
2001-06-28,49.166004765687056
2001-06-29,50.907696241370495
2001-07-02,48.735019973368836
2001-07-03,44.246395806028836
2001-07-04,36.21052631578947
2001-07-05,30.850156383281202
2001-07-06,30.206013363028944
2001-07-10,25.039536109646804
2001-07-11,30.26917216861351
2001-07-12,33.23076923076924
2001-07-13,36.35003739715782
2001-07-16,30.33596837944664
2001-07-17,39.769307923771315
2001-07-18,42.45182012847965
2001-07-19,41.408980908846466
2001-07-20,43.82572828048466
2001-07-23,39.660367022733496
2001-07-24,37.708333333333336
2001-07-25,42.54341164453524
2001-07-26,41.83827222501255
2001-07-27,44.93638676844784
2001-07-30,41.524796447076234
2001-07-31,39.75597356380275
2001-08-01,39.69543147208122
2001-08-02,43.05919329491881
2001-08-03,46.917420814479634
2001-08-06,49.986620283649984
2001-08-07,51.78818963127252
2001-08-08,55.15205196338943
2001-08-09,50.34055727554179
2001-08-10,49.984409105082634
2001-08-13,45.18657886484792
2001-08-14,50.302013422818796
2001-08-15,40.86676217765043
2001-08-16,44.50078003120125
2001-08-17,38.03333333333334
2001-08-20,32.1780372126961
2001-08-21,30.0
2001-08-22,35.28089887640449
2001-08-23,27.289860535243122
2001-08-24,35.328255350018125
2001-08-27,32.832456799398955
2001-08-28,36.15819209039548
2001-08-29,36.38922396461601
2001-08-30,34.00977076287111
2001-08-31,31.34498480243161
2001-09-03,30.47404063205417
2001-09-04,24.214343271555194
2001-09-05,22.70494899886664
2001-09-06,20.96999302163293
2001-09-10,19.29993577392422
2001-09-12,13.534617386777725
2001-09-13,11.542730299667028
2001-09-14,9.790209790209786
2001-09-17,19.30898321816386
2001-09-18,19.96340719658467
2001-09-19,25.2529601722282
2001-09-20,23.073701842546058
2001-09-21,23.562112465255495
2001-09-24,24.434580426971053
2001-09-25,23.91394290442699
2001-09-26,18.84751404202204
2001-09-27,25.09132859065565
2001-09-28,27.985212569316076
2001-10-01,26.52205614290922
2001-10-02,26.69235002751789
2001-10-03,26.368249365712217
2001-10-04,25.761331444759207
2001-10-05,27.65217391304347
2001-10-08,28.012684989429175
2001-10-09,32.17580032555615
2001-10-10,36.41607740975065
2001-10-11,46.64484451718494
2001-10-15,61.05945945945947
2001-10-16,63.83363471971067
2001-10-17,59.19408314205559
2001-10-18,55.25876460767946
2001-10-19,56.76423138972113
2001-10-22,62.841287458379576
2001-10-23,63.361683079677704
2001-10-24,60.39119804400978
2001-10-25,66.79397888115031
2001-10-26,70.7117852975496
2001-10-29,61.32867132867133
2001-10-30,54.39709882139619
2001-10-31,59.354699003897785
2001-11-01,61.545312847918055
2001-11-05,68.75728155339806
2001-11-06,72.50478011472275
2001-11-07,72.84230406043437
2001-11-08,73.39676498572788
2001-11-09,73.33587640663742
2001-11-12,70.12813157391471
2001-11-13,70.28723606619745
2001-11-14,65.57752341311135
2001-11-16,66.95888123565018
2001-11-19,67.57476444080295
2001-11-20,66.5792129162462
2001-11-21,65.31210724759111
2001-11-22,64.24098466853812
2001-11-23,68.29662558092545
2001-11-26,72.29571984435798
2001-11-27,68.637175163658
2001-11-28,61.11709770114942
2001-11-29,62.474756746833116
2001-11-30,68.03402646502835
2001-12-03,68.41023725014011
2001-12-04,65.93585794527993
2001-12-05,62.22624070725337
2001-12-06,61.499078435388085
2001-12-07,56.93682713792403
2001-12-10,58.905750798722046
2001-12-11,56.25887603976465
2001-12-12,60.0
2001-12-13,52.279936558287076
2001-12-14,51.2935226609609
2001-12-17,50.28259598518807
2001-12-18,53.71915820029027
2001-12-19,56.18595825426946
2001-12-20,51.13014947138169
2001-12-21,53.06372549019608
2001-12-26,49.37946596464837
2001-12-27,49.962825278810406
2001-12-28,49.76856137752267
2002-01-02,58.344746624926636
2002-01-03,64.6427887377897
2002-01-04,63.74705420267086
2002-01-07,61.01372756071806
2002-01-08,60.731553500105115
2002-01-09,56.84300706789463
2002-01-10,50.312311102155945
2002-01-11,53.037974683544306
2002-01-14,46.79715302491103
2002-01-15,46.677183987379216
2002-01-16,45.141002231689995
2002-01-17,51.98237885462555
2002-01-18,54.48634590377113
2002-01-21,52.53918495297806
2002-01-22,45.585261738935074
2002-01-23,49.36570428696413
2002-01-24,52.857142857142854
2002-01-28,45.38828851470219
2002-01-29,40.411725218169614
2002-01-30,35.08044856167723
2002-01-31,39.58181376124483
2002-02-01,34.37258438546766
2002-02-04,25.89433131535499
2002-02-05,29.168858495528667
2002-02-06,28.33954230973923
2002-02-07,29.468732706142774
2002-02-08,29.97466929355474
2002-02-13,41.21212121212121
2002-02-14,45.41800643086817
2002-02-15,52.67910897049969
2002-02-18,51.63765122455001
2002-02-19,48.665118978525825
2002-02-20,49.5148401826484
2002-02-21,52.12449255751015
2002-02-22,55.81196581196581
2002-02-25,62.90408055113937
2002-02-26,60.2808988764045
2002-02-27,64.04494382022472
2002-02-28,63.72105403247272
2002-03-01,75.82725743129556
2002-03-04,76.46737646737647
2002-03-05,66.39552618200304
2002-03-06,64.5895153313551
2002-03-07,65.12091747693842
2002-03-08,65.1296111665005
2002-03-11,61.05263157894737
2002-03-12,65.9492861708928
2002-03-13,67.62312633832977
2002-03-14,63.03563373928732
2002-03-15,62.73306048203729
2002-03-18,60.5870490701322
2002-03-19,61.28739800543971
2002-03-20,62.737819025522036
2002-03-21,54.734675205855446
2002-03-22,47.604395604395606
2002-03-25,46.86882003955175
2002-03-26,45.392953929539296
2002-03-27,44.088615924544854
2002-03-28,39.321580004463286
2002-04-01,43.730615861763404
2002-04-02,37.596023497514686
2002-04-03,34.45491251682368
2002-04-04,42.38240112333255
2002-04-05,43.27359617682199
2002-04-08,43.242597898758355
2002-04-09,40.38123902683722
2002-04-10,46.44850329781836
2002-04-11,38.879260543038704
2002-04-12,43.40732816261032
2002-04-15,41.71164225134927
2002-04-16,40.221402214022135
2002-04-17,43.21966693100714
2002-04-18,42.857142857142854
2002-04-19,42.117465224111285
2002-04-22,43.44937549827266
2002-04-23,48.17324690630525
2002-04-24,51.44947931325641
2002-04-25,45.59216384683882
2002-04-26,44.89915229465069
2002-04-29,47.47320061255742
2002-04-30,43.754087638979726
2002-05-02,39.55069464971918
2002-05-03,42.792109256449166
2002-05-06,35.468750000000014
2002-05-07,35.42446941323345
2002-05-08,41.92685102586976
2002-05-09,35.77933905802759
2002-05-10,32.38356164383562
2002-05-13,31.327855817651738
2002-05-14,28.72077028885832
2002-05-15,33.98058252427184
2002-05-16,36.847855777110084
2002-05-17,35.616819827346134
2002-05-20,36.93329483107133
2002-05-21,38.57688915024993
2002-05-22,37.701149425287355
2002-05-23,41.29955947136564
2002-05-24,38.32803008388777
2002-05-27,41.72185430463576
2002-05-28,44.73684210526316
2002-05-29,48.5207100591716
2002-05-31,46.94656488549618
2002-06-03,51.8206439963888
2002-06-04,49.84894259818731
2002-06-05,52.54777070063694
2002-06-06,46.75545480306035
2002-06-07,45.12266355140187
2002-06-10,57.71853688778673
2002-06-11,51.114827201783726
2002-06-12,51.85185185185185
2002-06-13,46.54877353108955
2002-06-14,41.01573281810654
2002-06-17,39.819769079132634
2002-06-18,37.89966923925028
2002-06-19,35.031847133757964
2002-06-20,29.98212689901699
2002-06-21,28.83541039965621
2002-06-24,31.38595400870105
2002-06-25,30.789798436857254
2002-06-26,28.88701872501578
2002-06-27,33.00297324083252
2002-06-28,31.216931216931215
2002-07-01,30.454635695850712
2002-07-02,31.42798606842861
2002-07-03,30.484896661367245
2002-07-04,30.807379488196787
2002-07-05,33.07774227902023
2002-07-08,32.977815699658706
2002-07-10,27.29897823189694
2002-07-11,33.90646492434662
2002-07-12,36.88708951866847
2002-07-15,35.582555868952056
2002-07-16,37.26425812315382
2002-07-17,36.38248847926267
2002-07-18,38.22979915927136
2002-07-19,39.125239005736134
2002-07-22,38.14961547424842
2002-07-23,41.696383087111556
2002-07-24,39.057507987220454
2002-07-25,36.914947156517364
2002-07-26,33.2803992740472
2002-07-29,28.42540764176198
2002-07-30,28.004895960832314
2002-07-31,36.74571495656257
2002-08-01,37.12049335863377
2002-08-02,40.43435822352367
2002-08-05,36.71822461331541
2002-08-06,41.66847237269772
2002-08-07,41.05539741624699
2002-08-08,47.54199098730029
2002-08-09,41.73720274083032
2002-08-12,37.724669168477185
2002-08-13,38.13136354561788
2002-08-14,37.78437190900099
2002-08-15,34.39857086145295
2002-08-16,37.91095247041143
2002-08-19,38.79277201076509
2002-08-20,43.258306538049304
2002-08-21,46.71921602045164
2002-08-22,47.546140939597315
2002-08-23,50.1105216622458
2002-08-26,59.79541916833444
2002-08-27,61.92080876158382
2002-08-28,61.15169746454663
2002-08-29,58.03156917363045
2002-08-30,57.10370031978072
2002-09-02,56.13053613053613
2002-09-03,58.02409638554217
2002-09-04,53.02197802197802
2002-09-05,48.234446312755225
2002-09-06,41.95541230190707
2002-09-09,49.55922865013774
2002-09-10,53.4973325429757
2002-09-11,61.12786489746683
2002-09-12,62.87220843672456
2002-09-13,66.24348958333334
2002-09-16,54.95290678791816
2002-09-17,53.697238971755
2002-09-18,53.851050286441755
2002-09-19,48.935483870967744
2002-09-20,48.06430446194226
2002-09-23,43.836026331538
2002-09-24,34.354413702239796
2002-09-25,29.87332864180155
2002-09-26,29.374781697520092
2002-09-27,23.4179150107001
2002-09-30,23.275600121543604
2002-10-01,31.15783724740578
2002-10-02,31.712062256809332
2002-10-03,38.66102143424187
2002-10-04,43.61379310344828
2002-10-07,39.36752988047809
2002-10-08,35.41501976284586
2002-10-09,34.12394797245601
2002-10-10,32.90909090909091
2002-10-11,32.8920041536864
2002-10-14,29.637476459510353
2002-10-15,33.257460799190696
2002-10-16,33.64031721667946
2002-10-17,42.9802095459837
2002-10-18,45.91312470808034
2002-10-21,44.526946107784426
2002-10-22,50.82573330046832
2002-10-23,57.7752808988764
2002-10-24,56.47245522557243
2002-10-25,58.87342322749021
2002-10-28,59.416154521510094
2002-10-29,60.89086859688196
2002-10-30,61.684486144446865
2002-10-31,64.9644760213144
2002-11-01,61.870845204178536
2002-11-04,57.55962028247279
2002-11-05,62.55661801711123
2002-11-06,60.39844509232264
2002-11-07,63.28431372549019
2002-11-08,62.4561403508772
2002-11-11,62.87141073657927
2002-11-12,66.86139139670738
2002-11-13,66.74660271782574
2002-11-14,70.24351083757024
2002-11-18,66.23139993926512
2002-11-19,64.95430192247085
2002-11-20,65.07537688442211
2002-11-21,65.05342551854179
2002-11-22,60.11477761836442
2002-11-25,57.693631669535286
2002-11-26,52.0870495897253
2002-11-27,63.27361563517915
2002-11-28,63.06306306306306
2002-11-29,59.80392156862746
2002-12-02,60.95238095238096
2002-12-03,61.40427387701701
2002-12-04,67.40067017711823
2002-12-05,62.19081272084806
2002-12-06,69.14235190097259
2002-12-09,61.26878130217028
2002-12-10,60.05121638924456
2002-12-11,64.0
2002-12-12,67.58732737611697
2002-12-13,66.38001638001639
2002-12-16,67.5365757216291
2002-12-17,67.21246006389777
2002-12-18,69.08885542168674
2002-12-19,70.27516292541637
2002-12-20,71.12205416813225
2002-12-23,69.39592430858806
2002-12-26,69.54777534646243
2002-12-27,70.31710914454277
2002-12-30,69.64555052790347
2003-01-02,72.93207800941494
2003-01-03,70.15145917990395
2003-01-06,72.72113436866982
2003-01-07,69.59612277867528
2003-01-08,68.1214421252372
2003-01-09,74.48546226723293
2003-01-10,75.86526576019777
2003-01-13,78.20962089837528
2003-01-14,78.84856070087609
2003-01-15,71.76772537696503
2003-01-16,71.95239626889675
2003-01-17,66.5377751338489
2003-01-20,63.77631165567075
2003-01-21,59.028194361127774
2003-01-22,52.2589928057554
2003-01-23,49.29706601466992
2003-01-24,39.51900237529691
2003-01-27,36.95169350360911
2003-01-28,38.43488304937915
2003-01-29,45.02013422818792
2003-01-30,43.20273468314489
2003-01-31,40.9513395297977
2003-02-03,40.640260444926746
2003-02-04,29.952764656849126
2003-02-05,31.4985590778098
2003-02-06,32.090428655314156
2003-02-07,27.907647907647913
2003-02-10,22.734302505412927
2003-02-11,24.41674656439757
2003-02-12,22.838499184339312
2003-02-13,21.452650934722655
2003-02-14,21.400183430143684
2003-02-17,26.03931679020303
2003-02-18,32.044364508393286
2003-02-19,32.18909966877446
2003-02-20,34.90042442050277
2003-02-21,36.838770985112454
2003-02-24,40.721288515406165
2003-02-25,43.65615615615615
2003-02-26,40.835674157303366
2003-02-27,36.00455753892898
2003-02-28,41.21823617339312
2003-03-05,37.35563520509756
2003-03-06,44.71136608103263
2003-03-07,52.86549707602339
2003-03-10,45.227655986509276
2003-03-11,46.19528619528619
2003-03-12,53.24288550628722
2003-03-13,54.8418024928092
2003-03-14,54.91384811742182
2003-03-17,55.71921027890943
2003-03-18,67.01468189233279
2003-03-19,64.53031731071317
2003-03-20,65.02478314745973
2003-03-21,64.55259026687598
2003-03-24,62.09604349139232
2003-03-25,64.6888567293777
2003-03-26,62.99376299376299
2003-03-27,64.75731082303287
2003-03-28,67.61263897015799
2003-03-31,69.12952437930002
2003-04-01,70.76487252124646
2003-04-02,71.76470588235294
2003-04-03,72.58235919234856
2003-04-04,70.64011379800854
2003-04-07,70.31070195627157
2003-04-08,71.50380339379754
2003-04-09,70.82477252714997
2003-04-10,65.18873576992212
2003-04-11,64.35582822085888
2003-04-14,65.63146997929607
2003-04-15,67.31364275668074
2003-04-16,63.34530221424296
2003-04-17,69.56889264581572
2003-04-22,68.7228496959166
2003-04-23,65.44184634072275
2003-04-24,66.45081714461918
2003-04-25,64.56026058631922
2003-04-28,68.57988165680473
2003-04-29,70.24376576071728
2003-04-30,66.45874681032038
2003-05-02,70.99507927829416
2003-05-05,68.45078798691645
2003-05-06,61.79706601466993
2003-05-07,63.768115942028984
2003-05-08,62.481751824817515
2003-05-09,64.77521929824562
2003-05-12,72.68177803944657
2003-05-13,73.89304197814836
2003-05-14,77.89725209080048
2003-05-15,69.87883910960834
2003-05-16,69.36084838062482
2003-05-19,58.565310492505354
2003-05-20,59.55362003266195
2003-05-21,58.84796455275547
2003-05-22,58.96161281413974
2003-05-23,60.3883495145631
2003-05-26,60.10491441192711
2003-05-27,63.96508728179551
2003-05-28,61.17678667383127
2003-05-29,60.04976499861764
2003-05-30,62.31141474523199
2003-06-02,56.067187952505066
2003-06-03,57.279639538158264
2003-06-04,64.39678284182305
2003-06-05,61.83908045977011
2003-06-06,63.96321070234114
2003-06-09,59.37129300118623
2003-06-10,58.66022933011467
2003-06-11,57.05882352941176
2003-06-12,57.944208611279564
2003-06-13,59.3847110006215
2003-06-16,59.43513345747983
2003-06-17,68.4172918899607
2003-06-18,62.5
2003-06-20,51.53724247226624
2003-06-23,48.29615861214374
2003-06-24,49.470178625491975
2003-06-25,52.81189398836458
2003-06-26,47.595118449389815
2003-06-27,45.22292993630574
2003-06-30,42.19088937093275
2003-07-01,47.864362569285944
2003-07-02,51.39993086761148
2003-07-03,46.336499321573946
2003-07-04,41.98753208654199
2003-07-07,43.21608040201005
2003-07-08,44.68531468531469
2003-07-10,44.05377456049637
2003-07-11,40.55390702274975
2003-07-14,45.59853792263174
2003-07-15,44.23977521073993
2003-07-16,45.9915611814346
2003-07-17,46.61533525826115
2003-07-18,50.26291370244355
2003-07-21,52.67423014586711
2003-07-22,62.29050279329609
2003-07-23,64.63768115942028
2003-07-24,62.17829168220813
2003-07-25,63.86973180076628
2003-07-28,60.091220068415055
2003-07-29,61.68552477565353
2003-07-30,59.43609022556391
2003-07-31,55.760557605576054
2003-08-01,46.855345911949684
2003-08-04,46.61105318039625
2003-08-05,46.10526315789474
2003-08-06,41.137931034482754
2003-08-07,45.34101825168108
2003-08-08,49.98426188227888
2003-08-11,53.90906117108276
2003-08-12,50.24717514124294
2003-08-13,51.17810117810117
2003-08-14,55.62478366216684
2003-08-15,54.73163841807909
2003-08-18,56.035665294924556
2003-08-19,58.57651245551601
2003-08-20,60.67567567567567
2003-08-21,63.92708666453469
2003-08-22,63.54100445009536
2003-08-25,61.0381679389313
2003-08-26,67.28239574587181
2003-08-27,69.90570979570455
2003-08-28,71.21131270010673
2003-08-29,71.3031914893617
2003-09-01,81.77917620137299
2003-09-02,86.90930437334899
2003-09-03,87.13585232189213
2003-09-04,91.83249183249183
2003-09-05,91.19154388212684
2003-09-08,91.12903225806451
2003-09-09,81.99881376037959
2003-09-10,83.115438108484
2003-09-11,84.1265690376569
2003-09-12,84.12241695003924
2003-09-15,82.06066945606695
2003-09-16,79.17582417582418
2003-09-17,80.31168831168831
2003-09-18,80.75165058405281
2003-09-19,78.90272992313808
2003-09-22,72.94780691007107
2003-09-23,74.74265628922922
2003-09-24,64.88395560040362
2003-09-25,58.39028094153378
2003-09-26,59.618359979370815
2003-09-29,61.49495942955495
2003-09-30,58.264359167293705
2003-10-01,62.63193352795868
2003-10-02,63.73147340889276
2003-10-03,64.68590831918506
2003-10-06,64.60327589874495
2003-10-07,64.95366470092671
2003-10-08,71.96379709534835
2003-10-09,68.81955051276456
2003-10-10,66.07059916395727
2003-10-13,67.98159105851414
2003-10-14,69.95652173913044
2003-10-15,67.54827875734676
2003-10-16,66.05927552140506
2003-10-17,60.43498380379454
