;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;YUM;cenario_in_sample_1x;janela_rsi;42;6,521639055573172
1;YUM;cenario_in_sample_1x;ordem;3;6,315746490500253
2;YUM;cenario_in_sample_1x;lookback;100;5,046335318357057
3;YUM;cenario_in_sample_1x;break_min;4;5,255781262655501
