;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;42;1;50;2;2;3;6;0,01;0,05;GE;7,704448153308071
1;42;1;50;2;2;3;6;0,01;0,06;GE;5,84908592507445
2;42;1;50;2;2;3;6;0,01;0,07;GE;5,027397024172047
3;42;1;50;2;2;3;6;0,02;0,05;GE;6,516940984512237
4;42;1;50;2;2;3;6;0,02;0,06;GE;4,70696555467258
5;42;1;50;2;2;3;6;0,02;0,07;GE;4,372592330588244
6;42;1;50;2;2;3;6;0,03;0,05;GE;7,509116368295201
7;42;1;50;2;2;3;6;0,03;0,06;GE;5,859267579056497
8;42;1;50;2;2;3;6;0,03;0,07;GE;5,529021932342817
9;42;1;60;2;2;3;6;0,01;0,05;GE;6,333758370749559
10;42;1;60;2;2;3;6;0,01;0,06;GE;4,986275114202498
11;42;1;60;2;2;3;6;0,01;0,07;GE;4,12026382756388
12;42;1;60;2;2;3;6;0,02;0,05;GE;5,030612675263171
13;42;1;60;2;2;3;6;0,02;0,06;GE;3,6398062763408157
14;42;1;60;2;2;3;6;0,02;0,07;GE;3,2613264666909387
15;42;1;60;2;2;3;6;0,03;0,05;GE;5,265746935309354
16;42;1;60;2;2;3;6;0,03;0,06;GE;4,0202325963970855
17;42;1;60;2;2;3;6;0,03;0,07;GE;4,192234673988358
18;42;1;70;2;2;3;6;0,01;0,05;GE;5,7106230365102
19;42;1;70;2;2;3;6;0,01;0,06;GE;4,520913005169708
20;42;1;70;2;2;3;6;0,01;0,07;GE;3,682265407306489
21;42;1;70;2;2;3;6;0,02;0,05;GE;5,102934861872138
22;42;1;70;2;2;3;6;0,02;0,06;GE;3,6911977766657467
23;42;1;70;2;2;3;6;0,02;0,07;GE;3,254509187722687
24;42;1;70;2;2;3;6;0,03;0,05;GE;4,397500271965912
25;42;1;70;2;2;3;6;0,03;0,06;GE;3,3545629083655393
26;42;1;70;2;2;3;6;0,03;0,07;GE;3,950301714386557
