;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;49;3;50;2;3;4;6;0,01;0,05;BEN;7,368697392209745
1;49;3;50;2;3;4;6;0,01;0,06;BEN;6,511410100220379
2;49;3;50;2;3;4;6;0,01;0,07;BEN;5,92796445807624
3;49;3;50;2;3;4;6;0,02;0,05;BEN;6,42274379855522
4;49;3;50;2;3;4;6;0,02;0,06;BEN;4,533248874672706
5;49;3;50;2;3;4;6;0,02;0,07;BEN;4,030428105725455
6;49;3;50;2;3;4;6;0,03;0,05;BEN;6,317355350106351
7;49;3;50;2;3;4;6;0,03;0,06;BEN;4,817526487522757
8;49;3;50;2;3;4;6;0,03;0,07;BEN;4,368513394953369
9;49;3;60;2;3;4;6;0,01;0,05;BEN;5,064048738841884
10;49;3;60;2;3;4;6;0,01;0,06;BEN;4,303649736172211
11;49;3;60;2;3;4;6;0,01;0,07;BEN;3,1605383261815745
12;49;3;60;2;3;4;6;0,02;0,05;BEN;4,893521010741101
13;49;3;60;2;3;4;6;0,02;0,06;BEN;3,341719147253616
14;49;3;60;2;3;4;6;0,02;0,07;BEN;2,653179502428766
15;49;3;60;2;3;4;6;0,03;0,05;BEN;4,278110658419881
16;49;3;60;2;3;4;6;0,03;0,06;BEN;3,093167084081482
17;49;3;60;2;3;4;6;0,03;0,07;BEN;2,8931554687057863
18;49;3;70;2;3;4;6;0,01;0,05;BEN;6,173137030203807
19;49;3;70;2;3;4;6;0,01;0,06;BEN;5,424395278984093
20;49;3;70;2;3;4;6;0,01;0,07;BEN;4,4512841711477416
21;49;3;70;2;3;4;6;0,02;0,05;BEN;6,95629764755447
22;49;3;70;2;3;4;6;0,02;0,06;BEN;5,682762831473353
23;49;3;70;2;3;4;6;0,02;0,07;BEN;4,718082804469314
24;49;3;70;2;3;4;6;0,03;0,05;BEN;6,3276162193774965
25;49;3;70;2;3;4;6;0,03;0,06;BEN;5,61695213671881
26;49;3;70;2;3;4;6;0,03;0,07;BEN;4,968299190547848
