;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;NOC;cenario_in_sample_1x;janela_rsi;28;6,11466254860494
1;NOC;cenario_in_sample_1x;ordem;3;5,9961987323836
2;NOC;cenario_in_sample_1x;lookback;100;5,3613002942050025
3;NOC;cenario_in_sample_1x;break_min;4;5,340221306102115
