;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;AIG;cenario_in_sample_1x;janela_rsi;49;6,802508351330096
1;AIG;cenario_in_sample_1x;ordem;1;5,77253743817619
2;AIG;cenario_in_sample_1x;lookback;50;6,549316293140816
3;AIG;cenario_in_sample_1x;break_min;3;5,92098750952374
