;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades;min_return_ann;min_sharpe_ratio;min_max_drawdown;min_trades;max_return_ann;max_sharpe_ratio;max_max_drawdown;max_trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
0;28;2;50;2;3;3;6;0,01;0,05;PFE;in_sample_1_2x;6,777865314935805;0,4023382953698426;-21,10192032843252;82,0;-1,5662553684535174;-0,09080925803143292;-35,8827764117685;49,0;6,84079176811716;0,4023382953698426;-17,34658980581528;82,0;9,925150350462975;10,0;7,974054425298486;10,0;9,678500782383916
27;28;2;50;2;3;3;6;0,01;0,05;PFE;in_sample_2_2x;18,38584944793893;0,994795743323235;-16,416268139605926;71,0;11,649810751222645;0,6429141457371044;-21,237152408180403;51,0;20,01502579047063;1,1004874765828863;-11,627023055690932;71,0;8,052439375571439;7,690168413786486;5,016461372942544;10,0;7,793445189604262
54;28;2;50;2;3;3;6;0,01;0,05;PFE;in_sample_3_2x;14,037744716323752;1,1324409077432174;-12,565355445373195;30,0;2,192952882551369;0,19737145889839397;-20,564984835023793;20,0;17,093974985985483;1,3077234936765723;-8,013675109590535;30,0;7,9489794401704925;8,421378261639587;6,373541538410614;10,0;8,151890911743036
81;28;2;50;2;3;3;6;0,01;0,05;PFE;out_of_sample_val_1;-0,005342764890814422;-0,000431048359996852;-11,287853970941175;12,0;-5,588951088483385;-0,488085895209135;-17,25937272048964;6,0;12,02664745144566;1,0484640371257095;-8,007529359560605;12,0;3,169695489447196;3,17369996631433;6,454409696089827;10,0;4,61584229958001
108;28;2;50;2;3;3;6;0,01;0,05;PFE;out_of_sample_val_2;22,440711657140543;1,5981448446224298;-10,45999662763566;19,0;9,747853340984914;0,6608847931636916;-19,576649328100125;17,0;40,244249333112506;1,8813422296522102;-5,0455529905481855;24,0;4,16208469992067;7,679579995476191;6,273891858320961;2,857142857142857;5,282349829454029
1;28;2;50;2;3;3;6;0,01;0,06;PFE;in_sample_1_2x;6,216913693117609;0,35612109674463305;-24,269333395217796;78,0;-1,5662553684535174;-0,09080925803143292;-35,8827764117685;49,0;6,84079176811716;0,4023382953698426;-17,34658980581528;82,0;9,257910578036752;9,062811965578131;6,2652816695429925;8,787878787878787;8,707502303241187
28;28;2;50;2;3;3;6;0,01;0,06;PFE;in_sample_2_2x;18,427903002999237;0,999628949224599;-13,575141997001982;68,0;11,649810751222645;0,6429141457371044;-21,237152408180403;51,0;20,01502579047063;1,1004874765828863;-11,627023055690932;71,0;8,102711311036336;7,795795328109275;7,972848366701332;8,5;8,053224708004127
55;28;2;50;2;3;3;6;0,01;0,06;PFE;in_sample_3_2x;10,775312763860612;0,8621394568294973;-14,918399460442167;27,0;2,192952882551369;0,19737145889839397;-20,564984835023793;20,0;17,093974985985483;1,3077234936765723;-8,013675109590535;30,0;5,759577981789141;5,987002113828774;4,498801717194268;7,0;5,821648555745605
82;28;2;50;2;3;3;6;0,01;0,06;PFE;out_of_sample_val_1;0,47348488410361433;0,03800819447227398;-11,287839659387444;12,0;-5,588951088483385;-0,488085895209135;-17,25937272048964;6,0;12,02664745144566;1,0484640371257095;-8,007529359560605;12,0;3,441515744608595;3,4238658868832825;6,454425164957135;10,0;4,803814881792784
109;28;2;50;2;3;3;6;0,01;0,06;PFE;out_of_sample_val_2;25,684381740936747;1,6065848927428725;-16,040888840777544;19,0;9,747853340984914;0,6608847931636916;-19,576649328100125;17,0;40,244249333112506;1,8813422296522102;-5,0455529905481855;24,0;5,225708770330017;7,748734788327684;2,433237248716948;2,857142857142857;5,20928228478646
2;28;2;50;2;3;3;6;0,01;0,07;PFE;in_sample_1_2x;6,689361020360929;0,3736455585473112;-26,2071604191777;73,0;-1,5662553684535174;-0,09080925803143292;-35,8827764117685;49,0;6,84079176811716;0,4023382953698426;-17,34658980581528;82,0;9,81987641404137;9,418171364237022;5,219852496242841;7,2727272727272725;8,684078819938325
29;28;2;50;2;3;3;6;0,01;0,07;PFE;in_sample_2_2x;17,643820409339185;0,9454805860060469;-17,914607141519422;66,0;11,649810751222645;0,6429141457371044;-21,237152408180403;51,0;20,01502579047063;1,1004874765828863;-11,627023055690932;71,0;7,165398175652144;6,612414226801123;3,457336675494682;7,5;6,525479950864765
56;28;2;50;2;3;3;6;0,01;0,07;PFE;in_sample_3_2x;13,091533468835582;1,0401918558813599;-13,981156391876958;27,0;2,192952882551369;0,19737145889839397;-20,564984835023793;20,0;17,093974985985483;1,3077234936765723;-8,013675109590535;30,0;7,313981893747079;7,590569212144879;5,245531014030942;7,0;7,052659302794562
83;28;2;50;2;3;3;6;0,01;0,07;PFE;out_of_sample_val_1;3,9156466787919175;0,2943178879344826;-11,079620488610065;11,0;-5,588951088483385;-0,488085895209135;-17,25937272048964;6,0;12,02664745144566;1,0484640371257095;-8,007529359560605;12,0;5,39555766199562;5,091951564208045;6,679482121343469;8,333333333333334;5,911913081297108
110;28;2;50;2;3;3;6;0,01;0,07;PFE;out_of_sample_val_2;25,714691513348107;1,4588940696416024;-16,504378932477003;18,0;9,747853340984914;0,6608847931636916;-19,576649328100125;17,0;40,244249333112506;1,8813422296522102;-5,0455529905481855;24,0;5,235647575039657;6,5386080056501665;2,114272952470638;1,4285714285714286;4,618143302494482
3;28;2;50;2;3;3;6;0,02;0,05;PFE;in_sample_1_2x;6,84079176811716;0,3931388813450397;-17,346597276898823;76,0;-1,5662553684535174;-0,09080925803143292;-35,8827764117685;49,0;6,84079176811716;0,4023382953698426;-17,34658980581528;82,0;10,0;9,813455142150584;9,99999596946033;8,181818181818182;9,68696063365424
30;28;2;50;2;3;3;6;0,02;0,05;PFE;in_sample_2_2x;14,186101242481119;0,7658446308899546;-19,02903342407678;67,0;11,649810751222645;0,6429141457371044;-21,237152408180403;51,0;20,01502579047063;1,1004874765828863;-11,627023055690932;71,0;3,0319489449568056;2,6865745196649597;2,2976995450447486;8,0;3,5380993456064402
57;28;2;50;2;3;3;6;0,02;0,05;PFE;in_sample_3_2x;16,890058439875343;1,2925947804529097;-13,984879513826233;27,0;2,192952882551369;0,19737145889839397;-20,564984835023793;20,0;17,093974985985483;1,3077234936765723;-8,013675109590535;30,0;9,863152645036916;9,863748498225744;5,2425646925627305;7,0;8,794217089160709
84;28;2;50;2;3;3;6;0,02;0,05;PFE;out_of_sample_val_1;3,1906360708822135;0,23516141727961515;-12,159901013572771;12,0;-5,588951088483385;-0,488085895209135;-17,25937272048964;6,0;12,02664745144566;1,0484640371257095;-8,007529359560605;12,0;4,983984585857257;4,7069561311928805;5,511843973118022;10,0;5,696815713296508
111;28;2;50;2;3;3;6;0,02;0,05;PFE;out_of_sample_val_2;25,27249944029082;1,7198016866276484;-5,0455529905481855;18,0;9,747853340984914;0,6608847931636916;-19,576649328100125;17,0;40,244249333112506;1,8813422296522102;-5,0455529905481855;24,0;5,090649433891621;8,676393471866223;10,0;1,4285714285714286;6,293329524854106
4;28;2;50;2;3;3;6;0,02;0,06;PFE;in_sample_1_2x;4,109234607488577;0,23480758023517873;-23,40436618621299;73,0;-1,5662553684535174;-0,09080925803143292;-35,8827764117685;49,0;6,84079176811716;0,4023382953698426;-17,34658980581528;82,0;6,750872076419908;6,602827815342649;6,731918754825145;7,2727272727272725;6,780416841071063
31;28;2;50;2;3;3;6;0,02;0,06;PFE;in_sample_2_2x;15,600945479726258;0,8235586976711962;-16,043719443623505;64,0;11,649810751222645;0,6429141457371044;-21,237152408180403;51,0;20,01502579047063;1,1004874765828863;-11,627023055690932;71,0;4,723291284163821;3,947882006151606;5,4041238926836686;6,5;4,852823108211191
58;28;2;50;2;3;3;6;0,02;0,06;PFE;in_sample_3_2x;11,07636590974308;0,8744411001372147;-12,961884969485116;25,0;2,192952882551369;0,19737145889839397;-20,564984835023793;20,0;17,093974985985483;1,3077234936765723;-8,013675109590535;30,0;5,961613213864319;6,09779259218526;6,0576147285507504;5,0;5,876862793502033
85;28;2;50;2;3;3;6;0,02;0,06;PFE;out_of_sample_val_1;1,7724121587966213;0,1318996562135093;-12,159896937819836;12,0;-5,588951088483385;-0,488085895209135;-17,25937272048964;6,0;12,02664745144566;1,0484640371257095;-8,007529359560605;12,0;4,178889085485288;4,034919649376791;5,511848378459506;10,0;5,1597649905241365
