;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;cenario
0;56;1;100;2;2;3;6;0,01;0,06;CINF;2,7174204482344146;0,13204012474977123;-20,944263751912295;40,0;Media_dos_resultados_por_ativo
