;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
0;28;3;50;2;3;3;6;0,02;0,05;NOC;7,367134538276495;0,5869522147944282;-14,899487159305542;39,0;5,401099813783419;5,8847789125495735;6,522264927267455;10,0;6,3564460276738375
1;28;3;50;2;3;3;6;0,02;0,1;NOC;12,07327270698635;0,7840877817239845;-13,569896432407836;33,0;9,44980140787307;8,04150019811938;7,2052554897942;7,662337662337662;8,471428253141404
2;28;3;50;2;3;3;6;0,05;0,05;NOC;10,808719012440577;0,7118139578640106;-15,343018527427477;34,666666666666664;8,361902928189679;7,250803233912873;6,294429599836532;8,311688311688311;7,741919023417089
3;28;3;50;2;3;3;6;0,05;0,1;NOC;11,965399800509983;0,6695325761902936;-18,399889975115;29,0;9,356998095952953;6,788232439310438;4,724161165053233;6,103896103896104;7,4965023479184385
8;28;3;100;2;3;3;6;0,02;0,05;NOC;7,081719447856376;0,6144938455455703;-11,857825958900497;34,666666666666664;5,155556548767474;6,186092481711437;8,084720089035628;8,311688311688311;6,319323287207033
9;28;3;100;2;3;3;6;0,02;0,1;NOC;6,420335025370701;0,43827360047225666;-20,425667180193127;29,666666666666668;4,586565994383072;4,2581909902786315;3,6835501823950945;6,363636363636366;4,617609501391135
10;28;3;100;2;3;3;6;0,05;0,05;NOC;6,245936352118608;0,4775623547294245;-17,0070374500746;31,666666666666668;4,436530410834441;4,688021557688287;5,439648352462996;7,142857142857145;5,03830569188572
11;28;3;100;2;3;3;6;0,05;0,1;NOC;4,656028964482124;0,27043261604050095;-27,596504426400433;26,333333333333332;3,0687293935210453;2,4219610833521523;0,0;5,064935064935065;2,7307207731717864
16;28;4;50;2;3;3;6;0,02;0,05;NOC;7,101131825970697;0,6965661173496595;-14,18415685002654;25,333333333333332;5,172257062734336;7,0839873583787245;6,889719242676865;4,675324675324675;5,892827117566
17;28;4;50;2;3;3;6;0,02;0,1;NOC;8,010540395713917;0,6922065816718262;-15,381821297492605;21,333333333333332;5,95462336691098;7,036292751372859;6,2744972061922;3,1168831168831166;5,9039765609362815
