;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;42;2;50;2;3;3;6;0,01;0,05;ED;6,398895481160283
1;42;2;50;2;3;3;6;0,01;0,06;ED;6,137508668043448
2;42;2;50;2;3;3;6;0,01;0,07;ED;5,088718547650148
3;42;2;50;2;3;3;6;0,02;0,05;ED;6,255485966833734
4;42;2;50;2;3;3;6;0,02;0,06;ED;5,903709062538729
5;42;2;50;2;3;3;6;0,02;0,07;ED;4,37145697927369
6;42;2;50;2;3;3;6;0,03;0,05;ED;4,873959603245197
7;42;2;50;2;3;3;6;0,03;0,06;ED;4,4656223443758645
8;42;2;50;2;3;3;6;0,03;0,07;ED;3,1928107556301586
9;42;2;60;2;3;3;6;0,01;0,05;ED;5,249831566724995
10;42;2;60;2;3;3;6;0,01;0,06;ED;4,899707034969597
11;42;2;60;2;3;3;6;0,01;0,07;ED;4,5927047299013815
12;42;2;60;2;3;3;6;0,02;0,05;ED;4,003099321123563
13;42;2;60;2;3;3;6;0,02;0,06;ED;3,3922559905256975
14;42;2;60;2;3;3;6;0,02;0,07;ED;2,6749785269628856
15;42;2;60;2;3;3;6;0,03;0,05;ED;4,13251701648934
16;42;2;60;2;3;3;6;0,03;0,06;ED;3,1105741588228577
17;42;2;60;2;3;3;6;0,03;0,07;ED;3,7516203247349424
18;42;2;70;2;3;3;6;0,01;0,05;ED;5,3019107645803
19;42;2;70;2;3;3;6;0,01;0,06;ED;5,307710211945667
20;42;2;70;2;3;3;6;0,01;0,07;ED;4,755404271163177
21;42;2;70;2;3;3;6;0,02;0,05;ED;4,7538004818262145
22;42;2;70;2;3;3;6;0,02;0,06;ED;4,431150617729576
23;42;2;70;2;3;3;6;0,02;0,07;ED;3,6751861175156484
24;42;2;70;2;3;3;6;0,03;0,05;ED;4,6002860788507105
25;42;2;70;2;3;3;6;0,03;0,06;ED;4,101238733803431
26;42;2;70;2;3;3;6;0,03;0,07;ED;3,594660834585595
