;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;AFL;cenario_in_sample_1x;janela_rsi;63;5,647499951257712
1;AFL;cenario_in_sample_1x;ordem;2;4,886020140938697
2;AFL;cenario_in_sample_1x;lookback;50;5,952301241253319
3;AFL;cenario_in_sample_1x;break_min;3;5,184824580527231
