;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;42;2;50;2;2;2;6;0,01;0,05;^BVSP;7,980209360312538
1;42;2;50;2;2;2;6;0,01;0,06;^BVSP;7,39938446441946
2;42;2;50;2;2;2;6;0,01;0,07;^BVSP;3,8840537150415124
3;42;2;50;2;2;2;6;0,02;0,05;^BVSP;7,2843309360371675
4;42;2;50;2;2;2;6;0,02;0,06;^BVSP;6,375370021451372
5;42;2;50;2;2;2;6;0,02;0,07;^BVSP;3,3858457847022967
6;42;2;50;2;2;2;6;0,03;0,05;^BVSP;5,623291254395829
7;42;2;50;2;2;2;6;0,03;0,06;^BVSP;4,422780500261417
8;42;2;50;2;2;2;6;0,03;0,07;^BVSP;1,8872054843388786
9;42;2;60;2;2;2;6;0,01;0,05;^BVSP;7,367171628542218
10;42;2;60;2;2;2;6;0,01;0,06;^BVSP;6,444134113791755
11;42;2;60;2;2;2;6;0,01;0,07;^BVSP;3,414606061929537
12;42;2;60;2;2;2;6;0,02;0,05;^BVSP;6,211658608826499
13;42;2;60;2;2;2;6;0,02;0,06;^BVSP;5,682692792601072
14;42;2;60;2;2;2;6;0,02;0,07;^BVSP;2,756629185691197
15;42;2;60;2;2;2;6;0,03;0,05;^BVSP;4,383421561915837
16;42;2;60;2;2;2;6;0,03;0,06;^BVSP;3,637733189754379
17;42;2;60;2;2;2;6;0,03;0,07;^BVSP;1,3760289606715652
18;42;2;70;2;2;2;6;0,01;0,05;^BVSP;6,944329894661619
19;42;2;70;2;2;2;6;0,01;0,06;^BVSP;6,084189324922705
20;42;2;70;2;2;2;6;0,01;0,07;^BVSP;4,699570614631721
21;42;2;70;2;2;2;6;0,02;0,05;^BVSP;5,603949096416478
22;42;2;70;2;2;2;6;0,02;0,06;^BVSP;5,450909285408034
23;42;2;70;2;2;2;6;0,02;0,07;^BVSP;4,329958439793804
24;42;2;70;2;2;2;6;0,03;0,05;^BVSP;4,644681512850972
25;42;2;70;2;2;2;6;0,03;0,06;^BVSP;3,3058828635713695
26;42;2;70;2;2;2;6;0,03;0,07;^BVSP;2,946781443545702
