;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;28;2;50;2;2;4;6;0,01;0,05;WY;8,887405643051927
1;28;2;50;2;2;4;6;0,01;0,06;WY;7,786090353827025
2;28;2;50;2;2;4;6;0,01;0,07;WY;6,825007317633448
3;28;2;50;2;2;4;6;0,02;0,05;WY;6,387157844243314
4;28;2;50;2;2;4;6;0,02;0,06;WY;5,790785864749141
5;28;2;50;2;2;4;6;0,02;0,07;WY;4,591224876360833
6;28;2;50;2;2;4;6;0,03;0,05;WY;5,972440803822448
7;28;2;50;2;2;4;6;0,03;0,06;WY;5,026140514178217
8;28;2;50;2;2;4;6;0,03;0,07;WY;4,2096991818017075
9;28;2;60;2;2;4;6;0,01;0,05;WY;7,919059213627305
10;28;2;60;2;2;4;6;0,01;0,06;WY;7,481519902814965
11;28;2;60;2;2;4;6;0,01;0,07;WY;6,105265985216888
12;28;2;60;2;2;4;6;0,02;0,05;WY;5,919640171402869
13;28;2;60;2;2;4;6;0,02;0,06;WY;5,921163646563224
14;28;2;60;2;2;4;6;0,02;0,07;WY;4,39225864938652
15;28;2;60;2;2;4;6;0,03;0,05;WY;4,5080779421665245
16;28;2;60;2;2;4;6;0,03;0,06;WY;4,440059349327586
17;28;2;60;2;2;4;6;0,03;0,07;WY;3,612191741775269
18;28;2;70;2;2;4;6;0,01;0,05;WY;5,4899861734899265
19;28;2;70;2;2;4;6;0,01;0,06;WY;4,444134231389542
20;28;2;70;2;2;4;6;0,01;0,07;WY;3,9279073394759343
21;28;2;70;2;2;4;6;0,02;0,05;WY;4,214312501596995
22;28;2;70;2;2;4;6;0,02;0,06;WY;3,9884661437870528
23;28;2;70;2;2;4;6;0,02;0,07;WY;2,9075468036059893
24;28;2;70;2;2;4;6;0,03;0,05;WY;4,089512462942559
25;28;2;70;2;2;4;6;0,03;0,06;WY;3,7038851102232675
26;28;2;70;2;2;4;6;0,03;0,07;WY;2,9191466274306705
