;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;49;2;50;2;2;2;6;0,01;0,05;PETR4.SA;5,156891025694447
1;49;2;50;2;2;2;6;0,01;0,06;PETR4.SA;6,836287045675766
2;49;2;50;2;2;2;6;0,01;0,07;PETR4.SA;6,585233518671663
3;49;2;50;2;2;2;6;0,02;0,05;PETR4.SA;4,943597657154031
4;49;2;50;2;2;2;6;0,02;0,06;PETR4.SA;6,971886669867002
5;49;2;50;2;2;2;6;0,02;0,07;PETR4.SA;6,702290638250899
6;49;2;50;2;2;2;6;0,03;0,05;PETR4.SA;4,828285397545176
7;49;2;50;2;2;2;6;0,03;0,06;PETR4.SA;6,871861395834375
8;49;2;50;2;2;2;6;0,03;0,07;PETR4.SA;7,167319882958486
9;49;2;60;2;2;2;6;0,01;0,05;PETR4.SA;5,271690195461758
10;49;2;60;2;2;2;6;0,01;0,06;PETR4.SA;5,849082556198736
11;49;2;60;2;2;2;6;0,01;0,07;PETR4.SA;5,01171680048054
12;49;2;60;2;2;2;6;0,02;0,05;PETR4.SA;3,9481924678228375
13;49;2;60;2;2;2;6;0,02;0,06;PETR4.SA;4,671683929923009
14;49;2;60;2;2;2;6;0,02;0,07;PETR4.SA;3,673052168788506
15;49;2;60;2;2;2;6;0,03;0,05;PETR4.SA;3,3095034091794586
16;49;2;60;2;2;2;6;0,03;0,06;PETR4.SA;3,9984273329770246
17;49;2;60;2;2;2;6;0,03;0,07;PETR4.SA;3,479234662944772
18;49;2;70;2;2;2;6;0,01;0,05;PETR4.SA;4,675891343399002
19;49;2;70;2;2;2;6;0,01;0,06;PETR4.SA;5,658188797749743
20;49;2;70;2;2;2;6;0,01;0,07;PETR4.SA;4,475282933262893
21;49;2;70;2;2;2;6;0,02;0,05;PETR4.SA;4,855460275483669
22;49;2;70;2;2;2;6;0,02;0,06;PETR4.SA;6,127195319012253
23;49;2;70;2;2;2;6;0,02;0,07;PETR4.SA;4,621897704952078
24;49;2;70;2;2;2;6;0,03;0,05;PETR4.SA;3,8749193477728525
25;49;2;70;2;2;2;6;0,03;0,06;PETR4.SA;5,219291268178928
26;49;2;70;2;2;2;6;0,03;0,07;PETR4.SA;4,333640578789352
