;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;MU;cenario_in_sample_1x;janela_rsi;56;4,528403154947604
1;MU;cenario_in_sample_1x;ordem;2;4,617218476371936
2;MU;cenario_in_sample_1x;lookback;50;3,823177813169572
3;MU;cenario_in_sample_1x;break_min;3;4,204523726938734
