;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;35;2;50;2;2;4;6;0,01;0,05;PHM;7,395098253815895
1;35;2;50;2;2;4;6;0,01;0,06;PHM;6,02720374851471
2;35;2;50;2;2;4;6;0,01;0,07;PHM;6,010507792100361
3;35;2;50;2;2;4;6;0,02;0,05;PHM;5,705410273526943
4;35;2;50;2;2;4;6;0,02;0,06;PHM;5,110727131612054
5;35;2;50;2;2;4;6;0,02;0,07;PHM;5,4575626567021995
6;35;2;50;2;2;4;6;0,03;0,05;PHM;5,6069524639251656
7;35;2;50;2;2;4;6;0,03;0,06;PHM;4,997688854838781
8;35;2;50;2;2;4;6;0,03;0,07;PHM;5,29599902164978
9;35;2;60;2;2;4;6;0,01;0,05;PHM;5,330552335705431
10;35;2;60;2;2;4;6;0,01;0,06;PHM;5,013968713526808
11;35;2;60;2;2;4;6;0,01;0,07;PHM;5,505119446344997
12;35;2;60;2;2;4;6;0,02;0,05;PHM;4,114660002827396
13;35;2;60;2;2;4;6;0,02;0,06;PHM;4,187380591761739
14;35;2;60;2;2;4;6;0,02;0,07;PHM;5,522698800121228
15;35;2;60;2;2;4;6;0,03;0,05;PHM;4,141149728081547
16;35;2;60;2;2;4;6;0,03;0,06;PHM;3,5197477199527434
17;35;2;60;2;2;4;6;0,03;0,07;PHM;5,241865905238155
18;35;2;70;2;2;4;6;0,01;0,05;PHM;4,249058132974109
19;35;2;70;2;2;4;6;0,01;0,06;PHM;3,8979615268064585
20;35;2;70;2;2;4;6;0,01;0,07;PHM;4,089347961236165
21;35;2;70;2;2;4;6;0,02;0,05;PHM;2,8414472914567077
22;35;2;70;2;2;4;6;0,02;0,06;PHM;3,0208624287165433
23;35;2;70;2;2;4;6;0,02;0,07;PHM;3,731397422855152
24;35;2;70;2;2;4;6;0,03;0,05;PHM;3,0386271715378217
25;35;2;70;2;2;4;6;0,03;0,06;PHM;2,3427069629099373
26;35;2;70;2;2;4;6;0,03;0,07;PHM;3,0713410297182095
