;ponto;evento;reta;x_rompimento;y_rompimento;inicio_janela;fim_janela
0;167,0;1,0;7,0;167,0;61,15122342559165;105,0;155,0
1;168,0;1,0;8,0;168,0;63,72568678564267;112,0;162,0
9;245,0;1,0;15,0;245,0;41,9951729686243;186,0;236,0
11;248,0;1,0;16,0;248,0;47,92993630573249;169,0;219,0
15;250,0;1,0;10,0;250,0;51,35363790186125;138,0;188,0
26;274,0;1,0;19,0;274,0;53,13144706879924;200,0;250,0
35;284,0;1,0;20,0;284,0;57,63981073652928;224,0;274,0
38;285,0;1,0;21,0;285,0;59,87849969176694;220,0;270,0
40;325,0;1,0;24,0;325,0;46,98512178058285;270,0;320,0
42;348,0;1,0;25,0;348,0;44,905349324967915;285,0;335,0
45;349,0;1,0;29,0;349,0;48,295166178176;295,0;345,0
74;455,0;1,0;39,0;455,0;26,152437355372342;397,0;447,0
86;469,0;1,0;42,0;468,0;28,237892653859674;409,0;459,0
87;470,0;1,0;35,0;470,0;31,764994853832334;347,0;397,0
96;472,0;1,0;36,0;472,0;34,188885875534794;359,0;409,0
101;474,0;1,0;31,0;474,0;35,571643697384246;337,0;387,0
113;482,0;1,0;30,0;482,0;60,52514215347694;300,0;350,0
125;582,0;1,0;43,0;582,0;63,02414292463059;455,0;505,0
142;685,0;1,0;45,0;685,0;48,9795915446768;623,0;673,0
144;728,0;1,0;50,0;727,0;44,827586443141676;674,0;724,0
157;740,0;1,0;55,0;739,0;56,635071310949115;683,0;733,0
160;741,0;1,0;47,0;741,0;60,0967346531929;638,0;688,0
174;808,0;1,0;60,0;808,0;51,39275779428577;748,0;798,0
189;817,0;1,0;61,0;814,0;52,25903697734729;754,0;804,0
179;816,0;1,0;51,0;816,0;59,45558324277072;691,0;741,0
201;827,0;1,0;57,0;827,0;67,98106581113788;718,0;768,0
218;911,0;1,0;65,0;911,0;40,25641121259251;851,0;901,0
220;912,0;1,0;66,0;912,0;40,86294448496417;858,0;908,0
274;1036,0;1,0;72,0;1034,0;57,59161885398353;982,0;1032,0
278;1071,0;1,0;75,0;1070,0;39,974943947749175;1017,0;1067,0
283;1084,0;1,0;73,0;1084,0;45,31468703091584;1005,0;1055,0
324;1140,0;1,0;63,0;1140,0;64,36781010708003;801,0;851,0
328;1192,0;1,0;84,0;1192,0;54,35114448244583;1122,0;1172,0
336;1193,0;1,0;90,0;1193,0;56,387665753463786;1129,0;1179,0
363;1254,0;1,0;64,0;1254,0;68,20026225390467;808,0;858,0
374;1281,0;1,0;95,0;1281,0;70,0132216891133;1224,0;1274,0
388;1288,0;1,0;93,0;1288,0;75,83231645258373;1204,0;1254,0
392;1307,0;1,0;92,0;1306,0;71,67969199290519;1199,0;1249,0
396;1361,0;1,0;105,0;1358,0;39,101963009012806;1307,0;1357,0
397;1371,0;1,0;103,0;1371,0;44,389280134162156;1289,0;1339,0
408;1379,0;1,0;111,0;1379,0;48,62475134680705;1322,0;1372,0
411;1381,0;1,0;104,0;1381,0;50,0;1289,0;1339,0
418;1390,0;1,0;112,0;1390,0;54,10138212393279;1331,0;1381,0
420;1394,0;1,0;98,0;1394,0;54,79041867724249;1254,0;1304,0
422;1395,0;1,0;113,0;1395,0;60,06563865330786;1340,0;1390,0
