top_bottom_idx;top_bottom_value
51;54,64839094159714
61;50,90696313633703
65;51,5096618357488
72;49,29123711340206
76;51,699346405228766
81;50,998751560549316
86;50,73529411764705
98;55,86249232658073
108;59,83760149906308
112;60,192307692307686
121;57,61209593326381
138;62,554958475818275
146;60,20501138952164
151;59,91911451681566
155;59,620048504446245
162;60,261736601578725
169;66,34728197105983
177;62,363067292644764
186;61,95102206031168
203;51,63398692810458
215;53,28164442841687
222;47,823574730354395
230;45,55642941407786
250;51,35363790186125
256;51,02564102564103
270;51,972243048097454
274;53,13144706879924
285;59,87849969176694
295;55,304325057826546
302;49,75422312788477
310;48,90379510044279
325;46,98512178058285
337;45,83197094094986
350;48,965047807998076
356;51,62015352391581
366;49,929478441771025
383;46,24451157950491
393;40,764013187980495
397;40,39128133001606
402;40,41893387200084
409;42,31312401754093
414;40,8602206894823
432;26,77309781048774
443;28,296647923710125
455;26,152437355372342
459;26,609338930735234
477;40,039337254536065
482;60,52514215347694
491;53,43443359080982
503;60,07669295548495
526;35,89385944886341
545;36,66801555700528
563;36,83528174105538
573;44,867301858946135
583;63,9365070907197
599;45,33737674853095
623;42,44843686885703
638;35,89365003302116
643;36,63967715873015
659;44,351465194800134
668;43,2156136506061
674;44,8883680102042
681;47,432764297074975
691;52,97450441192511
697;45,44217747316644
703;45,034014544375964
714;44,41453649866549
718;43,398693057950844
733;53,53658482866725
743;65,813058266901
748;63,09823569138624
757;63,80368001245042
766;64,89070903429445
772;63,17073138819645
785;53,6082467258465
795;53,39943313119538
804;50,144929098646976
808;51,39275779428577
817;61,93264771196418
835;75,14450074421376
841;72,85530633238986
845;74,35596567264567
851;74,35897015804264
858;74,59016371417258
877;58,13573181021988
892;50,570341739991726
897;46,90982660082158
908;40,46172782368406
923;56,22119613142332
929;54,13416215196476
949;66,9254593999849
964;67,70186548794872
982;58,7905946351707
1007;62,203791803893864
1017;63,54747436968628
1025;58,97771191083314
1029;55,50181001987147
1034;57,59161885398353
1055;44,54865910458201
1063;40,37559526261401
1071;43,04993686575372
1075;43,55555913477617
1088;53,399435819428184
1111;57,86865059247153
1127;62,765955707927965
1131;63,10222375228417
1140;64,36781010708003
1148;62,23117986680862
1159;54,34438581113391
1163;58,03432692015856
1172;51,602562877945104
1179;54,71999575195118
1183;53,81231378351897
1202;62,020463024809075
1224;63,815033018635454
1229;66,70807547602558
1237;66,16914691124057
1245;63,892443628211176
1249;67,18345782025091
1254;68,20026225390467
1261;65,76704743649228
1266;66,57753806155229
1289;77,28396265268509
1295;74,6067431863703
1299;74,77375582696202
1307;71,9178115427095
1321;64,92933789502328
1339;50,18975785334392
1351;38,46153089159749
1363;42,90029761747554
1367;42,59259448603318
1372;45,30333185025486
1381;50,0
1390;54,10138212393279
1402;63,991311430898726
1409;55,961333078473956
