indice;indice_original_upper_pivot;valor_rsi;resist_slope;resist_intercept;inicio_janela;fim_janela;mapeado;x_min;x_max;num_zeros
3,0;61,0;50,90696313633703;0,1900135821856605;39,31613462301174;61,0;110,0;1,0;61,0;108,0;3,0
4,0;65,0;51,5096618357488;0,1936730154259134;38,92091583306443;62,0;111,0;1,0;61,0;108,0;4,0
5,0;65,0;51,5096618357488;0,1936730154259134;38,92091583306443;65,0;114,0;1,0;61,0;112,0;5,0
6,0;108,0;59,83760149906308;0,08867654831115246;50,26053428145861;71,0;120,0;1,0;51,0;112,0;3,0
7,0;108,0;59,83760149906308;0,2543204716823222;32,37099055737228;71,0;120,0;1,0;72,0;112,0;6,0
8,0;108,0;59,83760149906308;0,08867654831115246;50,26053428145861;72,0;121,0;1,0;51,0;121,0;3,0
9,0;108,0;59,83760149906308;0,2543204716823222;32,37099055737228;72,0;121,0;1,0;72,0;121,0;6,0
10,0;108,0;59,83760149906308;0,08867654831115246;50,26053428145861;76,0;125,0;1,0;51,0;121,0;3,0
11,0;108,0;59,83760149906308;0,2543204716823222;32,37099055737228;76,0;125,0;1,0;72,0;121,0;6,0
12,0;108,0;59,83760149906308;0,08867654831115246;50,26053428145861;81,0;130,0;1,0;51,0;121,0;3,0
13,0;108,0;59,83760149906308;0,3273648125375467;24,482201745008034;81,0;130,0;1,0;81,0;121,0;5,0
14,0;108,0;59,83760149906308;0,08867654831115246;50,26053428145861;86,0;135,0;1,0;51,0;121,0;3,0
15,0;108,0;59,83760149906308;0,39751091724823484;16,906422436253713;86,0;135,0;1,0;81,0;121,0;5,0
16,0;108,0;59,83760149906308;0,09057856589183994;50,055116382744366;88,0;137,0;1,0;51,0;121,0;3,0
17,0;108,0;59,83760149906308;0,39751091724823484;16,906422436253713;88,0;137,0;1,0;81,0;121,0;5,0
19,0;138,0;62,554958475818275;0,09087118398117647;50,014735086415925;96,0;145,0;1,0;51,0;138,0;4,0
21,0;138,0;62,554958475818275;0,09087118398117647;50,014735086415925;98,0;147,0;1,0;51,0;146,0;4,0
23,0;138,0;62,554958475818275;0,09087118398117647;50,014735086415925;101,0;150,0;1,0;51,0;146,0;4,0
24,0;138,0;62,554958475818275;-0,17264176302188408;86,37952177283827;105,0;154,0;1,0;138,0;151,0;3,0
25,0;138,0;62,554958475818275;0,09087118398117647;50,014735086415925;105,0;154,0;1,0;51,0;151,0;4,0
26,0;138,0;62,554958475818275;-0,17264176302188408;86,37952177283827;108,0;157,0;1,0;138,0;155,0;4,0
27,0;138,0;62,554958475818275;0,09087118398117647;50,014735086415925;108,0;157,0;1,0;51,0;155,0;4,0
28,0;138,0;62,554958475818275;-0,09555091142664789;75,74098425269568;112,0;161,0;1,0;138,0;155,0;4,0
29,0;138,0;62,554958475818275;0,09087118398117647;50,014735086415925;112,0;161,0;1,0;51,0;155,0;4,0
30,0;169,0;66,34728197105983;0,122333015975534;45,673002271194584;119,0;168,0;1,0;98,0;162,0;4,0
31,0;169,0;66,34728197105983;0,122333015975534;45,673002271194584;121,0;170,0;1,0;98,0;169,0;5,0
33,0;169,0;66,34728197105983;0,122333015975534;45,673002271194584;127,0;176,0;1,0;98,0;169,0;5,0
35,0;169,0;66,34728197105983;0,122333015975534;45,673002271194584;136,0;185,0;1,0;98,0;177,0;5,0
36,0;169,0;66,34728197105983;-0,25860352416165583;110,05127755437967;138,0;187,0;1,0;169,0;186,0;3,0
37,0;169,0;66,34728197105983;0,122333015975534;45,673002271194584;138,0;187,0;1,0;98,0;186,0;5,0
38,0;169,0;66,34728197105983;-0,25860352416165583;110,05127755437967;146,0;195,0;1,0;169,0;186,0;3,0
39,0;169,0;66,34728197105983;0,26705524267557357;21,214945958887895;146,0;195,0;1,0;146,0;186,0;3,0
40,0;169,0;66,34728197105983;-0,25860352416165583;110,05127755437967;151,0;200,0;1,0;169,0;186,0;3,0
41,0;169,0;66,34728197105983;0,357120414124676;5,993931983989583;151,0;200,0;1,0;151,0;186,0;3,0
42,0;169,0;66,34728197105983;-0,25860352416165583;110,05127755437967;153,0;202,0;1,0;169,0;186,0;3,0
44,0;169,0;66,34728197105983;-0,25860352416165583;110,05127755437967;155,0;204,0;1,0;169,0;203,0;3,0
47,0;186,0;61,95102206031168;-0,25860352416165583;110,05127755437967;162,0;211,0;1,0;169,0;203,0;3,0
49,0;215,0;53,28164442841687;-0,29894405627223486;117,55461652694736;169,0;218,0;1,0;169,0;215,0;3,0
51,0;215,0;53,28164442841687;-0,29894405627223486;117,55461652694736;172,0;221,0;1,0;169,0;215,0;3,0
53,0;215,0;53,28164442841687;-0,29894405627223486;117,55461652694736;177,0;226,0;1,0;169,0;222,0;3,0
55,0;215,0;53,28164442841687;-0,29894405627223486;117,55461652694736;180,0;229,0;1,0;169,0;222,0;3,0
56,0;215,0;53,28164442841687;-0,5150143342892671;164,00972630060932;186,0;235,0;1,0;215,0;230,0;3,0
57,0;215,0;53,28164442841687;-0,29894405627223486;117,55461652694736;186,0;235,0;1,0;169,0;230,0;3,0
58,0;250,0;51,35363790186125;-0,05508590075873201;65,12511309154425;200,0;249,0;1,0;108,0;121,0;3,0
59,0;250,0;51,35363790186125;-0,05508590075873201;65,12511309154425;203,0;252,0;1,0;108,0;121,0;3,0
60,0;256,0;51,02564102564103;-0,0550244732384351;65,11190617468041;206,0;255,0;1,0;108,0;121,0;3,0
61,0;215,0;53,28164442841687;-0,05508590075873201;65,12511309154425;215,0;264,0;1,0;108,0;121,0;3,0
63,0;250,0;51,35363790186125;0,12607368469667332;19,835216727692917;220,0;269,0;1,0;222,0;256,0;3,0
64,0;222,0;47,823574730354395;0,12607368469667332;19,835216727692917;222,0;271,0;1,0;222,0;270,0;4,0
65,0;250,0;51,35363790186125;0,07407538195574966;32,83479241292383;224,0;273,0;1,0;222,0;270,0;4,0
67,0;250,0;51,35363790186125;0,07407538195574966;32,83479241292383;230,0;279,0;1,0;222,0;274,0;5,0
69,0;250,0;51,35363790186125;0,2435674797115912;-9,538232026036553;235,0;284,0;1,0;230,0;274,0;3,0
71,0;285,0;59,87849969176694;0,2435674797115912;-9,53823202603656;245,0;294,0;1,0;230,0;285,0;4,0
73,0;285,0;59,87849969176694;0,2435674797115912;-9,53823202603656;250,0;299,0;1,0;230,0;295,0;4,0
79,0;285,0;59,87849969176694;0,5270837762446324;-90,34037653795332;260,0;309,0;1,0;270,0;302,0;3,0
80,0;285,0;59,87849969176694;-0,43898818365296594;184,99013203286222;270,0;319,0;1,0;285,0;310,0;3,0
81,0;285,0;59,87849969176694;0,5270837762446324;-90,34037653795332;270,0;319,0;1,0;270,0;310,0;3,0
82,0;285,0;59,87849969176694;-0,43898818365296594;184,99013203286222;274,0;323,0;1,0;285,0;310,0;3,0
83,0;285,0;59,87849969176694;0,613368420269791;-114,9315000851235;274,0;323,0;1,0;270,0;310,0;3,0
85,0;285,0;59,87849969176694;-0,32233444777960224;151,74381730895357;285,0;334,0;1,0;285,0;325,0;3,0
87,0;295,0;55,304325057826546;-0,22553224087801635;121,83633611684137;295,0;344,0;1,0;295,0;337,0;3,0
88,0;350,0;48,965047807998076;-0,016441152497639482;54,719451182171895;300,0;349,0;1,0;250,0;270,0;3,0
89,0;350,0;48,965047807998076;-0,016441152497639482;54,719451182171895;302,0;351,0;1,0;250,0;270,0;3,0
91,0;356,0;51,62015352391581;0,059051270075500394;30,59790137703767;310,0;359,0;1,0;302,0;356,0;3,0
93,0;356,0;51,62015352391581;0,14951715301074062;-1,6079529479078474;316,0;365,0;1,0;325,0;356,0;3,0
95,0;356,0;51,62015352391581;0,14951715301074062;-1,6079529479078474;325,0;374,0;1,0;325,0;366,0;3,0
97,0;356,0;51,62015352391581;0,3046411885771554;-56,8321096095515;333,0;382,0;1,0;337,0;366,0;3,0
98,0;356,0;51,62015352391581;-0,16906750821447858;111,80818644827019;337,0;386,0;1,0;356,0;383,0;3,0
99,0;356,0;51,62015352391581;0,3046411885771554;-56,8321096095515;337,0;386,0;1,0;337,0;383,0;3,0
100,0;356,0;51,62015352391581;-0,16906750821447858;111,80818644827019;343,0;392,0;1,0;356,0;383,0;3,0
102,0;366,0;49,929478441771025;-0,21676275660388916;129,26464735879446;347,0;396,0;1,0;356,0;393,0;3,0
103,0;366,0;49,929478441771025;-0,16906750821447858;111,80818644827019;347,0;396,0;1,0;356,0;393,0;3,0
104,0;366,0;49,929478441771025;-0,21676275660388916;129,26464735879446;350,0;399,0;1,0;356,0;397,0;3,0
105,0;366,0;49,929478441771025;-0,16906750821447858;111,80818644827019;350,0;399,0;1,0;356,0;397,0;3,0
106,0;366,0;49,929478441771025;-0,21676275660388916;129,26464735879446;352,0;401,0;1,0;356,0;397,0;3,0
107,0;366,0;49,929478441771025;-0,16906750821447858;111,80818644827019;352,0;401,0;1,0;356,0;397,0;3,0
108,0;356,0;51,62015352391581;-0,16906750821447858;111,80818644827019;356,0;405,0;1,0;356,0;402,0;3,0
109,0;366,0;49,929478441771025;-0,17712452149372315;114,7570533084737;359,0;408,0;1,0;356,0;402,0;3,0
110,0;366,0;49,929478441771025;-0,17712452149372315;114,7570533084737;364,0;413,0;1,0;356,0;409,0;4,0
111,0;366,0;49,929478441771025;-0,17712452149372315;114,7570533084737;366,0;415,0;1,0;356,0;414,0;5,0
113,0;409,0;42,31312401754093;-0,15120721392169154;104,15687451151277;382,0;431,0;1,0;285,0;414,0;6,0
115,0;409,0;42,31312401754093;-0,15120721392169154;104,15687451151277;383,0;432,0;1,0;285,0;432,0;6,0
118,0;414,0;40,8602206894823;-0,4332266470955921;220,21605258705745;397,0;446,0;1,0;409,0;443,0;3,0
120,0;443,0;28,296647923710125;-0,4332266470955921;220,21605258705745;402,0;451,0;1,0;409,0;443,0;3,0
122,0;459,0;26,609338930735234;-0,31668626130549027;171,96833286995525;409,0;458,0;1,0;409,0;455,0;3,0
123,0;414,0;40,8602206894823;-0,31668626130549027;171,96833286995528;414,0;463,0;1,0;409,0;459,0;4,0
132,0;482,0;60,52514215347694;-0,021354723713904327;70,81811898357883;455,0;504,0;1,0;169,0;503,0;3,0
134,0;482,0;60,52514215347694;-0,021354723713904327;70,81811898357883;459,0;508,0;1,0;169,0;503,0;3,0
137,0;503,0;60,07669295548495;-0,021354723713904327;70,81811898357883;476,0;525,0;1,0;169,0;503,0;3,0
139,0;503,0;60,07669295548495;-0,021354723713904327;70,81811898357883;477,0;526,0;1,0;169,0;526,0;3,0
141,0;503,0;60,07669295548495;-0,021354723713904327;70,81811898357883;482,0;531,0;1,0;169,0;526,0;3,0
165,0;623,0;42,44843686885703;0,052861897942864014;9,51547445045275;623,0;672,0;1,0;623,0;668,0;3,0
166,0;659,0;44,351465194800134;0,03579352102693794;20,76353483804803;624,0;673,0;1,0;623,0;668,0;3,0
167,0;659,0;44,351465194800134;0,4027531029418559;-221,06282964388288;624,0;673,0;1,0;638,0;668,0;3,0
169,0;659,0;44,351465194800134;0,4027531029418559;-221,06282964388288;631,0;680,0;1,0;638,0;674,0;3,0
170,0;659,0;44,351465194800134;0,14005905010340183;-47,94744882334168;638,0;687,0;1,0;659,0;681,0;3,0
171,0;659,0;44,351465194800134;0,4027531029418559;-221,06282964388288;638,0;687,0;1,0;638,0;681,0;3,0
173,0;659,0;44,351465194800134;0,48198675225437393;-273,2778045408323;641,0;690,0;1,0;638,0;681,0;3,0
175,0;659,0;44,351465194800134;0,48198675225437393;-273,2778045408323;643,0;692,0;1,0;638,0;691,0;3,0
183,0;691,0;52,97450441192511;0,4242995983182178;-240,21651802596335;664,0;713,0;1,0;668,0;703,0;4,0
185,0;691,0;52,97450441192511;0,4242995983182178;-240,21651802596335;668,0;717,0;1,0;668,0;714,0;4,0
186,0;691,0;52,97450441192511;-0,35465967977682467;298,04434313771094;674,0;723,0;1,0;691,0;718,0;3,0
187,0;691,0;52,97450441192511;0,475655082454171;-275,70315756390704;674,0;723,0;1,0;668,0;718,0;4,0
188,0;691,0;52,97450441192511;-0,35465967977682467;298,04434313771094;681,0;730,0;1,0;691,0;718,0;3,0
189,0;691,0;52,97450441192511;0,5541740114850136;-329,95973752421924;681,0;730,0;1,0;674,0;718,0;3,0
190,0;733,0;53,53658482866725;0,013382867065289076;43,72694326981036;683,0;732,0;1,0;302,0;350,0;4,0
191,0;691,0;52,97450441192511;0,013382867065289076;43,72694326981036;691,0;740,0;1,0;302,0;350,0;4,0
200,0;743,0;65,813058266901;-0,14352701817504102;172,45363277095646;714,0;763,0;1,0;743,0;757,0;3,0
204,0;743,0;65,813058266901;-0,04010214054811086;95,60894869414736;718,0;767,0;1,0;743,0;766,0;3,0
206,0;743,0;65,813058266901;-0,04010214054811086;95,60894869414736;722,0;771,0;1,0;743,0;766,0;3,0
208,0;743,0;65,813058266901;-0,04010214054811086;95,60894869414736;733,0;782,0;1,0;743,0;772,0;4,0
211,0;766,0;64,89070903429445;-0,04010214054811086;95,60894869414736;735,0;784,0;1,0;743,0;772,0;4,0
216,0;772,0;63,17073138819645;-0,4248390546522205;391,14648157971067;748,0;797,0;1,0;766,0;795,0;3,0
218,0;772,0;63,17073138819645;-0,4070563215484211;377,4182116235775;754,0;803,0;1,0;766,0;795,0;3,0
220,0;772,0;63,17073138819645;-0,4070563215484211;377,4182116235775;757,0;806,0;1,0;766,0;804,0;4,0
223,0;766,0;64,89070903429445;-0,28666294101633244;284,4745218528051;766,0;815,0;1,0;766,0;808,0;3,0
224,0;817,0;61,93264771196418;-0,027512970582939368;84,41074467822564;767,0;816,0;1,0;743,0;808,0;5,0
225,0;817,0;61,93264771196418;-0,027512970582939368;84,41074467822564;772,0;821,0;1,0;743,0;817,0;6,0
229,0;835,0;75,14450074421376;-0,04909566163569501;116,13937821001909;801,0;850,0;1,0;835,0;845,0;3,0
231,0;835,0;75,14450074421376;-0,04909566163569501;116,13937821001909;804,0;853,0;1,0;835,0;851,0;4,0
233,0;835,0;75,14450074421376;-0,024101610001790535;95,26934509570886;808,0;857,0;1,0;835,0;851,0;3,0
235,0;835,0;75,14450074421376;-0,024101610001790535;95,26934509570886;817,0;866,0;1,0;835,0;858,0;4,0
238,0;858,0;74,59016371417258;-0,024101610001790535;95,26934509570886;827,0;876,0;1,0;835,0;858,0;4,0
240,0;858,0;74,59016371417258;-0,024101610001790535;95,26934509570886;835,0;884,0;1,0;835,0;877,0;4,0
242,0;858,0;74,59016371417258;0,018015233963608396;59,13309297339657;841,0;890,0;1,0;177,0;877,0;7,0
244,0;858,0;74,59016371417258;0,018015233963608396;59,13309297339657;842,0;891,0;1,0;177,0;877,0;7,0
