;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;cenario
0;63;1;110;2;2;3;6;0,01;0,06;MMC;10,554493196722525;0,7156977193169285;-14,446476134213338;36,5;Media_dos_resultados_por_ativo
