;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades;min_return_ann;min_sharpe_ratio;min_max_drawdown;min_trades;max_return_ann;max_sharpe_ratio;max_max_drawdown;max_trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
0;42;1;50;2;2;3;6;0,01;0,05;MSFT;in_sample_1_2x;49,32817694038303;1,5679980448667719;-22,03771378854019;135,0;23,37247774360005;0,8120935951731588;-25,483155217011845;89,0;50,96808780342086;1,5679980448667719;-14,217030383574446;135,0;9,405734876133238;10,0;3,0582311836681626;10,0;8,753633687438269
27;42;1;50;2;2;3;6;0,01;0,05;MSFT;in_sample_2_2x;32,481202362704906;1,2690993385743796;-19,230528447832317;122,0;18,054003586777114;0,808214958010798;-25,657754588552173;87,0;46,297996093744274;1,5268882368220429;-18,406813129816978;122,0;5,108059270433854;6,412988963857526;8,863988459011745;10,0;6,716306314004051
54;42;1;50;2;2;3;6;0,01;0,05;MSFT;in_sample_3_2x;8,22328581614351;0,5495295397174655;-13,257056121281996;63,0;-0,676356132844258;-0,04529381721381116;-24,55660885549077;37,0;19,34082212058923;1,1506547880298488;-12,403630222915607;63,0;4,446002246825793;4,973653168064766;9,297764009821556;10,0;6,083296726632638
81;42;1;50;2;2;3;6;0,01;0,05;MSFT;out_of_sample_val_1;15,510719930596139;0,8906811152540657;-8,156953912968168;19,0;7,953610891773399;0,4554873079899072;-16,03781327897599;12,0;26,743635815151556;1,300578499477474;-6,72217644151748;19,0;4,021872812643448;5,149666824690376;8,459818156842056;10,0;5,832110034879022
108;42;1;50;2;2;3;6;0,01;0,05;MSFT;out_of_sample_val_2;10,453430447830069;0,5803740759120722;-13,938360740406042;43,0;2,7617523220403895;0,14704406049310698;-23,036905537858722;33,0;15,574729357578377;0,7104488926593164;-10,18848236615436;49,0;6,003037470882913;7,691272610369252;7,081448576110174;6,25;6,674729458499631
1;42;1;50;2;2;3;6;0,01;0,06;MSFT;in_sample_1_2x;48,19204794966656;1,4326336366326566;-21,45500486469869;130,0;23,37247774360005;0,8120935951731588;-25,483155217011845;89,0;50,96808780342086;1,5679980448667719;-14,217030383574446;135,0;8,994028453171902;8,209239166550987;3,575453327445626;8,91304347826087;7,984151499760597
28;42;1;50;2;2;3;6;0,01;0,06;MSFT;in_sample_2_2x;33,92497523497082;1,2725602966503828;-19,230526433027084;117,0;18,054003586777114;0,808214958010798;-25,657754588552173;87,0;46,297996093744274;1,5268882368220429;-18,406813129816978;122,0;5,619238018236515;6,461146564509215;8,863991237692616;8,571428571428571;6,745060998978452
55;42;1;50;2;2;3;6;0,01;0,06;MSFT;in_sample_3_2x;4,865283408374332;0,2960262093295951;-17,608500000349093;59,0;-0,676356132844258;-0,04529381721381116;-24,55660885549077;37,0;19,34082212058923;1,1506547880298488;-12,403630222915607;63,0;2,7684419207627573;2,8539690171206518;5,717206509783358;8,461538461538462;4,02742982397877
82;42;1;50;2;2;3;6;0,01;0,06;MSFT;out_of_sample_val_1;10,551192790381103;0,6136572313732749;-10,592032402637164;19,0;7,953610891773399;0,4554873079899072;-16,03781327897599;12,0;26,743635815151556;1,300578499477474;-6,72217644151748;19,0;1,3824259995397061;1,871631428378161;5,845849265442749;10,0;3,3909128744025985
109;42;1;50;2;2;3;6;0,01;0,06;MSFT;out_of_sample_val_2;9,096227942248891;0,49616004259180785;-18,856163766500345;41,0;2,7617523220403895;0,14704406049310698;-23,036905537858722;33,0;15,574729357578377;0,7104488926593164;-10,18848236615436;49,0;4,943796904216126;6,19653865509816;3,253894828561905;5,0;5,068337550200943
