;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;cenario
0;35;1;90;2;2;3;6;0,01;0,06;K;10,540650122207918;0,6660824095101336;-9,809444697793097;45,5;Media_dos_resultados_por_ativo
