,indice,indice_original_lower_pivot,valor_rsi,support_slope,support_intercept,inicio_janela,fim_janela
69,69.0,923.0,41.57797082705739,-0.005785464186743946,46.917954271422055,923.0,1022.0
70,70.0,930.0,43.20110399727616,-0.0295382730243444,70.67169790991645,930.0,1029.0
71,71.0,1000.0,41.133603933951655,-0.0762701015182334,117.40370545218505,944.0,1043.0
72,72.0,1000.0,41.133603933951655,0.38803645968317035,-346.9028557492187,966.0,1065.0
73,73.0,1071.0,63.40122647098584,0.3136516326103805,-272.5196720547317,974.0,1073.0
74,74.0,1074.0,63.05602397415828,0.2962739123425052,-255.1421578816923,984.0,1083.0
75,75.0,1074.0,63.05602397415828,0.2962540516516369,-255.12082749969971,987.0,1086.0
76,76.0,1000.0,41.133603933951655,0.2870434902694314,-245.90988633547974,1000.0,1099.0
77,77.0,1030.0,65.53553315182265,-0.05636092051246116,123.58728127965765,1025.0,1124.0
78,78.0,1030.0,65.53553315182265,-0.05637474822707857,123.60152382571357,1030.0,1129.0
79,79.0,1071.0,63.40122647098584,-0.11507407875552825,186.6455648181566,1050.0,1149.0
80,80.0,1150.0,55.74844703310052,-0.09612339531741064,166.29035164812274,1074.0,1173.0
81,81.0,1150.0,55.74844703310052,-0.126313789911556,201.00930543138992,1078.0,1177.0
82,82.0,1150.0,55.74844703310052,-0.1644501970053979,244.8661735893081,1087.0,1186.0
83,83.0,1150.0,55.74844703310052,-0.17415493777457042,256.0266254738565,1088.0,1187.0
84,84.0,1206.0,44.61526468918233,-0.19039901005907456,274.23647082042623,1108.0,1207.0
85,85.0,1208.0,39.83543872702032,-0.2470638927392995,338.2886211560941,1125.0,1224.0
86,86.0,1208.0,39.83543872702032,-0.27433423029225446,371.2311889200637,1137.0,1236.0
87,87.0,1150.0,55.74844703310052,-0.27440101820085294,371.30961796408144,1150.0,1249.0
88,88.0,1208.0,39.83543872702032,-0.31955528957332224,425.85822853159357,1153.0,1252.0
89,89.0,1208.0,39.83543872702032,-0.24352864926610834,334.01804704047925,1166.0,1265.0
90,90.0,1237.0,32.773594921598104,-0.2435000765924953,333.9831896665148,1178.0,1277.0
91,91.0,1237.0,32.773594921598104,-0.16088414906939555,231.78728732044038,1188.0,1287.0
92,92.0,1237.0,32.773594921598104,-0.12044984052038799,181.77004764531802,1190.0,1289.0
93,93.0,1237.0,32.773594921598104,0.08296645957876303,-69.85591557733177,1208.0,1307.0
94,94.0,1296.0,44.304240666041444,0.30415919311218403,-349.8860736073491,1237.0,1336.0
95,95.0,1345.0,56.18867058624372,0.26594943089740924,-301.5133139707717,1247.0,1346.0
96,96.0,1347.0,52.70894572850151,0.21644138733508173,-238.8376030118536,1253.0,1352.0
97,97.0,1356.0,53.68362323776973,0.20562393982307722,-225.142439162323,1258.0,1357.0
98,98.0,1361.0,45.210378099266926,0.10560348223449363,-98.51596122187891,1266.0,1365.0
99,99.0,1290.0,42.82541675304777,0.03078847959703073,3.1082780728781287,1290.0,1389.0
100,100.0,1296.0,44.304240666041444,0.00992067644681603,31.44704399096787,1294.0,1393.0
101,101.0,1434.0,39.7773629998368,-0.06765268771887845,136.7913171887085,1338.0,1437.0
102,102.0,1438.0,36.454243072437514,-0.10581318340629996,188.61360081069685,1347.0,1446.0
103,103.0,1358.0,44.920848942885115,-0.10586543992783472,188.68611636488464,1348.0,1447.0
104,104.0,1358.0,44.920848942885115,-0.13030681979324565,221.87751022211273,1358.0,1457.0
105,105.0,1369.0,48.9837108130119,-0.19988249153075302,322.6228417186128,1369.0,1468.0
106,106.0,1381.0,56.05980994133261,-0.34400071629037593,531.1247991383417,1381.0,1480.0
107,107.0,1438.0,36.454243072437514,-0.32610142979250184,505.3880991140552,1393.0,1492.0
108,108.0,1438.0,36.454243072437514,-0.3260824820203318,505.3608522176746,1394.0,1493.0
109,109.0,1448.0,33.193635553970324,-0.05543782990120914,113.46761325092116,1413.0,1512.0
110,110.0,1493.0,30.700067295689607,0.082658756600101,-92.70945630826118,1438.0,1537.0
111,111.0,1493.0,30.700067295689607,0.09816189793213724,-115.8556463169913,1439.0,1538.0
112,112.0,1493.0,30.700067295689607,0.24996884494401556,-342.5034182057256,1448.0,1547.0
113,113.0,1493.0,30.700067295689607,0.35490380773596,-499.1713176540986,1461.0,1560.0
114,114.0,1561.0,44.80302900513222,0.2074274035830633,-278.99114798802964,1469.0,1568.0
115,115.0,1579.0,43.19603219302543,0.14532645174985925,-186.27443512000235,1481.0,1580.0
116,116.0,1493.0,30.700067295689607,0.07752683416932353,-85.04749611911042,1488.0,1587.0
117,117.0,1588.0,28.553391084209863,-0.022596595521740082,64.43678477273312,1493.0,1592.0
118,118.0,1513.0,41.60937828575747,-0.17408862883422388,305.00547371193824,1513.0,1612.0
119,119.0,1588.0,28.553391084209863,-0.37428892530177527,622.9242044634291,1528.0,1627.0
120,120.0,1588.0,28.553391084209863,-0.24078457540114398,410.9192968212265,1539.0,1638.0
121,121.0,1588.0,28.553391084209863,-0.1749348511506652,306.34993471146623,1543.0,1642.0
122,122.0,1588.0,28.553391084209863,-0.01387603071170688,50.58852785440039,1552.0,1651.0
123,123.0,1588.0,28.553391084209863,0.016803139552427328,1.870005474955267,1561.0,1660.0
124,124.0,1652.0,30.19837594344223,0.04054848191611626,-36.78771618198182,1577.0,1676.0
125,125.0,1652.0,30.19837594344223,0.050545890496988904,-53.303435157583436,1588.0,1687.0
126,126.0,1652.0,30.19837594344223,0.07281698272761883,-90.09527952258408,1590.0,1689.0
127,127.0,1652.0,30.19837594344223,0.21838120690531268,-330.56737786413436,1601.0,1700.0
128,128.0,1701.0,39.840236720666596,0.19678357227162835,-294.8886197133732,1610.0,1709.0
129,129.0,1710.0,35.50847707690974,0.09158895133609773,-121.10862970781739,1623.0,1722.0
130,130.0,1723.0,35.98002381715301,0.08143473595389977,-104.33202623141631,1628.0,1727.0
131,131.0,1652.0,30.19837594344223,0.08142946474971786,-104.32309982309168,1643.0,1742.0
132,132.0,1652.0,30.19837594344223,0.08142147346109851,-104.30989821429252,1652.0,1751.0
133,133.0,1657.0,35.45146887850555,0.001055469883207279,33.70255528203109,1656.0,1755.0
134,134.0,1710.0,35.50847707690974,0.03623971252831738,-26.46143134651298,1672.0,1771.0
135,135.0,1710.0,35.50847707690974,0.031614602530664115,-18.5524932505259,1677.0,1776.0
136,136.0,1710.0,35.50847707690974,0.03162921151798814,-18.577474618849983,1684.0,1783.0
137,137.0,1710.0,35.50847707690974,0.03162723741064227,-18.574098895288543,1690.0,1789.0
138,138.0,1772.0,37.470058310977805,0.03165752071160974,-18.627068389994648,1700.0,1799.0
139,139.0,1710.0,35.50847707690974,0.03163366752200957,-18.585094385726627,1701.0,1800.0
140,140.0,1710.0,35.50847707690974,0.031620326245053954,-18.56228080213252,1709.0,1808.0
141,141.0,1710.0,35.50847707690974,0.03163146719695828,-18.581331829888917,1710.0,1809.0
142,142.0,1723.0,35.98002381715301,0.012062477992318878,15.196374236387584,1723.0,1822.0
