Date,RSI
2018-05-17,51.34564756095909
2018-05-18,52.26274495588695
2018-05-19,51.6729588738756
2018-05-20,51.15014569473385
2018-05-21,52.354852473544476
2018-05-22,50.91747383058224
2018-05-23,46.0852999910565
2018-05-24,45.41956746833008
2018-05-25,40.90932779429142
2018-05-26,39.82019028791992
2018-05-27,40.382478051283165
2018-05-28,38.09339038449456
2018-05-29,35.615362515163895
2018-05-30,39.20998035353617
2018-05-31,36.40262838533379
2018-06-01,38.47150723649917
2018-06-02,36.29425710341374
2018-06-03,36.50808948994118
2018-06-04,36.12190403873937
2018-06-05,38.10773608038008
2018-06-06,37.26050499152394
2018-06-07,32.660273065567736
2018-06-08,32.54018212061898
2018-06-09,30.374824893556607
2018-06-10,27.07927810050218
2018-06-11,29.8392611255221
2018-06-12,28.58307851154143
2018-06-13,26.473237472645835
2018-06-14,31.838688318009247
2018-06-15,33.25531436850517
2018-06-16,33.82636139263488
2018-06-17,31.36138092878518
2018-06-18,34.35636641575367
2018-06-19,35.801964548438704
2018-06-20,36.641454464818565
2018-06-21,37.909372822708406
2018-06-22,31.974940511344272
2018-06-23,33.01266463506704
2018-06-24,30.583828536795792
2018-06-25,32.01891836559493
2018-06-26,32.83669499575964
2018-06-27,36.451027983908766
2018-06-28,34.209079162099556
2018-06-29,38.90121368935807
2018-06-30,41.80012266291519
2018-07-01,41.54439228006849
2018-07-02,45.52940146315997
2018-07-03,41.73476925231896
2018-07-04,42.92608645085505
2018-07-05,42.540890714530306
2018-07-06,42.4610266659622
2018-07-07,43.41564451695877
2018-07-08,42.091526279176655
2018-07-09,43.25622375562743
2018-07-10,39.00638571657949
2018-07-11,39.54108927121487
2018-07-12,38.14646654560532
2018-07-13,38.5541315360002
2018-07-14,39.526443367550925
2018-07-15,45.83870666691231
2018-07-16,48.524864323915
2018-07-17,56.22193683406695
2018-07-18,59.02965151932939
2018-07-19,57.10548600500931
2018-07-20,58.4478575718557
2018-07-21,58.14532958911252
2018-07-22,58.736042197740055
2018-07-23,58.903514952362286
2018-07-24,62.959908536355975
2018-07-25,60.805583504103936
2018-07-26,59.33804157296307
2018-07-27,67.96671395491407
2018-07-28,67.5887431779679
2018-07-29,67.6472473783419
2018-07-30,66.7645662904829
2018-07-31,64.75400928905142
2018-08-01,62.757847641043504
2018-08-02,65.45032137487526
2018-08-03,61.61044597293675
2018-08-04,55.8887814685414
2018-08-05,56.367508961498125
2018-08-06,53.195266558041205
2018-08-07,52.11657890273064
2018-08-08,47.34992327753337
2018-08-09,49.3952659426287
2018-08-10,45.966195813583354
2018-08-11,45.426509055789154
2018-08-12,46.27650748478812
2018-08-13,46.31521505015893
2018-08-14,48.81533927763204
2018-08-15,49.233057618642775
2018-08-16,50.977454077754956
2018-08-17,52.97299477530722
2018-08-18,51.267553886064775
2018-08-19,51.24161990378629
2018-08-20,46.265279488748504
2018-08-21,42.772878160213395
2018-08-22,41.43346993576413
2018-08-23,42.222722628697724
2018-08-24,44.81624753493991
2018-08-25,44.66300061835609
2018-08-26,44.24492565263805
2018-08-27,43.43194321429614
2018-08-28,39.34308603817441
2018-08-29,40.46466957497914
2018-08-30,41.453233451159015
2018-08-31,40.03890155878148
2018-09-01,41.49474618287557
2018-09-02,42.08425274502603
2018-09-03,42.2423296262727
2018-09-04,46.22637337407059
2018-09-05,42.71700042784491
2018-09-06,41.06151828443275
2018-09-07,41.470715793412346
2018-09-08,42.37999807847579
2018-09-09,42.873086772881344
2018-09-10,44.099743198522084
2018-09-11,45.69008876504866
2018-09-12,50.5168967681627
2018-09-13,49.434423004353675
2018-09-14,54.110560240373104
2018-09-15,53.1322422216741
2018-09-16,52.46252979287693
2018-09-17,49.79919012790084
2018-09-18,52.110981584456326
2018-09-19,51.118273272361
2018-09-20,52.220010593275006
2018-09-21,51.80382796322467
2018-09-22,53.65771221922353
2018-09-23,52.54047990192404
2018-09-24,53.73228322371475
2018-09-25,49.44628530780078
2018-09-26,51.58309782931558
2018-09-27,51.84002642737725
2018-09-28,48.987803000070066
2018-09-29,47.84778132041772
2018-09-30,48.89749110671837
2018-10-01,45.90788601570968
2018-10-02,42.23720686161847
2018-10-03,42.13397592336487
2018-10-04,44.220586479358325
2018-10-05,44.05355669471941
2018-10-06,41.11727188674075
2018-10-07,40.05437000919673
2018-10-08,41.10344144782586
2018-10-09,39.2706670319674
2018-10-10,46.19406948036753
2018-10-11,44.90294048159368
2018-10-12,46.335108051694526
2018-10-13,51.275371369372245
2018-10-14,49.78388928326033
2018-10-15,55.06322357261023
2018-10-16,55.236418352530826
2018-10-17,53.647647377898146
2018-10-18,49.207382247896376
2018-10-19,49.07788748853178
2018-10-20,48.94879195022602
2018-10-21,49.31529806127619
2018-10-22,54.54194571625288
2018-10-23,52.37228539923454
2018-10-24,52.20949694925161
2018-10-25,48.975419204644794
2018-10-26,43.288734416687895
2018-10-27,43.74256208904463
2018-10-28,44.17473968018495
2018-10-29,43.187035749997655
2018-10-30,46.81695432020322
2018-10-31,44.88971943309833
2018-11-01,40.93999052476822
2018-11-02,42.138502641493346
2018-11-03,42.49665252863786
2018-11-04,42.208628124731504
2018-11-05,44.723700198769265
2018-11-06,47.06552229440267
2018-11-07,50.84089930886662
2018-11-08,46.2524711009017
2018-11-09,42.872544492091265
2018-11-10,44.57529148509785
2018-11-11,44.15762065722942
2018-11-12,41.4016385528809
2018-11-13,41.334439127968494
2018-11-14,30.071275824184283
2018-11-15,33.50752494737576
2018-11-16,31.547151310706724
2018-11-17,30.787441598646296
2018-11-18,33.19339776302745
2018-11-19,14.731390877822037
2018-11-20,12.18033781232134
2018-11-21,17.70530317215261
2018-11-22,16.430539803400805
2018-11-23,16.3587984548559
2018-11-24,13.267214277579527
2018-11-25,17.16983030475916
2018-11-26,15.80352097421634
2018-11-27,16.99140405293855
2018-11-28,26.640695447453282
2018-11-29,27.135618619430787
2018-11-30,25.376124635103892
2018-12-01,28.83457466385852
2018-12-02,28.271058399805128
2018-12-03,27.288480000863643
2018-12-04,28.341443982926677
2018-12-05,27.094130787829243
2018-12-06,25.05650734019447
2018-12-07,24.354196539217995
2018-12-08,25.440388440623536
2018-12-09,27.596092419711823
2018-12-10,26.544585949985702
2018-12-11,25.726338766101435
2018-12-12,26.14450061683175
2018-12-13,25.38774841090853
2018-12-14,25.181151806458573
2018-12-15,24.94608119634013
2018-12-16,25.20037457018465
2018-12-17,29.76487160719232
2018-12-18,31.76049342000057
2018-12-19,34.749303907899545
2018-12-20,39.4687975211846
2018-12-21,38.27121499668948
2018-12-22,39.54713598466304
2018-12-23,38.965386871937135
2018-12-24,43.74897366651616
2018-12-25,44.4812196113495
2018-12-26,43.58071644016799
2018-12-27,43.5420297692827
2018-12-28,46.45157127622747
2018-12-29,49.42224898591062
2018-12-30,48.630670956778104
2018-12-31,49.62990631657188
2019-01-01,50.22464092575062
2019-01-02,46.91483451953487
2019-01-03,45.68629605716719
2019-01-04,48.32046972849879
2019-01-05,46.05137466195382
2019-01-06,49.35977237187344
2019-01-07,51.43509262890028
2019-01-08,50.81274007774327
2019-01-09,53.321767402589316
2019-01-10,51.96431885853814
2019-01-11,53.4561625404661
2019-01-12,52.402898910508796
2019-01-13,49.20170460692447
2019-01-14,52.608590597157274
2019-01-15,52.7056192558009
2019-01-16,52.20251823249083
2019-01-17,55.100697902216446
2019-01-18,55.97911557274846
2019-01-19,56.89781118920727
2019-01-20,54.81844647690175
2019-01-21,50.434057007711225
2019-01-22,48.67021713112066
2019-01-23,47.651734522185194
2019-01-24,41.775780108356464
2019-01-25,44.92894367286695
2019-01-26,42.805843576014084
2019-01-27,42.72899132921029
2019-01-28,39.45939993314951
2019-01-29,42.827020656713294
2019-01-30,42.833600938313076
2019-01-31,45.80184275763034
2019-02-01,40.14731134421342
2019-02-02,42.970917795784246
2019-02-03,40.61537871358062
2019-02-04,42.8882760506156
2019-02-05,40.245090466106085
2019-02-06,36.10582688711241
2019-02-07,37.79719851023674
2019-02-08,45.51608948191343
2019-02-09,45.8949581289109
2019-02-10,40.24943474076606
2019-02-11,40.35249534818939
2019-02-12,40.35321613270825
2019-02-13,39.76298959026151
2019-02-14,48.00336901877964
2019-02-15,47.85574833092433
2019-02-16,48.97116074337059
2019-02-17,54.16002361593682
2019-02-18,56.49402106574397
2019-02-19,60.162240638808285
2019-02-20,60.79076171363462
2019-02-21,58.54261647732779
2019-02-22,60.556934419910796
2019-02-23,61.84164152559097
2019-02-24,55.72942771041261
2019-02-25,58.144154612859744
2019-02-26,56.64027063188281
2019-02-27,57.156025023593884
2019-02-28,56.86168162230246
2019-03-01,57.004465102711634
2019-03-02,57.04787040799896
2019-03-03,57.12543014631524
2019-03-04,58.25937004380437
2019-03-05,61.83421719606301
2019-03-06,61.154278218199096
2019-03-07,62.30178288152476
2019-03-08,61.30710078929673
2019-03-09,61.79821087300941
2019-03-10,63.491725704227186
2019-03-11,62.16689880372111
2019-03-12,62.08515338870982
2019-03-13,63.971144994960014
2019-03-14,64.86320047794186
2019-03-15,59.26073350886595
2019-03-16,61.191172064788326
2019-03-17,59.92096350891119
2019-03-18,61.681722411257255
2019-03-19,62.39713760063975
2019-03-20,63.58812510812377
2019-03-21,62.13887381842677
2019-03-22,61.86067712739019
2019-03-23,61.90060385702694
2019-03-24,60.36821457967435
2019-03-25,51.54962420573822
2019-03-26,51.24247144238825
2019-03-27,52.71463944959695
2019-03-28,53.671855397056596
2019-03-29,52.97914114990409
2019-03-30,48.76824074882827
2019-03-31,63.82190751002458
2019-04-01,62.99679981675188
2019-04-02,78.32603867434287
2019-04-03,79.42414925036881
2019-04-04,77.56200589648361
2019-04-05,78.60491115187926
2019-04-06,78.75703873024085
2019-04-07,80.6463591870951
2019-04-08,85.07033825386513
2019-04-09,81.00051845168244
2019-04-10,81.80973259860292
2019-04-11,74.10055120474398
2019-04-12,74.70285186988913
2019-04-13,74.00595572405389
2019-04-14,75.08945563961187
2019-04-15,74.0020519586958
2019-04-16,75.43706766741728
2019-04-17,75.65171535864995
2019-04-18,75.83176864730127
2019-04-19,75.4839057219713
2019-04-20,74.80096854302681
2019-04-21,74.99414134145451
2019-04-22,75.60976098396794
2019-04-23,76.515957727414
2019-04-24,73.90757517244656
2019-04-25,70.06250182582617
2019-04-26,70.8075452303428
2019-04-27,70.44790712482518
2019-04-28,70.95934523323325
2019-04-29,71.79993269918128
2019-04-30,72.39884873457575
2019-05-01,71.72819602845532
2019-05-02,73.01920644367266
2019-05-03,74.55025806811625
2019-05-04,74.86876078499623
2019-05-05,74.25843563879896
2019-05-06,72.90222532301262
2019-05-07,65.85752048449163
2019-05-08,66.27810002459415
2019-05-09,69.22906836345692
2019-05-10,69.72677326156689
2019-05-11,74.68128104096469
2019-05-12,70.3366450775232
2019-05-13,73.8435118238227
2019-05-14,76.01043509475642
2019-05-15,76.1061381396645
2019-05-16,77.06095228685044
2019-05-17,70.73733668410152
2019-05-18,69.90375780134593
2019-05-19,73.10004977605351
2019-05-20,72.5577852941121
2019-05-21,71.49786466205904
2019-05-22,68.84179651584112
2019-05-23,69.36217906684342
2019-05-24,69.72455506878447
2019-05-25,69.7747172307722
2019-05-26,72.07331513467469
2019-05-27,72.05648853111128
2019-05-28,70.59664150515036
2019-05-29,71.41919754944153
2019-05-30,71.92821621476322
2019-05-31,72.37027246051599
2019-06-01,72.42860302911625
2019-06-02,72.86664985142126
2019-06-03,69.34809481581107
2019-06-04,65.20876417691423
2019-06-05,65.36263226230733
2019-06-06,64.79808896128353
2019-06-07,64.23482572626531
2019-06-08,63.285649846876304
2019-06-09,61.80870047491208
2019-06-10,63.47374295451666
2019-06-11,62.57348642080397
2019-06-12,62.61155497329983
2019-06-13,61.95205703869833
2019-06-14,62.64050028426146
2019-06-15,59.12749493813123
2019-06-16,61.53134276027639
2019-06-17,58.58759302752458
2019-06-18,56.19699749664068
2019-06-19,55.97768241506707
2019-06-20,59.35715370680116
2019-06-21,66.11023247910595
2019-06-22,68.47068566803989
2019-06-23,64.92824162391499
2019-06-24,67.3653846951212
2019-06-25,69.73882928293284
2019-06-26,74.9597865293963
2019-06-27,64.78854713622036
2019-06-28,67.2941980437228
2019-06-29,65.18944353427783
2019-06-30,58.31608857357919
2019-07-01,56.886861761227564
2019-07-02,57.955887569226775
2019-07-03,61.21223090423309
2019-07-04,60.19567339347346
2019-07-05,58.48725377442844
2019-07-06,59.11932857249812
2019-07-07,59.138920437762295
2019-07-08,63.5898068251314
2019-07-09,66.94882812251234
2019-07-10,65.06485974486051
2019-07-11,62.19015063735405
2019-07-12,62.47210158710735
2019-07-13,61.46418416894566
2019-07-14,58.797746079407695
2019-07-15,59.3102857441411
2019-07-16,54.99136153200755
2019-07-17,54.875486124955074
2019-07-18,56.93279106835596
2019-07-19,55.24435053738265
2019-07-20,55.38379703449192
2019-07-21,54.48160506192538
2019-07-22,52.859929433138966
2019-07-23,52.34873312993824
2019-07-24,51.545145306974824
2019-07-25,51.093851262221825
2019-07-26,49.21729865277463
2019-07-27,46.505480558465266
2019-07-28,46.30909013005358
2019-07-29,45.76952279301903
2019-07-30,43.83761243201771
2019-07-31,42.084708009268766
2019-08-01,47.563952031608956
2019-08-02,44.0905266220369
2019-08-03,46.402502208298124
2019-08-04,50.53924825255557
2019-08-05,54.03663533654434
2019-08-06,52.23041598063984
2019-08-07,49.93785894922804
2019-08-08,52.619620999078776
2019-08-09,53.164204355055936
2019-08-10,50.516851998292196
2019-08-11,50.255117638355024
2019-08-12,46.7717558499826
2019-08-13,44.0486118171478
2019-08-14,42.39673300106103
2019-08-15,45.9965343301164
2019-08-16,44.460737091865944
2019-08-17,45.335736424559634
2019-08-18,50.411828460929094
2019-08-19,50.091446336605784
2019-08-20,56.86990382985784
2019-08-21,52.32635763618463
2019-08-22,47.03384052576756
2019-08-23,49.33545535695471
2019-08-24,46.717743213090095
2019-08-25,47.448426415499675
2019-08-26,50.1539977767105
2019-08-27,51.68141575707119
2019-08-28,49.665029874402975
2019-08-29,47.68282450388317
2019-08-30,48.44261613511434
2019-08-31,50.930573723426505
2019-09-01,51.22710682332066
2019-09-02,54.52764317032345
2019-09-03,55.360054935021815
2019-09-04,52.75916157097636
2019-09-05,50.97142846792356
2019-09-06,49.09515180166158
2019-09-07,48.341331689173586
2019-09-08,47.10659389249484
2019-09-09,41.587403419259125
2019-09-10,41.94352338673627
2019-09-11,39.35517266612696
2019-09-12,40.96517715509127
2019-09-13,41.173989891887324
2019-09-14,43.65547511940823
2019-09-15,42.41723166003964
2019-09-16,42.74432281433301
2019-09-17,45.33493849970585
2019-09-18,51.231607938265036
2019-09-19,49.61437856774553
2019-09-20,48.35809903014265
2019-09-21,48.17322618896937
2019-09-22,47.6210825212265
2019-09-23,39.49732474659048
2019-09-24,33.04948408443575
2019-09-25,35.44325824014216
2019-09-26,33.07891698063396
2019-09-27,31.962821789702346
2019-09-28,33.16886998960288
2019-09-29,32.37402362240738
2019-09-30,32.425235010334674
2019-10-01,34.006142431012066
2019-10-02,37.18317993221498
2019-10-03,37.787389078135135
2019-10-04,36.35815015514191
2019-10-05,35.56690831361837
2019-10-06,32.888784584847755
2019-10-07,29.657007635014878
2019-10-08,26.06300152234411
2019-10-09,31.80266821321557
2019-10-10,31.842167385373997
2019-10-11,31.292538659592864
2019-10-12,29.612466109890278
2019-10-13,29.894871843802733
2019-10-14,31.244510852177186
2019-10-15,31.299937809829032
2019-10-16,29.50156688090668
2019-10-17,27.53725835387378
2019-10-18,26.981315649413503
2019-10-19,27.238890525304214
2019-10-20,30.7875863033545
2019-10-21,31.45014865295522
2019-10-22,30.584366467220377
2019-10-23,27.517254263417257
2019-10-24,26.68711902824883
2019-10-25,40.03415418479917
2019-10-26,45.32654385862437
2019-10-27,47.02450501861152
2019-10-28,47.185009465169244
2019-10-29,55.715776010408014
2019-10-30,55.137647128252446
2019-10-31,58.35859804030724
2019-11-01,57.81859928810247
2019-11-02,58.262560338754454
2019-11-03,58.87243804882687
2019-11-04,58.640775313916755
2019-11-05,57.708657975373804
2019-11-06,57.47773734697255
2019-11-07,57.951070925508574
2019-11-08,54.58389462602255
2019-11-09,55.11902963780559
2019-11-10,58.14808175031253
2019-11-11,53.90639925342757
2019-11-12,54.43975163713206
2019-11-13,51.66585096442768
2019-11-14,50.94595688433897
2019-11-15,51.373388887618475
2019-11-16,51.708756946155646
2019-11-17,52.04492169763074
2019-11-18,49.490290496246466
2019-11-19,50.00621530041327
2019-11-20,49.83498545048677
2019-11-21,46.36473100304511
2019-11-22,44.695691407529765
2019-11-23,45.468909098763326
2019-11-24,41.11795023406287
2019-11-25,41.8692276537772
2019-11-26,43.52036840057426
2019-11-27,50.13466569762732
2019-11-28,49.759571976382645
2019-11-29,42.584204016539424
2019-11-30,35.69915110491036
2019-12-01,31.629448566604893
2019-12-02,32.460494941070934
2019-12-03,30.540232795566396
2019-12-04,31.235804430912125
2019-12-05,34.04259705168525
2019-12-06,34.684026291255776
2019-12-07,34.12982855683016
2019-12-08,34.74038260212136
2019-12-09,31.69609393740032
2019-12-10,31.25567154181371
2019-12-11,30.665858542889737
2019-12-12,31.497290691117897
2019-12-13,34.51076107672148
2019-12-14,33.3187884424477
2019-12-15,30.79977746442775
2019-12-16,30.911227886827092
2019-12-17,28.15918481599911
2019-12-18,37.08266211949368
2019-12-19,37.14403714902024
2019-12-20,38.64385825816592
2019-12-21,37.84133222126477
2019-12-22,41.17974189858873
2019-12-23,41.78176165250282
2019-12-24,42.2362341478039
2019-12-25,43.15064149348873
2019-12-26,45.97374052240161
2019-12-27,49.92991290634109
2019-12-28,49.13198898898652
2019-12-29,54.38617937221862
2019-12-30,51.71142560135059
2019-12-31,49.712561836262104
2020-01-01,45.955301093761676
2020-01-02,44.274091077901375
2020-01-03,45.31569539540997
2020-01-04,48.14615603225837
2020-01-05,49.84189302052802
2020-01-06,55.05479678984982
2020-01-07,58.57809931038608
2020-01-08,58.48853086013578
2020-01-09,54.42591328086758
2020-01-10,55.9967590762183
2020-01-11,54.59079729790877
2020-01-12,55.77595810225081
2020-01-13,57.093098617613485
2020-01-14,63.06912441949005
2020-01-15,63.58749269564062
2020-01-16,62.594537374054774
2020-01-17,63.56156357331281
2020-01-18,65.36958320771265
2020-01-19,62.894927020854354
2020-01-20,65.08200621887295
2020-01-21,69.56386895031305
2020-01-22,64.23299526727556
2020-01-23,62.04085162178407
2020-01-24,62.18252282837638
2020-01-25,61.66642243949186
2020-01-26,60.66110767456902
2020-01-27,64.7982697701531
2020-01-28,67.71903254741693
2020-01-29,67.91496993636449
2020-01-30,69.3239531672796
2020-01-31,67.39408418097314
2020-02-01,67.42587920918947
2020-02-02,66.27810608565404
2020-02-03,67.4382753493739
2020-02-04,67.5877629625188
2020-02-05,69.56752243592511
2020-02-06,72.99938383078444
2020-02-07,71.26852664563728
2020-02-08,71.18859411563722
2020-02-09,72.22102767286543
2020-02-10,67.52205563983019
2020-02-11,66.81470401678396
2020-02-12,68.4226068556234
2020-02-13,69.9236073124582
2020-02-14,68.65760353455107
2020-02-15,65.92327159170532
2020-02-16,65.14406306971047
2020-02-17,63.257353072201234
2020-02-18,61.18353969883395
2020-02-19,56.69728955805385
2020-02-20,57.28811493407612
2020-02-21,56.28717892855735
2020-02-22,55.974565105870234
2020-02-23,60.10184887218944
2020-02-24,58.09144295547319
2020-02-25,54.75491040722308
2020-02-26,51.073992230928944
2020-02-27,53.07586799664643
2020-02-28,51.83404130576897
2020-02-29,51.890187695829
2020-03-01,49.71368208019023
2020-03-02,49.677024772248636
2020-03-03,45.2275080372484
2020-03-04,45.28134658455737
2020-03-05,46.56722107417915
2020-03-06,48.13673907159128
2020-03-07,46.12720012473452
2020-03-08,40.79207267675613
2020-03-09,39.883291793884936
2020-03-10,40.41806204637983
2020-03-11,36.68848387263189
2020-03-12,21.651981143577984
2020-03-13,28.082003395903484
2020-03-14,26.303607959344276
2020-03-15,26.902349589403073
2020-03-16,26.01234691559138
2020-03-17,26.336203041539434
2020-03-18,25.863189866866847
2020-03-19,33.97413122492256
2020-03-20,33.62149120357272
2020-03-21,34.50168473907618
2020-03-22,33.01272435965508
2020-03-23,37.427476762648176
2020-03-24,37.53678002797575
2020-03-25,38.5565174194152
2020-03-26,38.821446438273625
2020-03-27,37.62778939988864
2020-03-28,36.872501587012756
2020-03-29,34.72747318427662
2020-03-30,38.363436237684446
2020-03-31,39.1400058172184
2020-04-01,41.40878222993146
2020-04-02,42.46615636633583
2020-04-03,42.56422666419972
2020-04-04,43.435500357961885
2020-04-05,43.26203341622786
2020-04-06,44.33442521338087
2020-04-07,44.23534124082635
2020-04-08,45.010639718081244
2020-04-09,43.752985311318945
2020-04-10,42.103947655729606
2020-04-11,42.64043680154131
2020-04-12,45.55382403671665
2020-04-13,45.6819699197845
2020-04-14,45.719107354562304
2020-04-15,44.92368166263053
2020-04-16,63.52432005201299
2020-04-17,59.99549302939527
2020-04-18,64.22080396140694
2020-04-19,62.558585618023514
2020-04-20,64.18033929105293
2020-04-21,62.79212630022105
2020-04-22,63.847928115077686
2020-04-23,59.28042237982599
2020-04-24,59.890880153531484
2020-04-25,60.1250162302883
2020-04-26,64.45499643927073
2020-04-27,61.16136234947235
2020-04-28,58.95066698700367
2020-04-29,64.70408514221626
2020-04-30,63.39366212358917
2020-05-01,66.85442770161015
2020-05-02,69.98268506159461
2020-05-03,73.39860947323112
2020-05-04,70.68352797840848
2020-05-05,71.0040571009178
2020-05-06,71.12369105185282
2020-05-07,72.60030437913663
2020-05-08,72.42089043775421
2020-05-09,69.60807988925175
2020-05-10,63.626063043956805
2020-05-11,59.52102959929639
2020-05-12,61.458394207861254
2020-05-13,62.70359050368995
2020-05-14,64.87125786732103
2020-05-15,66.1790774215452
2020-05-16,66.42954917580374
2020-05-17,66.93837377352628
2020-05-18,68.41865206477435
2020-05-19,68.45439693359526
2020-05-20,69.05585804541082
2020-05-21,63.1969731780083
2020-05-22,63.82974552184738
2020-05-23,63.052780308594755
2020-05-24,60.58821465729163
2020-05-25,64.03532854165587
2020-05-26,63.49183316729251
2020-05-27,63.67064125145831
2020-05-28,63.430609923302136
2020-05-29,62.15507092303312
2020-05-30,63.14995810356387
2020-05-31,60.93799786595913
2020-06-01,63.14261782950733
2020-06-02,59.28470035766972
2020-06-03,54.79665467596678
2020-06-04,56.41536957935411
2020-06-05,54.52314138086923
2020-06-06,53.783468799821215
2020-06-07,54.894533160006844
2020-06-08,54.874876246214946
2020-06-09,54.507548579244556
2020-06-10,53.43704400113342
2020-06-11,46.37036725424857
2020-06-12,47.93405585426889
2020-06-13,49.29426885450082
2020-06-14,54.34751860262085
2020-06-15,55.9685827328074
2020-06-16,55.16727769047597
2020-06-17,51.53854981049608
2020-06-18,47.55375854674654
2020-06-19,49.67200780336204
2020-06-20,49.6368827014966
2020-06-21,46.927600743685794
2020-06-22,49.39158003345436
2020-06-23,49.22474721039589
2020-06-24,48.35118085834407
2020-06-25,51.57884155378497
2020-06-26,49.83043818012874
2020-06-27,48.601450882096586
2020-06-28,53.24921572547322
2020-06-29,52.62269635731872
2020-06-30,52.82889722503397
2020-07-01,50.45297660066555
2020-07-02,46.01802002434445
2020-07-03,46.461315125382946
2020-07-04,44.135444063064504
2020-07-05,45.78696234538191
2020-07-06,41.12002435830928
2020-07-07,46.35122316966937
2020-07-08,47.085496403428
2020-07-09,43.34721184619192
2020-07-10,44.87152536609705
2020-07-11,44.544074406889514
2020-07-12,43.56880821278382
2020-07-13,42.99418914526408
2020-07-14,42.63134922771914
2020-07-15,40.92897907853544
2020-07-16,46.99017004315246
2020-07-17,44.583218122790136
2020-07-18,44.80504844532145
2020-07-19,46.62094572893473
2020-07-20,45.1266759561687
2020-07-21,47.38085916087879
2020-07-22,50.69973667775893
2020-07-23,52.637971122469864
2020-07-24,54.01670509448027
2020-07-25,55.35083779704135
2020-07-26,58.72095782092572
2020-07-27,65.25805999584946
2020-07-28,64.48008895428887
2020-07-29,71.11436639037387
2020-07-30,72.09050849024291
2020-07-31,75.25219402423723
2020-08-01,79.5458638123821
2020-08-02,69.1546368944876
2020-08-03,69.89210417328563
2020-08-04,70.19155921571829
2020-08-05,72.2424058974953
