,indice,indice_original_upper_pivot,valor_rsi,resist_slope,resist_intercept,inicio_janela,fim_janela,mapeado,x_min,x_max,num_zeros
129,129.0,533.0,76.46737646737647,2.1625697724433435,-1076.1823122449257,522.0,591.0,0.0,0.0,0.0,0.0
130,130.0,600.0,57.71853688778673,-0.2798334265610408,225.61859282441122,530.0,599.0,0.0,0.0,0.0,0.0
131,131.0,533.0,76.46737646737647,-0.2798334265610408,225.61859282441122,533.0,602.0,0.0,0.0,0.0,0.0
132,132.0,540.0,67.62312633832977,-0.16507649084238393,156.76443139321708,540.0,609.0,0.0,0.0,0.0,0.0
133,133.0,600.0,57.71853688778673,-1.9011972036118627,1198.4368590549043,543.0,612.0,0.0,0.0,0.0,0.0
134,134.0,600.0,57.71853688778673,0.20222766369452652,-63.61806132892918,543.0,612.0,0.0,0.0,0.0,0.0
135,135.0,600.0,57.71853688778673,-1.9011972036118627,1198.4368590549043,559.0,628.0,0.0,0.0,0.0,0.0
136,136.0,600.0,57.71853688778673,0.20222766369452652,-63.61806132892918,559.0,628.0,0.0,0.0,0.0,0.0
137,137.0,600.0,57.71853688778673,-0.5340717933558392,378.16161290129025,560.0,629.0,0.0,0.0,0.0,0.0
138,138.0,600.0,57.71853688778673,0.20222766369452652,-63.61806132892918,560.0,629.0,0.0,0.0,0.0,0.0
139,139.0,600.0,57.71853688778673,-0.5340717933558392,378.16161290129025,569.0,638.0,0.0,0.0,0.0,0.0
140,140.0,600.0,57.71853688778673,0.20222766369452652,-63.61806132892918,569.0,638.0,0.0,0.0,0.0,0.0
141,141.0,600.0,57.71853688778673,-0.24229871191634395,203.0977640375931,572.0,641.0,0.0,0.0,0.0,0.0
142,142.0,655.0,61.92080876158382,0.07640494315994704,11.875570991818506,585.0,654.0,0.0,0.0,0.0,0.0
143,143.0,600.0,57.71853688778673,0.1253669514050972,-17.501633955271593,598.0,667.0,0.0,0.0,0.0,0.0
144,144.0,600.0,57.71853688778673,0.1253669514050972,-17.501633955271593,600.0,669.0,0.0,0.0,0.0,0.0
145,145.0,668.0,66.24348958333334,-1.5086464319923374,1074.0193061542147,613.0,682.0,0.0,0.0,0.0,0.0
146,146.0,668.0,66.24348958333334,0.33251390936534786,-155.87580187271902,613.0,682.0,0.0,0.0,0.0,0.0
147,147.0,668.0,66.24348958333334,-1.5086464319923374,1074.0193061542147,630.0,699.0,0.0,0.0,0.0,0.0
148,148.0,668.0,66.24348958333334,0.33251390936534786,-155.87580187271902,630.0,699.0,0.0,0.0,0.0,0.0
149,149.0,668.0,66.24348958333334,-0.03761804594173371,91.37234427241145,632.0,701.0,0.0,0.0,0.0,0.0
150,150.0,668.0,66.24348958333334,0.33251390936534786,-155.87580187271902,632.0,701.0,0.0,0.0,0.0,0.0
151,151.0,668.0,66.24348958333334,0.0909095739599295,5.515894178100432,642.0,711.0,0.0,0.0,0.0,0.0
152,152.0,668.0,66.24348958333334,0.33251390936534786,-155.87580187271902,642.0,711.0,0.0,0.0,0.0,0.0
153,153.0,668.0,66.24348958333334,0.0909095739599295,5.515894178100432,655.0,724.0,0.0,0.0,0.0,0.0
154,154.0,668.0,66.24348958333334,0.33251390936534786,-155.87580187271902,655.0,724.0,0.0,0.0,0.0,0.0
155,155.0,668.0,66.24348958333334,0.0909095739599295,5.515894178100432,657.0,726.0,0.0,0.0,0.0,0.0
156,156.0,668.0,66.24348958333334,0.0909095739599295,5.515894178100432,667.0,736.0,0.0,0.0,0.0,0.0
157,157.0,668.0,66.24348958333334,0.0909095739599295,5.515894178100432,668.0,737.0,1.0,668.0,737.0,3.0
158,158.0,702.0,64.9644760213144,0.5279034816255844,-305.6237680798459,672.0,741.0,0.0,0.0,0.0,0.0
159,159.0,702.0,64.9644760213144,1.1237201535719008,-723.88707178616,672.0,741.0,0.0,0.0,0.0,0.0
160,160.0,702.0,64.9644760213144,0.5279034816255844,-305.6237680798459,680.0,749.0,0.0,0.0,0.0,0.0
161,161.0,702.0,64.9644760213144,1.1237201535719008,-723.88707178616,680.0,749.0,0.0,0.0,0.0,0.0
162,162.0,712.0,70.24351083757024,0.22644868061331186,-90.98794975910779,683.0,752.0,0.0,0.0,0.0,0.0
163,163.0,712.0,70.24351083757024,0.5279034816255844,-305.6237680798459,683.0,752.0,0.0,0.0,0.0,0.0
164,164.0,750.0,78.84856070087609,0.22644868061331186,-90.98794975910779,702.0,771.0,0.0,0.0,0.0,0.0
165,165.0,750.0,78.84856070087609,-1.1730801514906648,958.6586743188747,710.0,779.0,0.0,0.0,0.0,0.0
166,166.0,750.0,78.84856070087609,0.22644868061331186,-90.98794975910779,710.0,779.0,0.0,0.0,0.0,0.0
167,167.0,750.0,78.84856070087609,-1.1730801514906648,958.6586743188747,712.0,781.0,0.0,0.0,0.0,0.0
168,168.0,750.0,78.84856070087609,0.22644868061331186,-90.98794975910779,712.0,781.0,0.0,0.0,0.0,0.0
169,169.0,793.0,67.01468189233279,-0.2752064839196117,285.25342364058486,723.0,792.0,0.0,0.0,0.0,0.0
170,170.0,793.0,67.01468189233279,-0.2752064839196117,285.25342364058486,727.0,796.0,0.0,0.0,0.0,0.0
171,171.0,805.0,72.58235919234856,-0.11393093651868236,164.29676308988786,735.0,804.0,0.0,0.0,0.0,0.0
172,172.0,750.0,78.84856070087609,-0.11393093651868236,164.29676308988786,737.0,806.0,0.0,0.0,0.0,0.0
173,173.0,750.0,78.84856070087609,0.5943466563649108,-366.91143157280703,737.0,806.0,1.0,737.0,805.0,3.0
174,174.0,750.0,78.84856070087609,-0.11393093651868236,164.29676308988786,742.0,811.0,0.0,0.0,0.0,0.0
175,175.0,750.0,78.84856070087609,0.7395603364326444,-475.8216916236072,742.0,811.0,0.0,0.0,0.0,0.0
176,176.0,750.0,78.84856070087609,-0.11393093651868236,164.29676308988786,745.0,814.0,0.0,0.0,0.0,0.0
177,177.0,750.0,78.84856070087609,-0.11393093651868236,164.29676308988786,750.0,819.0,1.0,750.0,815.0,3.0
178,178.0,793.0,67.01468189233279,0.46397310833464783,-300.915993017043,753.0,822.0,0.0,0.0,0.0,0.0
179,179.0,793.0,67.01468189233279,1.7968096720135875,-1357.855388014442,753.0,822.0,0.0,0.0,0.0,0.0
180,180.0,793.0,67.01468189233279,0.46397310833464783,-300.915993017043,761.0,830.0,0.0,0.0,0.0,0.0
181,181.0,793.0,67.01468189233279,1.7968096720135875,-1357.855388014442,761.0,830.0,0.0,0.0,0.0,0.0
182,182.0,793.0,67.01468189233279,0.46397310833464783,-300.915993017043,770.0,839.0,0.0,0.0,0.0,0.0
183,183.0,793.0,67.01468189233279,1.7968096720135875,-1357.855388014442,770.0,839.0,0.0,0.0,0.0,0.0
184,184.0,805.0,72.58235919234856,0.204418957632766,-91.97490170202805,776.0,845.0,0.0,0.0,0.0,0.0
185,185.0,805.0,72.58235919234856,0.46397310833464783,-300.9159930170429,776.0,845.0,0.0,0.0,0.0,0.0
186,186.0,831.0,77.89725209080048,-0.9000312832651616,825.8232484841498,780.0,849.0,0.0,0.0,0.0,0.0
187,187.0,831.0,77.89725209080048,0.204418957632766,-91.97490170202805,780.0,849.0,0.0,0.0,0.0,0.0
188,188.0,831.0,77.89725209080048,-0.39499834170165765,406.140874044878,785.0,854.0,0.0,0.0,0.0,0.0
189,189.0,831.0,77.89725209080048,0.204418957632766,-91.97490170202805,785.0,854.0,0.0,0.0,0.0,0.0
190,190.0,831.0,77.89725209080048,-0.39499834170165765,406.140874044878,793.0,862.0,0.0,0.0,0.0,0.0
191,191.0,831.0,77.89725209080048,0.204418957632766,-91.97490170202805,793.0,862.0,0.0,0.0,0.0,0.0
192,192.0,831.0,77.89725209080048,-0.39499834170165765,406.140874044878,795.0,864.0,0.0,0.0,0.0,0.0
193,193.0,831.0,77.89725209080048,0.204418957632766,-91.97490170202805,795.0,864.0,0.0,0.0,0.0,0.0
194,194.0,855.0,68.4172918899607,-1.7017361022349213,1523.4016593008184,805.0,874.0,0.0,0.0,0.0,0.0
195,195.0,855.0,68.4172918899607,-0.39499834170165765,406.14087404487793,805.0,874.0,0.0,0.0,0.0,0.0
196,196.0,879.0,64.63768115942028,-0.27624106107042073,307.45357384032013,809.0,878.0,0.0,0.0,0.0,0.0
197,197.0,879.0,64.63768115942028,-0.27624106107042073,307.45357384032013,815.0,884.0,0.0,0.0,0.0,0.0
198,198.0,879.0,64.63768115942028,-0.27624106107042073,307.45357384032013,823.0,892.0,0.0,0.0,0.0,0.0
199,199.0,831.0,77.89725209080048,-0.27624106107042073,307.45357384032013,831.0,900.0,0.0,0.0,0.0,0.0
200,200.0,910.0,91.83249183249183,0.39810577929566165,-270.4437673265603,840.0,909.0,1.0,840.0,879.0,3.0
201,201.0,910.0,91.83249183249183,0.4257309080460206,-295.5826344893869,846.0,915.0,1.0,846.0,910.0,3.0
202,202.0,855.0,68.4172918899607,0.4257309080460206,-295.5826344893869,855.0,924.0,0.0,0.0,0.0,0.0
203,203.0,910.0,91.83249183249183,-0.8278622807143113,845.1871672825152,864.0,933.0,0.0,0.0,0.0,0.0
204,204.0,910.0,91.83249183249183,0.8772519571958562,-706.4667892157374,864.0,933.0,1.0,865.0,910.0,3.0
205,205.0,910.0,91.83249183249183,-0.8278622807143113,845.1871672825152,865.0,934.0,0.0,0.0,0.0,0.0
206,206.0,910.0,91.83249183249183,0.8772519571958562,-706.4667892157374,865.0,934.0,1.0,865.0,934.0,3.0
207,207.0,910.0,91.83249183249183,-0.6178277098093569,654.0557077590065,873.0,942.0,0.0,0.0,0.0,0.0
208,208.0,910.0,91.83249183249183,0.8772519571958562,-706.4667892157374,873.0,942.0,0.0,0.0,0.0,0.0
209,209.0,910.0,91.83249183249183,-0.5453344475586268,588.0868391108422,878.0,947.0,0.0,0.0,0.0,0.0
210,210.0,910.0,91.83249183249183,0.8772519571958562,-706.4667892157374,878.0,947.0,0.0,0.0,0.0,0.0
211,211.0,910.0,91.83249183249183,-0.5453344475586268,588.0868391108422,879.0,948.0,0.0,0.0,0.0,0.0
212,212.0,910.0,91.83249183249183,0.8772519571958562,-706.4667892157374,879.0,948.0,0.0,0.0,0.0,0.0
213,213.0,910.0,91.83249183249183,-0.5453344475586268,588.0868391108422,891.0,960.0,0.0,0.0,0.0,0.0
214,214.0,972.0,78.29284599955426,-0.2183813844022188,290.5595516385109,902.0,971.0,0.0,0.0,0.0,0.0
215,215.0,978.0,80.92498849516797,-0.16040446084299795,237.80055119961997,908.0,977.0,0.0,0.0,0.0,0.0
216,216.0,910.0,91.83249183249183,-0.16040446084299795,237.80055119961995,910.0,979.0,0.0,0.0,0.0,0.0
217,217.0,978.0,80.92498849516797,-0.6138160121884125,681.2370484154354,915.0,984.0,0.0,0.0,0.0,0.0
218,218.0,978.0,80.92498849516797,0.20366344090499117,-118.25785670991338,915.0,984.0,1.0,934.0,978.0,3.0
219,219.0,978.0,80.92498849516797,-0.10196811315393539,180.64980315971678,924.0,993.0,0.0,0.0,0.0,0.0
220,220.0,978.0,80.92498849516797,0.20366344090499117,-118.25785670991338,924.0,993.0,1.0,934.0,985.0,3.0
221,221.0,978.0,80.92498849516797,-0.10196811315393539,180.64980315971678,934.0,1003.0,0.0,0.0,0.0,0.0
222,222.0,978.0,80.92498849516797,0.20366344090499117,-118.25785670991338,934.0,1003.0,1.0,934.0,994.0,3.0
223,223.0,978.0,80.92498849516797,-0.10196811315393539,180.64980315971678,943.0,1012.0,0.0,0.0,0.0,0.0
224,224.0,978.0,80.92498849516797,0.2708803167538548,-183.99596129010206,943.0,1012.0,1.0,943.0,1004.0,4.0
225,225.0,978.0,80.92498849516797,-0.10196811315393539,180.64980315971678,948.0,1017.0,0.0,0.0,0.0,0.0
226,226.0,978.0,80.92498849516797,0.327173522330132,-239.0507163437012,948.0,1017.0,1.0,948.0,1004.0,3.0
227,227.0,994.0,79.293498684705,-0.5703713651571007,646.2426356508631,951.0,1020.0,0.0,0.0,0.0,0.0
228,228.0,994.0,79.293498684705,-0.10196811315393539,180.64980315971678,951.0,1020.0,0.0,0.0,0.0,0.0
229,229.0,994.0,79.293498684705,-0.5703713651571007,646.2426356508631,961.0,1030.0,0.0,0.0,0.0,0.0
230,230.0,994.0,79.293498684705,-0.10196811315393539,180.64980315971678,961.0,1030.0,0.0,0.0,0.0,0.0
