Date;Open;High;Low;Close;Volume;Evento
1999-01-04;29,875;31,0625;29,75;30,25;12488200;0
1999-01-05;29,9375;30,71875;29,9375;30,65625;9597400;0
1999-01-06;31,0;32,6875;30,96875;32,1875;15861400;0
1999-01-07;32,0;33,90625;31,875;33,78125;14381600;0
1999-01-08;34,375;34,96875;34,0;34,96875;13912000;0
1999-01-11;34,96875;35,46875;34,53125;34,96875;12484200;0
1999-01-12;34,75;34,78125;33,125;33,46875;10338600;0
1999-01-13;30,53125;33,25;30,53125;32,71875;15175000;0
1999-01-14;32,5625;32,6875;30,59375;31,25;13558800;0
1999-01-15;31,5;32,375;31,5;32,28125;12151600;0
1999-01-19;32,28125;32,28125;30,90625;32,0;12794800;0
1999-01-20;31,6875;33,4375;31,03125;33,0;14628800;0
1999-01-21;33,09375;33,40625;32,75;32,75;11339800;0
1999-01-22;32,25;32,75;32,0625;32,53125;8695200;0
1999-01-25;32,46875;32,65625;32,0625;32,34375;8721400;0
1999-01-26;32,375;32,53125;31,78125;32,46875;9792400;0
1999-01-27;32,5;32,5;31,03125;31,0625;8554800;0
1999-01-28;31,8125;32,5625;31,6875;32,4375;8992400;0
1999-01-29;32,71875;33,59375;32,125;33,4375;8192200;0
1999-02-01;33,3125;33,34375;32,125;32,625;6599200;0
1999-02-02;32,5;32,53125;31,1875;31,71875;7502800;0
1999-02-03;31,625;32,5;31,0625;31,75;8303600;0
1999-02-04;32,0;32,0;30,5;30,59375;9178200;0
1999-02-05;30,8125;31,09375;30,15625;30,375;6986800;0
1999-02-08;30,5;30,65625;30,0;30,0;6210000;0
1999-02-09;30,125;31,125;29,78125;29,875;10849400;0
1999-02-10;30,25;30,96875;30,0625;30,8125;6456000;0
1999-02-11;30,9375;32,46875;30,875;32,46875;8263200;0
1999-02-12;32,125;32,40625;31,125;31,4375;7982400;0
1999-02-16;32,375;32,5;31,65625;32,3125;7313600;0
1999-02-17;31,9375;33,375;31,75;32,4375;13875600;0
1999-02-18;32,375;33,125;32,0625;32,96875;7618600;0
1999-02-19;32,84375;33,03125;32,3125;32,46875;7850600;0
