;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;35;1;50;2;2;3;6;0,01;0,05;BSX;5,774794754419242
1;35;1;50;2;2;3;6;0,01;0,06;BSX;6,098239932987996
2;35;1;50;2;2;3;6;0,01;0,07;BSX;3,7686363341795803
3;35;1;50;2;2;3;6;0,02;0,05;BSX;6,065940344033867
4;35;1;50;2;2;3;6;0,02;0,06;BSX;5,915409555212593
5;35;1;50;2;2;3;6;0,02;0,07;BSX;3,7667625066341133
6;35;1;50;2;2;3;6;0,03;0,05;BSX;4,979505125493706
7;35;1;50;2;2;3;6;0,03;0,06;BSX;4,073608050136783
8;35;1;50;2;2;3;6;0,03;0,07;BSX;1,4235876516591304
9;35;1;60;2;2;3;6;0,01;0,05;BSX;5,919971670832901
10;35;1;60;2;2;3;6;0,01;0,06;BSX;6,004971936331591
11;35;1;60;2;2;3;6;0,01;0,07;BSX;4,90397575874117
12;35;1;60;2;2;3;6;0,02;0,05;BSX;5,689354655307346
13;35;1;60;2;2;3;6;0,02;0,06;BSX;5,483530098508158
14;35;1;60;2;2;3;6;0,02;0,07;BSX;5,102932924835401
15;35;1;60;2;2;3;6;0,03;0,05;BSX;4,785403048099198
16;35;1;60;2;2;3;6;0,03;0,06;BSX;4,71730650183236
17;35;1;60;2;2;3;6;0,03;0,07;BSX;3,854945424985543
18;35;1;70;2;2;3;6;0,01;0,05;BSX;7,6010834554125895
19;35;1;70;2;2;3;6;0,01;0,06;BSX;7,288536920402905
20;35;1;70;2;2;3;6;0,01;0,07;BSX;6,60576150621897
21;35;1;70;2;2;3;6;0,02;0,05;BSX;6,168922502135972
22;35;1;70;2;2;3;6;0,02;0,06;BSX;6,067021866610773
23;35;1;70;2;2;3;6;0,02;0,07;BSX;5,99910969287727
24;35;1;70;2;2;3;6;0,03;0,05;BSX;5,163123405990035
25;35;1;70;2;2;3;6;0,03;0,06;BSX;5,010067894196421
26;35;1;70;2;2;3;6;0,03;0,07;BSX;4,461925955908183
