;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ind;start_date;end_date;final_balance;return_%;return_ann_%;sharpe_ratio;sortino_ratio;volatility;max_drawdown_%;trades;win_rate_%;profit_factor;avg_trade_return
0;42;3;50;2;3;3;6;0,02;0,05;29;2000-01-01;2005-08-19;124427059,7395523;1144,270597395523;56,67345986103769;1,1394605809147758;4,665986407382903;49,73709561373277;-20,610546501430672;70;65,71428571428571;3,834481601059982;3,6672677174814483
