;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;35;2;50;2;3;3;6;0,01;0,05;BSX;6,015820132696381
1;35;2;50;2;3;3;6;0,01;0,06;BSX;4,927120258781031
2;35;2;50;2;3;3;6;0,01;0,07;BSX;4,7505658710014345
3;35;2;50;2;3;3;6;0,02;0,05;BSX;3,946082054655615
4;35;2;50;2;3;3;6;0,02;0,06;BSX;2,789629955547457
5;35;2;50;2;3;3;6;0,02;0,07;BSX;3,76716529237206
6;35;2;50;2;3;3;6;0,03;0,05;BSX;3,299133772969108
7;35;2;50;2;3;3;6;0,03;0,06;BSX;2,065107241014198
8;35;2;50;2;3;3;6;0,03;0,07;BSX;2,4778722250254623
9;35;2;60;2;3;3;6;0,01;0,05;BSX;6,514230997180041
10;35;2;60;2;3;3;6;0,01;0,06;BSX;4,506840016052008
11;35;2;60;2;3;3;6;0,01;0,07;BSX;4,652099362382833
12;35;2;60;2;3;3;6;0,02;0,05;BSX;5,5082821119053955
13;35;2;60;2;3;3;6;0,02;0,06;BSX;3,8415045005793447
14;35;2;60;2;3;3;6;0,02;0,07;BSX;3,860173995168644
15;35;2;60;2;3;3;6;0,03;0,05;BSX;4,8088970785172
16;35;2;60;2;3;3;6;0,03;0,06;BSX;3,502499507568744
17;35;2;60;2;3;3;6;0,03;0,07;BSX;3,908475860363127
18;35;2;70;2;3;3;6;0,01;0,05;BSX;6,207985981616173
19;35;2;70;2;3;3;6;0,01;0,06;BSX;4,9814156872543265
20;35;2;70;2;3;3;6;0,01;0,07;BSX;4,1498716437052785
21;35;2;70;2;3;3;6;0,02;0,05;BSX;5,660775129970461
22;35;2;70;2;3;3;6;0,02;0,06;BSX;4,1603946436143655
23;35;2;70;2;3;3;6;0,02;0,07;BSX;3,340333425967213
24;35;2;70;2;3;3;6;0,03;0,05;BSX;4,858575819992838
25;35;2;70;2;3;3;6;0,03;0,06;BSX;4,376410792626089
26;35;2;70;2;3;3;6;0,03;0,07;BSX;2,813944389883057
