indice;indice_original_upper_pivot;valor_rsi;resist_slope;resist_intercept;inicio_janela;fim_janela;mapeado;x_min;x_max;num_zeros
0,0;64,0;75,77320466149393;0,007087006501829141;75,31963624537687;21,0;110,0;1,0;64,0;108,0;2,0
1,0;64,0;75,77320466149393;0,34806963607226055;53,496747952869256;21,0;110,0;1,0;23,0;108,0;2,0
2,0;64,0;75,77320466149393;0,007087006501829141;75,31963624537687;23,0;112,0;1,0;64,0;108,0;2,0
3,0;64,0;75,77320466149393;0,34806963607226055;53,496747952869256;23,0;112,0;1,0;23,0;108,0;2,0
4,0;64,0;75,77320466149393;0,007087006501829141;75,31963624537687;26,0;115,0;1,0;64,0;108,0;2,0
5,0;64,0;75,77320466149393;0,7341458246381444;28,787871884652695;26,0;115,0;1,0;31,0;108,0;2,0
6,0;64,0;75,77320466149393;0,007087006501829141;75,31963624537687;31,0;120,0;1,0;64,0;116,0;2,0
7,0;64,0;75,77320466149393;0,7341458246381444;28,787871884652695;31,0;120,0;1,0;31,0;116,0;2,0
8,0;64,0;75,77320466149393;0,007087006501829141;75,31963624537687;32,0;121,0;1,0;64,0;116,0;2,0
9,0;64,0;75,77320466149393;0,9570140155882151;14,52430766384817;32,0;121,0;1,0;35,0;116,0;2,0
10,0;64,0;75,77320466149393;0,007087006501829141;75,31963624537687;35,0;124,0;1,0;64,0;122,0;2,0
11,0;64,0;75,77320466149393;0,9570140155882151;14,52430766384817;35,0;124,0;1,0;35,0;122,0;2,0
12,0;64,0;75,77320466149393;0,007087006501829141;75,31963624537687;38,0;127,0;1,0;64,0;122,0;2,0
13,0;64,0;75,77320466149393;1,4223116365882191;-15,25474008015209;38,0;127,0;1,0;38,0;122,0;2,0
14,0;64,0;75,77320466149393;0,007087006501829141;75,31963624537687;46,0;135,0;1,0;64,0;122,0;2,0
15,0;64,0;75,77320466149393;1,9377005866310841;-48,23963288289545;46,0;135,0;1,0;57,0;122,0;2,0
16,0;64,0;75,77320466149393;0,021948593329230447;74,36849468842318;49,0;138,0;1,0;64,0;136,0;3,0
17,0;64,0;75,77320466149393;1,9377005866310841;-48,23963288289545;49,0;138,0;1,0;57,0;136,0;2,0
18,0;64,0;75,77320466149393;0,021948593329230447;74,36849468842318;52,0;141,0;1,0;64,0;139,0;4,0
19,0;64,0;75,77320466149393;1,9377005866310841;-48,23963288289545;52,0;141,0;1,0;57,0;139,0;2,0
20,0;139,0;77,41934916118622;-0,0724351496216921;87,48783495860143;56,0;145,0;1,0;136,0;142,0;3,0
21,0;139,0;77,41934916118622;0,021948593329230447;74,36849468842318;56,0;145,0;1,0;64,0;142,0;5,0
22,0;64,0;75,77320466149393;0,021948593329230447;74,36849468842318;57,0;146,0;1,0;64,0;146,0;5,0
23,0;64,0;75,77320466149393;1,9377005866310841;-48,23963288289545;57,0;146,0;1,0;57,0;146,0;2,0
24,0;64,0;75,77320466149393;0,021948593329230447;74,36849468842318;64,0;153,0;1,0;64,0;146,0;5,0
25,0;96,0;75,99998886955247;0,03300837887520351;72,83118449753293;70,0;159,0;1,0;64,0;154,0;5,0
26,0;96,0;75,99998886955247;0,2503252549097178;51,96876439821956;70,0;159,0;1,0;70,0;154,0;2,0
27,0;139,0;77,41934916118622;-0,0724351496216921;87,48783495860143;76,0;165,0;1,0;136,0;160,0;3,0
28,0;139,0;77,41934916118622;0,03300837887520351;72,83118449753293;76,0;165,0;1,0;64,0;160,0;5,0
30,0;142,0;77,20204371232114;-0,0724351496216921;87,48783495860143;80,0;169,0;1,0;136,0;166,0;3,0
31,0;142,0;77,20204371232114;-0,9221268815701748;208,14406089528595;82,0;171,0;1,0;142,0;170,0;2,0
32,0;142,0;77,20204371232114;-0,0724351496216921;87,48783495860143;82,0;171,0;1,0;136,0;170,0;3,0
34,0;142,0;77,20204371232114;-0,0724351496216921;87,48783495860143;88,0;177,0;1,0;136,0;170,0;3,0
35,0;142,0;77,20204371232114;-0,8261145399602738;194,51030838668004;89,0;178,0;1,0;142,0;178,0;2,0
36,0;142,0;77,20204371232114;-0,0724351496216921;87,48783495860143;89,0;178,0;1,0;136,0;178,0;3,0
37,0;142,0;77,20204371232114;-0,6102458496214895;163,85695435857264;94,0;183,0;1,0;139,0;178,0;2,0
38,0;142,0;77,20204371232114;-0,0724351496216921;87,48783495860143;94,0;183,0;1,0;136,0;178,0;3,0
39,0;142,0;77,20204371232114;-0,6102458496214895;163,85695435857264;96,0;185,0;1,0;139,0;184,0;3,0
40,0;142,0;77,20204371232114;-0,0724351496216921;87,48783495860143;96,0;185,0;1,0;136,0;184,0;3,0
41,0;142,0;77,20204371232114;-0,6102458496214895;163,85695435857264;99,0;188,0;1,0;139,0;184,0;3,0
42,0;142,0;77,20204371232114;-0,0724351496216921;87,48783495860143;99,0;188,0;1,0;136,0;184,0;3,0
43,0;142,0;77,20204371232114;-0,6102458496214895;163,85695435857264;102,0;191,0;1,0;139,0;184,0;3,0
44,0;142,0;77,20204371232114;-0,0724351496216921;87,48783495860143;102,0;191,0;1,0;136,0;184,0;3,0
45,0;142,0;77,20204371232114;-0,547242538638525;154,9104841989917;105,0;194,0;1,0;139,0;184,0;2,0
46,0;142,0;77,20204371232114;-0,0724351496216921;87,48783495860143;105,0;194,0;1,0;136,0;184,0;3,0
47,0;142,0;77,20204371232114;-0,4475352468137449;140,75204875987293;108,0;197,0;1,0;139,0;195,0;2,0
48,0;142,0;77,20204371232114;-0,0724351496216921;87,48783495860143;108,0;197,0;1,0;136,0;195,0;3,0
49,0;142,0;77,20204371232114;-0,4475352468137449;140,75204875987293;116,0;205,0;1,0;139,0;198,0;3,0
50,0;142,0;77,20204371232114;-0,0724351496216921;87,48783495860143;116,0;205,0;1,0;136,0;198,0;3,0
51,0;210,0;61,93353301017386;-0,22453692209040121;109,08628664915813;120,0;209,0;1,0;139,0;198,0;2,0
52,0;210,0;61,93353301017386;-0,22453692209040121;109,08628664915813;122,0;211,0;1,0;139,0;210,0;3,0
54,0;210,0;61,93353301017386;-0,22453692209040121;109,08628664915813;124,0;213,0;1,0;139,0;210,0;3,0
55,0;142,0;77,20204371232114;-0,22453692209040121;109,08628664915811;127,0;216,0;1,0;139,0;214,0;4,0
56,0;142,0;77,20204371232114;-0,0724351496216921;87,48783495860143;127,0;216,0;1,0;136,0;214,0;3,0
57,0;223,0;68,74999431656462;-0,10434628883650023;92,01921672710418;133,0;222,0;1,0;136,0;217,0;3,0
58,0;142,0;77,20204371232114;-0,10434628883650023;92,01921672710418;136,0;225,0;1,0;136,0;223,0;4,0
59,0;142,0;77,20204371232114;-0,0724351496216921;87,48783495860143;136,0;225,0;1,0;136,0;223,0;3,0
60,0;139,0;77,41934916118622;-0,0724351496216921;87,48783495860143;138,0;227,0;1,0;136,0;223,0;3,0
61,0;139,0;77,41934916118622;-0,0724351496216921;87,48783495860143;139,0;228,0;1,0;136,0;228,0;3,0
62,0;142,0;77,20204371232114;-0,10434628883650023;92,01921672710418;142,0;231,0;1,0;136,0;228,0;4,0
63,0;146,0;67,21990123062362;0,0198713387784546;64,31868576896925;144,0;233,0;1,0;102,0;122,0;2,0
64,0;146,0;67,21990123062362;0,0198713387784546;64,31868576896925;146,0;235,0;1,0;102,0;122,0;2,0
66,0;223,0;68,74999431656462;0,18682052781657588;27,089016613468203;149,0;238,0;1,0;154,0;234,0;2,0
67,0;223,0;68,74999431656462;-0,5559990812136428;192,73778942720696;153,0;242,0;1,0;223,0;239,0;2,0
68,0;223,0;68,74999431656462;0,18682052781657588;27,089016613468203;153,0;242,0;1,0;154,0;239,0;2,0
69,0;223,0;68,74999431656462;-0,5559990812136428;192,73778942720696;154,0;243,0;1,0;223,0;243,0;2,0
70,0;223,0;68,74999431656462;0,18682052781657588;27,089016613468203;154,0;243,0;1,0;154,0;243,0;2,0
71,0;223,0;68,74999431656462;-0,5559990812136428;192,73778942720696;160,0;249,0;1,0;223,0;243,0;2,0
72,0;223,0;68,74999431656462;0,32768874128695047;-4,324594990425325;160,0;249,0;1,0;160,0;243,0;4,0
74,0;223,0;68,74999431656462;0,32768874128695047;-4,324594990425325;164,0;253,0;1,0;160,0;243,0;4,0
75,0;223,0;68,74999431656462;-0,29969498136178474;135,58197516024262;166,0;255,0;1,0;223,0;254,0;2,0
76,0;223,0;68,74999431656462;0,32768874128695047;-4,324594990425325;166,0;255,0;1,0;160,0;254,0;4,0
77,0;223,0;68,74999431656462;-0,25269678989568917;125,1013784633033;167,0;256,0;1,0;223,0;254,0;2,0
78,0;223,0;68,74999431656462;0,32768874128695047;-4,324594990425325;167,0;256,0;1,0;160,0;254,0;4,0
79,0;223,0;68,74999431656462;-0,25269678989568917;125,1013784633033;170,0;259,0;1,0;223,0;257,0;3,0
80,0;223,0;68,74999431656462;0,32768874128695047;-4,324594990425325;170,0;259,0;1,0;160,0;257,0;4,0
81,0;223,0;68,74999431656462;0,019147528282550234;64,48009550955592;177,0;266,0;1,0;102,0;122,0;2,0
82,0;223,0;68,74999431656462;0,4404686227781036;-29,47450856295248;177,0;266,0;1,0;178,0;257,0;4,0
83,0;223,0;68,74999431656462;0,019147528282550234;64,48009550955592;178,0;267,0;1,0;146,0;267,0;3,0
84,0;223,0;68,74999431656462;0,4404686227781036;-29,47450856295248;178,0;267,0;1,0;178,0;267,0;4,0
85,0;223,0;68,74999431656462;0,019147528282550234;64,48009550955592;183,0;272,0;1,0;146,0;267,0;3,0
86,0;223,0;68,74999431656462;0,4404686227781036;-29,47450856295248;183,0;272,0;1,0;178,0;267,0;4,0
87,0;223,0;68,74999431656462;0,019147528282550234;64,48009550955592;184,0;273,0;1,0;146,0;273,0;3,0
88,0;223,0;68,74999431656462;0,4404686227781036;-29,47450856295248;184,0;273,0;1,0;178,0;273,0;4,0
89,0;223,0;68,74999431656462;0,019147528282550234;64,48009550955592;190,0;279,0;1,0;146,0;273,0;3,0
90,0;223,0;68,74999431656462;0,5243431774146742;-48,17853424690772;190,0;279,0;1,0;210,0;273,0;2,0
91,0;223,0;68,74999431656462;0,019147528282550234;64,48009550955592;195,0;284,0;1,0;146,0;280,0;3,0
92,0;223,0;68,74999431656462;0,5243431774146742;-48,17853424690772;195,0;284,0;1,0;210,0;280,0;2,0
93,0;267,0;69,59248556099683;-0,7910966250823653;280,81528445798835;198,0;287,0;1,0;267,0;280,0;2,0
94,0;267,0;69,59248556099683;0,019147528282550234;64,48009550955592;198,0;287,0;1,0;146,0;280,0;3,0
95,0;267,0;69,59248556099683;-0,7910966250823653;280,81528445798835;200,0;289,0;1,0;267,0;280,0;2,0
96,0;267,0;69,59248556099683;0,019147528282550234;64,48009550955592;200,0;289,0;1,0;146,0;280,0;3,0
97,0;267,0;69,59248556099683;-0,7910966250823653;280,81528445798835;207,0;296,0;1,0;267,0;290,0;2,0
98,0;267,0;69,59248556099683;0,019147528282550234;64,48009550955592;207,0;296,0;1,0;146,0;290,0;3,0
99,0;267,0;69,59248556099683;-0,7910966250823653;280,81528445798835;210,0;299,0;1,0;267,0;297,0;2,0
100,0;267,0;69,59248556099683;0,019147528282550234;64,48009550955592;210,0;299,0;1,0;146,0;297,0;3,0
101,0;267,0;69,59248556099683;-0,7910966250823653;280,81528445798835;214,0;303,0;1,0;267,0;297,0;2,0
102,0;267,0;69,59248556099683;0,019147528282550234;64,48009550955592;214,0;303,0;1,0;146,0;297,0;3,0
103,0;267,0;69,59248556099683;-0,6132854834298767;233,3397096367739;215,0;304,0;1,0;267,0;297,0;2,0
104,0;267,0;69,59248556099683;0,019147528282550234;64,48009550955592;215,0;304,0;1,0;146,0;297,0;3,0
105,0;267,0;69,59248556099683;-0,6132854834298767;233,3397096367739;217,0;306,0;1,0;267,0;305,0;3,0
