;ponto;evento;reta;x_rompimento;y_rompimento;inicio_janela;fim_janela
0;178,0;1,0;12,0;178,0;47,46192027375128;82,0;172,0
4;183,0;1,0;13,0;183,0;45,711488833810236;89,0;179,0
8;195,0;1,0;14,0;195,0;48,19818916447932;94,0;184,0
13;198,0;1,0;15,0;198,0;52,14006989075143;105,0;195,0
18;208,0;1,0;16,0;208,0;53,01587341178065;108,0;198,0
25;220,0;1,0;21,0;220,0;63,99998777834011;120,0;210,0
42;253,0;1,0;22,0;253,0;56,232684066693416;153,0;243,0
58;261,0;1,0;23,0;261,0;61,307897386567255;166,0;256,0
66;266,0;1,0;25,0;266,0;66,46706481182721;133,0;223,0
80;305,0;1,0;31,0;305,0;46,28763719066152;198,0;288,0
91;308,0;1,0;32,0;308,0;46,56797032996568;215,0;305,0
109;321,0;1,0;33,0;320,0;54,2168653734053;223,0;313,0
122;327,0;1,0;35,0;325,0;58,72933406100154;234,0;324,0
135;335,0;1,0;9,0;334,0;65,73931885568564;56,0;146,0
143;344,0;1,0;44,0;344,0;67,53926466013476;238,0;328,0
193;437,0;1,0;59,0;434,0;22,31777291133774;344,0;434,0
199;445,0;1,0;60,0;444,0;36,2250431561902;352,0;442,0
203;447,0;1,0;55,0;447,0;54,744898683520454;321,0;411,0
234;463,0;1,0;66,0;463,0;59,67523635691607;360,0;450,0
244;471,0;1,0;53,0;469,0;60,03542522957554;310,0;400,0
238;470,0;1,0;48,0;470,0;65,70351573117968;245,0;335,0
262;478,0;1,0;36,0;478,0;71,41840476804711;254,0;344,0
291;482,0;1,0;43,0;482,0;75,13950621042378;270,0;360,0
344;542,0;1,0;71,0;542,0;57,35462333636856;426,0;516,0
397;552,0;1,0;20,0;552,0;78,76658832834627;144,0;234,0
483;643,0;1,0;83,0;643,0;41,96676954792763;535,0;625,0
496;651,0;1,0;85,0;651,0;45,5344116185352;556,0;646,0
508;658,0;1,0;73,0;658,0;48,76393261664173;470,0;560,0
575;688,0;1,0;96,0;688,0;41,49403990045437;595,0;685,0
598;696,0;1,0;97,0;695,0;40,07353273038242;603,0;693,0
635;701,0;1,0;88,0;701,0;54,29962412205144;577,0;667,0
646;704,0;1,0;91,0;704,0;61,724659091542236;579,0;669,0
665;713,0;1,0;99,0;713,0;69,92239868989888;614,0;704,0
685;726,0;1,0;100,0;726,0;66,97849169095025;633,0;723,0
726;744,0;1,0;102,0;741,0;54,656628044687984;651,0;741,0
749;755,0;1,0;103,0;753,0;48,95718252983433;662,0;752,0
780;785,0;1,0;104,0;785,0;43,18182277676397;676,0;766,0
797;797,0;1,0;105,0;796,0;49,24671280336815;704,0;794,0
811;806,0;1,0;112,0;806,0;67,03216694607772;713,0;803,0
813;815,0;1,0;113,0;814,0;60,01195092489421;722,0;812,0
826;828,0;1,0;115,0;828,0;71,70211246942914;720,0;810,0
855;837,0;1,0;116,0;834,0;73,43411801618271;730,0;820,0
853;837,0;1,0;109,0;837,0;75,69442499219542;738,0;828,0
889;891,0;1,0;120,0;891,0;56,909559751143576;786,0;876,0
933;921,0;1,0;127,0;920,0;51,888340440171525;828,0;918,0
944;931,0;1,0;121,0;931,0;62,597827416459666;803,0;893,0
965;934,0;1,0;126,0;932,0;64,11413108928119;841,0;931,0
990;967,0;1,0;129,0;967,0;62,14809248707836;858,0;948,0
1136;1047,0;1,0;139,0;1047,0;56,70263583331021;932,0;1022,0
1140;1064,0;1,0;142,0;1061,0;31,664973129819103;971,0;1061,0
1185;1072,0;1,0;143,0;1071,0;51,119762779074065;979,0;1069,0
1186;1072,0;1,0;144,0;1072,0;57,88336350833064;957,0;1047,0
1192;1074,0;1,0;130,0;1074,0;65,95744244979402;885,0;975,0
1219;1077,0;1,0;145,0;1077,0;69,58904355313194;984,0;1074,0
1236;1080,0;1,0;132,0;1080,0;83,31735213203872;844,0;934,0
1266;1107,0;1,0;146,0;1106,0;59,738961557060456;1013,0;1103,0
1281;1115,0;1,0;147,0;1111,0;65,87454494038278;1022,0;1112,0
1346;1171,0;1,0;163,0;1171,0;45,41885419668328;1076,0;1166,0
1352;1172,0;1,0;158,0;1172,0;57,459369348458914;1067,0;1157,0
1370;1174,0;1,0;148,0;1174,0;71,12562808032219;1028,0;1118,0
1434;1190,0;1,0;167,0;1190,0;81,05072191162628;1096,0;1186,0
1436;1192,0;1,0;0,0;1192,0;86,12643300197578;21,0;111,0
1507;1273,0;1,0;177,0;1273,0;50,72332931278165;1176,0;1266,0
1521;1278,0;1,0;178,0;1277,0;54,545447572500166;1185,0;1275,0
1529;1296,0;1,0;179,0;1296,0;59,19355748887797;1193,0;1283,0
1536;1312,0;1,0;180,0;1311,0;60,3565035638893;1211,0;1301,0
1537;1312,0;1,0;181,0;1312,0;61,50555422925836;1214,0;1304,0
1548;1324,0;1,0;182,0;1324,0;59,692580479566345;1229,0;1319,0
1583;1350,0;1,0;183,0;1350,0;55,166471459048914;1235,0;1325,0
1595;1351,0;1,0;191,0;1351,0;58,46501342395639;1251,0;1341,0
1622;1357,0;1,0;193,0;1357,0;63,57570589018928;1261,0;1351,0
