;top_bottom_idx;top_bottom_value
0;26;45,312499200766034
1;29;46,907215625023206
2;36;37,444933603052384
3;44;18,13184984821534
4;67;67,98246867226396
5;73;43,24324324324324
6;81;53,19149788300317
7;87;45,94594211989917
8;90;51,351358525189056
9;104;58,70443648516542
10;117;42,79071693748711
11;120;43,010753445175176
12;124;45,97701062923506
13;137;69,47367477948455
14;144;59,775278386081666
15;157;41,87725640301999
16;163;43,63635930755513
17;167;43,356642716287126
18;175;40,57186561858233
19;181;41,61905203737736
20;191;27,853892472642514
21;197;44,3983445326054
22;203;41,114974868089696
23;213;56,06060756366426
24;216;55,97269700838906
25;219;57,192987615000206
26;226;56,45160200238154
27;231;53,08641576142527
28;246;42,34527583093922
29;252;49,19614310372741
30;255;54,82092724811539
31;258;55,13784160932154
32;277;40,236570886996404
33;287;22,22451005946735
34;293;33,31164382923403
35;299;26,854594632335306
36;312;42,58608239996342
37;315;44,38431843546495
38;318;43,120478075070594
39;323;42,641783240407264
40;331;54,80094366948664
41;342;61,40694329942659
42;347;59,421225012670966
43;356;45,025054797758706
44;367;39,07409301885005
45;374;37,86323725117472
46;380;50,73721217954588
47;383;51,133498230374606
48;391;48,51190294958343
49;398;49,55223798554886
50;410;34,94624200010119
51;414;34,6505073420946
52;419;22,995812099587596
53;429;9,573509634250243
54;436;19,936335883133026
55;442;26,06304574314069
56;449;53,757520037287925
57;459;45,634925651887826
58;466;46,53260239701557
59;473;57,94505221313332
60;480;71,29564468664307
61;485;66,60195265052894
62;490;56,09115619372717
63;500;60,54963731772926
64;504;51,01843498499506
65;507;51,31047518002869
66;510;50,614754871604795
67;514;42,710475126144324
68;519;41,6666805287094
69;524;39,14558016509583
70;527;36,89398932092372
71;532;43,40925656645644
72;538;46,34465501670888
73;550;66,85667500077477
74;554;73,33333566500093
75;557;73,7117913606098
76;565;53,22034885764012
77;568;53,77256133225197
78;573;48,32136457574859
79;581;46,316970657157455
80;589;24,032589952820246
81;598;25,552265017299433
82;613;31,60001767776383
83;620;44,777336466945805
84;625;34,670010067808136
85;630;31,660767615961234
86;639;26,737633575424383
87;648;32,94174023940177
88;654;38,38791681814383
89;661;49,22918726767191
90;664;45,526829208104374
91;683;19,688631047971185
92;687;36,42297172406793
93;692;30,867790975145454
94;707;52,14692873335317
95;719;54,11490804097037
96;723;53,75722520564881
97;737;52,70630004014013
98;749;27,085686279186476
99;756;45,979612823456186
100;764;45,00525601731151
101;769;40,667977095631166
102;777;29,885067157663485
103;781;29,232111007361084
104;787;38,130846625729326
105;793;40,70708177124882
106;799;41,29099179005964
107;804;56,18963823719402
108;807;53,37462236950892
109;813;54,04389198089628
110;824;58,61561793849046
111;827;54,5307518366347
112;830;61,11695145909045
113;835;71,19438264538724
114;839;67,31326880211344
115;848;52,22717301454646
116;853;62,75785402889423
117;858;58,720922486610355
118;862;57,59803540542832
119;875;45,76062509694431
120;887;43,72625270082578
121;896;59,783796409760484
122;901;51,44567297669225
123;906;52,23464496006596
124;915;48,20937291273874
125;918;47,70797915466772
126;924;42,07315856011711
127;928;46,92146494966994
128;933;58,90214263900804
129;936;63,73309640933502
130;939;59,98186411902842
131;947;58,53837929132303
132;955;41,0278546924948
133;965;39,64756696732371
134;974;56,62392134814758
135;977;57,25106830367681
136;980;59,16230142151663
137;991;42,49650624571351
138;1000;52,249148666539234
139;1003;52,35508750496682
140;1006;48,04597030762892
141;1011;55,97348477647018
142;1021;32,87123883084797
143;1026;36,25553312579045
144;1035;33,064506370775504
145;1043;45,76802889857534
146;1053;35,0606255428101
147;1060;28,58626797408975
148;1069;44,5535745928841
149;1076;64,35122118654067
150;1092;56,08229536878091
151;1097;55,39796344152455
152;1101;53,333343876530726
153;1104;56,19047730396702
154;1109;59,80102306101517
155;1117;65,82419247713494
156;1124;51,2915352028563
157;1132;25,49807909107139
158;1137;38,623325613420135
159;1143;36,348682660765455
160;1157;17,857130330371064
161;1162;31,092417572646653
162;1169;39,520204107782796
163;1176;70,98445083187802
164;1181;75,4979568180651
165;1188;73,6626200471853
166;1196;78,86478282550475
167;1200;70,25467534718769
168;1205;71,73401269031586
169;1208;70,42890172449309
170;1214;57,80526909977516
171;1220;71,7832862236509
172;1227;61,39978372336031
173;1232;62,23460969405017
174;1238;49,28773450724914
175;1257;66,76862804314663
176;1263;45,866670158576355
177;1270;43,90474408888785
178;1275;50,0
179;1282;59,9122313356882
180;1288;50,2866463615719
181;1294;51,68539047667553
182;1301;48,65488320597362
183;1308;51,726845970639204
184;1314;51,72093646472879
185;1320;45,648468334594945
186;1328;39,55740469434357
187;1339;35,8731975118899
188;1345;32,56830134320738
189;1352;54,86566499090948
190;1355;52,21556572231165
191;1364;72,44894824450918
192;1377;52,43127830060542
193;1381;43,28537334992404
194;1384;46,420335984516285
195;1391;41,0679615121946
196;1400;50,48688022697374
197;1407;41,00168997841066
