;ponto;evento;reta;x_rompimento;y_rompimento;inicio_janela;fim_janela
0;88,0;1,0;3,0;88,0;55,61496724385568;28,0;78,0
5;90,0;1,0;4,0;90,0;62,666663029266374;28,0;78,0
24;129,0;1,0;5,0;129,0;38,13291838458116;47,0;97,0
29;136,0;1,0;10,0;136,0;41,666669689772505;79,0;129,0
46;151,0;1,0;11,0;151,0;53,76343587993058;92,0;142,0
49;152,0;1,0;9,0;152,0;62,49999543295078;96,0;146,0
79;167,0;1,0;14,0;164,0;57,02198902997863;114,0;164,0
88;210,0;1,0;18,0;210,0;38,82408069812397;147,0;197,0
95;212,0;1,0;15,0;212,0;43,141056328927554;121,0;171,0
103;213,0;1,0;16,0;213,0;48,97653154575873;122,0;172,0
133;228,0;1,0;25,0;228,0;45,11352460429827;175,0;225,0
147;236,0;1,0;26,0;236,0;46,988572883653795;183,0;233,0
161;240,0;1,0;27,0;240,0;50,916156046958235;166,0;216,0
167;242,0;1,0;21,0;242,0;57,9685708047872;162,0;212,0
205;255,0;1,0;29,0;255,0;72,69044808842472;202,0;252,0
206;269,0;1,0;31,0;267,0;47,88507696485435;216,0;266,0
212;281,0;1,0;32,0;281,0;38,75968828312521;227,0;277,0
222;288,0;1,0;33,0;285,0;38,716146469300185;233,0;283,0
228;295,0;1,0;34,0;293,0;35,63940598380648;242,0;292,0
242;300,0;1,0;35,0;298,0;39,89847075706255;247,0;297,0
275;305,0;1,0;42,0;304,0;54,627768597933276;252,0;302,0
287;316,0;1,0;43,0;316,0;74,18126903941686;260,0;310,0
289;332,0;1,0;44,0;329,0;65,92140828432059;277,0;327,0
292;338,0;1,0;45,0;333,0;70,87807803212229;282,0;332,0
295;360,0;1,0;50,0;360,0;57,29827502029345;306,0;356,0
304;384,0;1,0;52,0;384,0;32,94496546884551;324,0;374,0
348;400,0;1,0;53,0;398,0;51,65745457206686;347,0;397,0
346;400,0;1,0;46,0;400,0;64,8528184401116;288,0;338,0
383;430,0;1,0;59,0;430,0;68,16503507194832;373,0;423,0
418;480,0;1,0;68,0;480,0;50,55588703886311;426,0;476,0
435;486,0;1,0;66,0;486,0;60,88120599949392;404,0;454,0
450;497,0;1,0;73,0;497,0;63,13292208280833;436,0;486,0
458;500,0;1,0;60,0;500,0;72,03703516324306;380,0;430,0
469;502,0;1,0;67,0;502,0;79,95638696035367;404,0;454,0
514;542,0;1,0;75,0;542,0;52,1335697687996;468,0;518,0
546;563,0;1,0;82,0;560,0;78,26087912900098;510,0;560,0
552;566,0;1,0;62,0;566,0;91,94848794629284;356,0;406,0
559;606,0;1,0;90,0;604,0;39,76099027360387;552,0;602,0
576;620,0;1,0;91,0;616,0;43,78018286118188;567,0;617,0
620;647,0;1,0;95,0;643,0;42,66087291418766;594,0;644,0
593;644,0;1,0;96,0;644,0;48,010975155441585;574,0;624,0
606;645,0;1,0;97,0;645,0;54,24560918170368;582,0;632,0
640;649,0;1,0;98,0;649,0;66,47302437672664;594,0;644,0
661;678,0;1,0;101,0;678,0;58,63596334544266;619,0;669,0
669;687,0;1,0;102,0;684,0;62,358093729895586;632,0;682,0
674;691,0;1,0;103,0;691,0;67,15565786372558;638,0;688,0
687;718,0;1,0;104,0;718,0;73,4866737324574;641,0;691,0
720;735,0;1,0;111,0;735,0;63,689890803712004;680,0;730,0
728;741,0;1,0;112,0;741,0;67,99543815346631;688,0;738,0
746;749,0;1,0;113,0;746,0;72,40536806086807;696,0;746,0
775;784,0;1,0;118,0;784,0;45,9694955487521;716,0;766,0
783;790,0;1,0;123,0;790,0;54,47248584688692;735,0;785,0
785;801,0;1,0;124,0;801,0;45,10356681441056;747,0;797,0
808;814,0;1,0;125,0;814,0;46,39358731822331;740,0;790,0
834;836,0;1,0;126,0;836,0;49,059828113692376;767,0;817,0
862;842,0;1,0;122,0;842,0;53,09447971818508;764,0;814,0
867;844,0;1,0;120,0;844,0;60,685165854215725;716,0;766,0
872;845,0;1,0;87,0;845,0;70,01547644814889;535,0;585,0
886;857,0;1,0;132,0;857,0;65,05749169119919;802,0;852,0
923;885,0;1,0;133,0;885,0;59,58056384991217;814,0;864,0
980;922,0;1,0;141,0;918,0;28,74015994489352;869,0;919,0
1012;928,0;1,0;142,0;928,0;50,41079618452409;875,0;925,0
1027;951,0;1,0;143,0;951,0;61,09023028308688;889,0;939,0
1039;960,0;1,0;144,0;960,0;62,57557356626481;845,0;895,0
1057;987,0;1,0;152,0;987,0;53,83956100694293;928,0;978,0
1092;1004,0;1,0;153,0;1004,0;58,555885709973495;938,0;988,0
1117;1014,0;1,0;145,0;1014,0;67,04901150017841;848,0;898,0
1133;1016,0;1,0;114,0;1016,0;70,97096858200914;697,0;747,0
1145;1017,0;1,0;146,0;1017,0;74,71021961245239;852,0;902,0
1153;1018,0;1,0;149,0;1018,0;79,53539608284643;911,0;961,0
1168;1021,0;1,0;150,0;1021,0;86,39744476138992;914,0;964,0
1191;1049,0;1,0;157,0;1049,0;60,03085901925775;967,0;1017,0
1209;1058,0;1,0;165,0;1055,0;59,32202933221264;1005,0;1055,0
1230;1063,0;1,0;167,0;1063,0;78,25394835874343;1010,0;1060,0
1277;1124,0;1,0;169,0;1124,0;55,95448141049238;1049,0;1099,0
1316;1136,0;1,0;176,0;1135,0;62,695652635426825;1083,0;1133,0
1340;1160,0;1,0;177,0;1159,0;46,585365021580955;1107,0;1157,0
1366;1169,0;1,0;168,0;1169,0;57,60870646889942;1013,0;1063,0
1370;1170,0;1,0;170,0;1170,0;63,0460659740159;1016,0;1066,0
1381;1181,0;1,0;179,0;1181,0;66,3076936620235;1085,0;1135,0
1412;1185,0;1,0;181,0;1185,0;76,27739089354017;1103,0;1153,0
1446;1234,0;1,0;183,0;1234,0;36,70733500063268;1145,0;1195,0
1480;1245,0;1,0;191,0;1244,0;51,843050521333936;1187,0;1237,0
1544;1263,0;1,0;193,0;1259,0;64,98801617359167;1210,0;1260,0
1573;1312,0;1,0;203,0;1312,0;44,77418726068939;1259,0;1309,0
1587;1316,0;1,0;200,0;1316,0;68,91703382901144;1249,0;1299,0
1643;1350,0;1,0;208,0;1350,0;68,82966995564695;1268,0;1318,0
1660;1381,0;1,0;213,0;1381,0;39,36605077678575;1317,0;1367,0
1692;1390,0;1,0;217,0;1390,0;59,30555562914153;1336,0;1386,0
1707;1397,0;1,0;205,0;1397,0;69,7068707469046;1285,0;1335,0
1751;1432,0;1,0;219,0;1432,0;54,52093115681083;1364,0;1414,0
1818;1439,0;1,0;227,0;1437,0;67,70707684078734;1386,0;1436,0
