top_bottom_idx;top_bottom_value
30;60,45016563713356
33;60,270276323200186
37;60,080316480326466
43;46,94619869516075
47;48,27321700589614
56;52,0987680828115
61;57,544292279675986
65;56,74739852399308
72;52,53390199819376
81;52,009470139137
92;66,35293555045713
96;62,374411647648174
114;21,206410792902687
117;23,206745955144598
121;28,79256774733001
129;38,13291838458116
140;54,26979889326598
147;54,06301978017702
154;68,46678617762427
162;57,14285962832727
169;61,384340687394385
172;61,10091533021848
175;53,672314533782206
181;54,5525328134536
197;32,42068688210922
216;53,06442737828644
220;49,08675671105355
229;45,83536164085739
233;40,57692392817813
242;57,9685708047872
247;66,62484310548862
252;68,65047265986867
255;72,69044808842472
265;48,97637663346768
270;49,37984407598829
277;35,54463832375667
282;39,96447960384619
288;37,58325051515986
294;40,08859372751878
300;53,128204805358735
310;67,28452358491015
317;74,80798746982211
324;67,10311295838707
330;67,99999694828198
334;71,92447850631723
347;61,759533431135196
353;57,171319639543874
356;57,305073310476345
360;57,29827502029345
364;65,93023529688861
369;49,520760438179316
373;48,18028182157103
386;44,55125353971149
392;51,931332424067655
403;70,20350451697446
408;63,1297794118219
412;66,24434353876788
417;65,0981888428899
423;52,655164936235714
426;53,116888672454785
430;68,16503507194832
441;69,27835854048311
444;68,1692808735439
454;55,7160101630117
458;56,58536368019946
463;46,84491437632043
468;50,41407473790045
473;48,908727901354894
476;47,256572001877885
483;55,13483086103865
486;60,88120599949392
492;56,596712676301834
502;79,95638696035367
510;67,43514556017837
513;70,91293128116641
525;47,035578391830775
532;43,98663639385454
544;56,15383807104643
552;75,33036584289536
567;92,24807466285814
571;87,313461011626
574;87,41164563107074
581;90,8902651608074
585;76,74840672955382
594;59,35231744408957
605;45,322654873671205
609;44,882786348635605
612;46,842104254111725
621;61,00950678923138
632;48,64649091430542
652;73,71937000104265
661;65,60933399663675
669;45,1286794794342
674;50,0
680;61,52542227542528
684;62,358093729895586
688;65,37878841305113
691;67,15565786372558
696;65,27777220101714
703;51,28424948281418
708;61,69111106998145
718;73,4866737324574
728;64,75585433153077
737;64,32016648569828
741;67,99543815346631
747;73,0310248697396
751;72,3431776770334
754;69,74280974975339
766;57,020051989861805
771;37,135285349039066
777;44,75336505181205
785;51,937963518564274
790;54,47248584688692
794;48,44891676766692
802;46,53740419673249
814;46,39358731822331
817;41,141901730931636
828;34,9173503613805
833;41,895241079958275
836;49,059828113692376
839;49,30069187845921
845;70,01547644814889
848;66,6667056027006
852;64,0251824639145
857;65,05749169119919
869;40,40817540242646
875;40,02067224344277
889;66,09360739154654
914;32,12161176178691
924;46,69653035720741
928;50,41079618452409
937;58,001360154363994
942;53,19444118482412
948;55,07518808909594
951;61,09023028308688
961;63,71629243105404
964;65,21017570345856
967;62,839010156320974
977;56,09120900794291
980;52,72346197986789
988;57,541353144530426
994;56,6648559926633
999;48,630292011290024
1005;60,0966205831512
1021;86,39744476138992
1027;86,56915011666021
1049;60,03085901925775
1060;76,76606228430065
1063;78,25394835874343
1066;79,0731953201889
1083;60,366569587702074
1092;59,72085356526316
1097;64,39957612655233
1107;48,49115037924678
1110;47,8405346491154
1117;44,27548975250839
1125;61,18685967177629
1135;62,695652635426825
1153;45,86645165281286
1162;56,666650460437666
1166;55,44651788227824
1170;63,0460659740159
1177;59,26431395701759
1186;77,61195337217816
1190;73,8255201946163
1195;62,946454990593104
1200;58,08821967846751
1210;34,370124099274676
1215;33,80103921304354
1219;37,49997542074763
1237;48,992585418975004
1238;48,992585418975004
1252;67,72151929295774
1256;64,07037066323537
1262;73,43358312124626
1268;72,34849579516226
1278;78,95574882586176
1287;71,02179748587378
1290;72,38808360182166
1299;46,29389132729596
1305;48,431107745711074
1309;44,045898954871646
1317;70,96336906657916
1328;63,585119152319976
1335;58,70690253345343
1344;61,90476896607588
1350;68,82966995564695
1353;68,29572017916641
1359;60,09731648741777
1368;41,098679175870316
1373;36,613758749586246
1386;55,934206126285716
1390;59,30555562914153
1397;69,7068707469046
1401;62,83687045279674
1406;63,80208268658125
1414;47,59106975159637
1420;55,47866519945319
1433;63,040934159211645
1438;70,635850947104
1444;67,65960739413661
1447;66,45161607883384
1455;47,839039082744264
