indice;indice_original_lower_pivot;valor_rsi;support_slope;support_intercept;inicio_janela;fim_janela
0,0;51,0;37,42470640582554;0,8612481414434905;-6,498948807792473;20,0;69,0
1,0;51,0;37,42470640582554;-0,4380070164242326;59,7630642434614;20,0;69,0
2,0;51,0;37,42470640582554;0,8612481414434905;-6,498948807792473;21,0;70,0
3,0;51,0;37,42470640582554;-0,4380070164242326;59,7630642434614;21,0;70,0
4,0;51,0;37,42470640582554;0,8612481414434905;-6,498948807792473;22,0;71,0
5,0;51,0;37,42470640582554;-0,4380070164242326;59,7630642434614;22,0;71,0
6,0;51,0;37,42470640582554;0,4438995004040418;14,785831885219409;26,0;75,0
7,0;51,0;37,42470640582554;-0,4380070164242326;59,7630642434614;26,0;75,0
8,0;51,0;37,42470640582554;0,4438995004040418;14,785831885219409;27,0;76,0
9,0;51,0;37,42470640582554;-0,4380070164242326;59,7630642434614;27,0;76,0
10,0;76,0;34,1836798605911;-0,12964106180937762;44,0364005581038;32,0;81,0
11,0;76,0;34,1836798605911;0,9241368492332119;-36,050720681133015;35,0;84,0
12,0;76,0;34,1836798605911;-0,12964106180937762;44,0364005581038;35,0;84,0
13,0;76,0;34,1836798605911;0,9241368492332119;-36,050720681133015;46,0;95,0
14,0;76,0;34,1836798605911;-0,12964106180937762;44,0364005581038;46,0;95,0
15,0;76,0;34,1836798605911;0,9241368492332119;-36,050720681133015;51,0;100,0
16,0;76,0;34,1836798605911;-0,12964106180937762;44,0364005581038;51,0;100,0
17,0;76,0;34,1836798605911;0,9241368492332119;-36,050720681133015;59,0;108,0
18,0;76,0;34,1836798605911;-0,5959418633401391;79,47526147444168;59,0;108,0
19,0;76,0;34,1836798605911;0,9241368492332119;-36,050720681133015;61,0;110,0
20,0;76,0;34,1836798605911;-1,3509500086234623;136,85588051597423;61,0;110,0
21,0;111,0;8,051689517145135;-0,7466282955270275;90,92743032064519;63,0;112,0
22,0;111,0;8,051689517145135;-0,7466282955270275;90,92743032064519;66,0;115,0
23,0;76,0;34,1836798605911;-0,7466282955270275;90,92743032064519;71,0;120,0
24,0;76,0;34,1836798605911;-2,423803310663055;218,3927314709833;71,0;120,0
25,0;76,0;34,1836798605911;-0,7466282955270275;90,92743032064519;76,0;125,0
26,0;111,0;8,051689517145135;1,0786243471605739;-111,67561301767856;82,0;131,0
27,0;111,0;8,051689517145135;-1,0923038427188012;129,29741605893207;82,0;131,0
28,0;111,0;8,051689517145135;1,0786243471605739;-111,67561301767856;83,0;132,0
29,0;111,0;8,051689517145135;0,8378769535717271;-84,95265232931658;92,0;141,0
30,0;111,0;8,051689517145135;0,8378769535717271;-84,95265232931658;100,0;149,0
31,0;133,0;26,48498249572313;1,5397510840983741;-178,30191168936062;111,0;160,0
32,0;133,0;26,48498249572313;0,8378769535717271;-84,95265232931658;111,0;160,0
33,0;161,0;44,097991722885894;0,6290360438272415;-57,176811333299995;116,0;165,0
34,0;161,0;44,097991722885894;0,6290360438272415;-57,176811333299995;124,0;173,0
35,0;174,0;50,04694364860215;0,5746819793385127;-49,94772075629906;126,0;175,0
36,0;133,0;26,48498249572313;0,5746819793385127;-49,94772075629906;127,0;176,0
37,0;133,0;26,48498249572313;0,3588305859537624;-21,239485436127268;133,0;182,0
38,0;142,0;44,19920555382833;-0,0550193507468472;52,01195335988063;137,0;186,0
39,0;142,0;44,19920555382833;-0,15788025848402928;66,61820225856049;142,0;191,0
40,0;161,0;44,097991722885894;-0,2693614538784186;87,46518579731128;145,0;194,0
41,0;161,0;44,097991722885894;-0,7784326547735997;169,42564914143543;145,0;194,0
42,0;161,0;44,097991722885894;-0,6164086879714198;143,33979048628447;149,0;198,0
43,0;161,0;44,097991722885894;-0,7784326547735997;169,42564914143543;149,0;198,0
44,0;161,0;44,097991722885894;-0,6164086879714198;143,33979048628447;150,0;199,0
45,0;161,0;44,097991722885894;-0,7784326547735997;169,42564914143543;150,0;199,0
46,0;161,0;44,097991722885894;-0,6164086879714198;143,33979048628447;152,0;201,0
47,0;161,0;44,097991722885894;-0,6164086879714198;143,33979048628447;157,0;206,0
48,0;161,0;44,097991722885894;-0,6164086879714198;143,33979048628447;161,0;210,0
49,0;195,0;23,14009633185762;0,5445583304426229;-83,04877810445385;168,0;217,0
50,0;195,0;23,14009633185762;-1,0629684414350586;230,41894241169405;168,0;217,0
51,0;195,0;23,14009633185762;0,5445583304426229;-83,04877810445385;174,0;223,0
52,0;195,0;23,14009633185762;-1,0629684414350586;230,41894241169405;174,0;223,0
53,0;195,0;23,14009633185762;0,5445583304426229;-83,04877810445385;175,0;224,0
54,0;195,0;23,14009633185762;-1,0629684414350586;230,41894241169405;175,0;224,0
55,0;195,0;23,14009633185762;0,4322270365569068;-61,144175796739205;177,0;226,0
56,0;195,0;23,14009633185762;-1,0629684414350586;230,41894241169405;177,0;226,0
57,0;195,0;23,14009633185762;0,4322270365569068;-61,144175796739205;181,0;230,0
58,0;195,0;23,14009633185762;-1,722619584180089;359,050915246975;181,0;230,0
59,0;195,0;23,14009633185762;0,3882309901071335;-52,56494673903342;183,0;232,0
60,0;195,0;23,14009633185762;-1,722619584180089;359,050915246975;183,0;232,0
61,0;195,0;23,14009633185762;0,3882309901071335;-52,56494673903342;184,0;233,0
62,0;195,0;23,14009633185762;-1,7443121987736738;363,280975092724;184,0;233,0
63,0;195,0;23,14009633185762;0,359659839578449;-46,99357238593993;187,0;236,0
64,0;195,0;23,14009633185762;-1,7443121987736738;363,280975092724;187,0;236,0
65,0;234,0;37,16683007541713;0,359659839578449;-46,993572385939935;191,0;240,0
